target,partner_uniprot,model,candidate_set,class,replacement_query_mean_rank_percentile
ERN1,Q9UBT6,tuna_original,low_plausibility,U,0.4926470588235294
ERN1,Q9UKY1,tuna_original,low_plausibility,U,0.3700980392156863
ERN1,Q9ULJ3,tuna_original,low_plausibility,U,0.46189839572192515
ERN1,Q9UNX4,tuna_original,low_plausibility,U,0.18649732620320858
ERN1,Q9UPP1,tuna_original,low_plausibility,U,0.5938057040998217
ERN1,Q9Y2W1,tuna_original,low_plausibility,U,0.26938502673796794
ERN1,Q9Y2X9,tuna_original,low_plausibility,U,0.43248663101604284
ERN1,Q9Y5B9,tuna_original,low_plausibility,U,0.47660427807486627
ERN1,O00566,tuna_original,low_plausibility,U,0.1909536541889483
ERN1,O15226,tuna_original,low_plausibility,U,0.7172459893048129
ERN1,O43395,tuna_original,low_plausibility,U,0.1624331550802139
ERN1,O75928,tuna_original,low_plausibility,U,0.8331105169340464
ERN1,O75943,tuna_original,low_plausibility,U,0.3112745098039216
ERN1,O94776,tuna_original,low_plausibility,U,0.43382352941176466
ERN1,O94818,tuna_original,low_plausibility,U,0.7127896613190731
ERN1,O94892,tuna_original,low_plausibility,U,0.6138591800356507
ERN1,P02545,tuna_original,low_plausibility,U,0.7671568627450981
ERN1,P0C7T5,tuna_original,low_plausibility,U,0.40441176470588225
ERN1,P15923,tuna_original,low_plausibility,U,0.42580213903743314
ERN1,P17020,tuna_original,low_plausibility,U,0.6183155080213903
ERN1,P18887,tuna_original,low_plausibility,U,0.518048128342246
ERN1,P27694,tuna_original,low_plausibility,U,0.7377450980392158
ERN1,P30291,tuna_original,low_plausibility,U,0.5710784313725491
ERN1,Q15397,tuna_original,low_plausibility,U,0.42223707664884136
ERN1,Q53H47,tuna_original,low_plausibility,U,0.8500445632798574
ERN1,Q6ISB3,tuna_original,low_plausibility,U,0.7248217468805703
ERN1,Q6NXG1,tuna_original,low_plausibility,U,0.7912210338680926
ERN1,Q86YP4,tuna_original,low_plausibility,U,0.4610071301247772
ERN1,Q8IUR6,tuna_original,low_plausibility,U,0.5104723707664885
ERN1,Q8NG66,tuna_original,low_plausibility,U,0.7025401069518717
ERN1,Q8WX92,tuna_original,low_plausibility,U,0.6013814616755794
ERN1,Q8WYA1,tuna_original,low_plausibility,U,0.6976381461675578
ERN1,Q969X6,tuna_original,low_plausibility,U,0.4159982174688057
ERN1,Q969Z0,tuna_original,low_plausibility,U,0.2912210338680927
ERN1,Q96BP3,tuna_original,low_plausibility,U,0.5300802139037433
ERN1,Q96QF7,tuna_original,low_plausibility,U,0.6481729055258466
ERN1,Q99607,tuna_original,low_plausibility,U,0.40708556149732616
ERN1,Q9BRD0,tuna_original,low_plausibility,U,0.2956773618538324
ERN1,Q9BSC4,tuna_original,low_plausibility,U,0.2889928698752228
ERN1,Q9H334,tuna_original,low_plausibility,U,0.5483511586452763
ERN1,Q9H3D4,tuna_original,low_plausibility,U,0.7970142602495544
ERN1,Q9H6R3,tuna_original,low_plausibility,U,0.31840463458110513
ERN1,Q9H6W3,tuna_original,low_plausibility,U,0.7925579322638147
ERN1,Q9H9A7,tuna_original,low_plausibility,U,0.28186274509803916
ERN1,Q9HB58,tuna_original,low_plausibility,U,0.7894385026737968
ERN1,Q9HBE1,tuna_original,low_plausibility,U,0.5978163992869875
ERN1,Q9NQV8,tuna_original,low_plausibility,U,0.6294563279857397
ERN1,Q9NQX1,tuna_original,low_plausibility,U,0.5541443850267379
ERN1,Q9NUX5,tuna_original,low_plausibility,U,0.767602495543672
ERN1,Q9NVP1,tuna_original,low_plausibility,U,0.47883244206773623
ERN1,Q9NVU7,tuna_original,low_plausibility,U,0.24309269162210337
ERN1,Q9NYV6,tuna_original,low_plausibility,U,0.303698752228164
ERN1,Q9P0U4,tuna_original,low_plausibility,U,0.5496880570409982
ERN1,Q9UBU7,tuna_original,low_plausibility,U,0.285427807486631
ERN1,Q9Y2P7,tuna_original,low_plausibility,U,0.6062834224598931
ERN1,Q9Y463,tuna_original,low_plausibility,U,0.6793672014260249
ERN1,Q9Y5A7,tuna_original,low_plausibility,U,0.8028074866310161
ERN1,Q9Y6J9,tuna_original,low_plausibility,U,0.6249999999999999
ERN1,A1Z1Q3,tuna_original,low_plausibility,U,0.7065508021390373
ERN1,O15178,tuna_original,low_plausibility,U,0.6900623885918004
ERN1,O43615,tuna_original,low_plausibility,U,0.2983511586452763
ERN1,O75528,tuna_original,low_plausibility,U,0.35138146167557927
ERN1,O94864,tuna_original,low_plausibility,U,0.5590463458110517
ERN1,O95232,tuna_original,low_plausibility,U,0.15574866310160426
ERN1,O95503,tuna_original,low_plausibility,U,0.43827985739750447
ERN1,P05423,tuna_original,low_plausibility,U,0.24888591800356508
ERN1,P05549,tuna_original,low_plausibility,U,0.40975935828877
ERN1,P08621,tuna_original,low_plausibility,U,0.2711675579322638
ERN1,P09110,tuna_original,low_plausibility,U,0.3424688057040998
ERN1,P15976,tuna_original,low_plausibility,U,0.37098930481283426
ERN1,P25490,tuna_original,low_plausibility,U,0.4926470588235294
ERN1,P28347,tuna_original,low_plausibility,U,0.7422014260249554
ERN1,P29083,tuna_original,low_plausibility,U,0.2903297682709447
ERN1,P42696,tuna_original,low_plausibility,U,0.18070409982174687
ERN1,P43694,tuna_original,low_plausibility,U,0.5220588235294117
ERN1,P49411,tuna_original,low_plausibility,U,0.213680926916221
ERN1,P55795,tuna_original,low_plausibility,U,0.7185828877005348
ERN1,Q01543,tuna_original,low_plausibility,U,0.4935383244206774
ERN1,Q05048,tuna_original,low_plausibility,U,0.5153743315508021
ERN1,Q09028,tuna_original,low_plausibility,U,0.5412210338680926
ERN1,Q13888,tuna_original,low_plausibility,U,0.7680481283422459
ERN1,Q16576,tuna_original,low_plausibility,U,0.5363190730837789
ERN1,Q3YBR2,tuna_original,low_plausibility,U,0.5866755793226383
ERN1,Q6UWZ7,tuna_original,low_plausibility,U,0.34425133689839565
ERN1,Q7Z6K1,tuna_original,low_plausibility,U,0.4538770053475936
ERN1,Q8TAS1,tuna_original,low_plausibility,U,0.6566399286987523
ERN1,Q92754,tuna_original,low_plausibility,U,0.5211675579322639
ERN1,Q969G3,tuna_original,low_plausibility,U,0.42758467023172914
ERN1,Q96AP0,tuna_original,low_plausibility,U,0.6873885918003565
ERN1,Q96I25,tuna_original,low_plausibility,U,0.28854723707664887
ERN1,Q96JN0,tuna_original,low_plausibility,U,0.714126559714795
ERN1,Q96KS0,tuna_original,low_plausibility,U,0.6709001782531195
ERN1,Q96P11,tuna_original,low_plausibility,U,0.6570855614973263
ERN1,Q9BQ67,tuna_original,low_plausibility,U,0.518048128342246
ERN1,Q9BSI4,tuna_original,low_plausibility,U,0.5799910873440286
ERN1,Q9BUU2,tuna_original,low_plausibility,U,0.6860516934046346
ERN1,Q9GZR2,tuna_original,low_plausibility,U,0.4164438502673797
ERN1,Q9GZS1,tuna_original,low_plausibility,U,0.24799465240641708
ERN1,Q9H0S4,tuna_original,low_plausibility,U,0.31261140819964345
ERN1,Q9H0U9,tuna_original,low_plausibility,U,0.5015597147950088
ERN1,Q9H161,tuna_original,low_plausibility,U,0.5385472370766489
ERN1,Q9HAW0,tuna_original,low_plausibility,U,0.5808823529411765
ERN1,Q9HB65,tuna_original,low_plausibility,U,0.7025401069518717
ERN1,Q9HCE5,tuna_original,low_plausibility,U,0.4271390374331551
ERN1,Q9NVH6,tuna_original,low_plausibility,U,0.5452317290552584
ERN1,Q9NXE8,tuna_original,low_plausibility,U,0.20387700534759354
ERN1,Q9UBB5,tuna_original,low_plausibility,U,0.5933600713012477
ERN1,Q9UHQ1,tuna_original,low_plausibility,U,0.37500000000000006
ERN1,O43148,tuna_original,low_plausibility,U,0.7203654188948306
ERN1,O43172,tuna_original,low_plausibility,U,0.25779857397504463
ERN1,O60381,tuna_original,low_plausibility,U,0.6321301247771836
ERN1,O75439,tuna_original,low_plausibility,U,0.38391265597147944
ERN1,O94888,tuna_original,low_plausibility,U,0.6147504456327986
ERN1,P0CG12,tuna_original,low_plausibility,U,0.4712566844919786
ERN1,P11831,tuna_original,low_plausibility,U,0.4663547237076649
ERN1,P23760,tuna_original,low_plausibility,U,0.6356951871657753
ERN1,P30307,tuna_original,low_plausibility,U,0.5541443850267379
ERN1,P35398,tuna_original,low_plausibility,U,0.6397058823529412
ERN1,P35637,tuna_original,low_plausibility,U,0.4864081996434937
ERN1,P48436,tuna_original,low_plausibility,U,0.5790998217468805
ERN1,P49005,tuna_original,low_plausibility,U,0.3834670231729056
ERN1,P49760,tuna_original,low_plausibility,U,0.4939839572192513
ERN1,P51449,tuna_original,low_plausibility,U,0.711898395721925
ERN1,P55317,tuna_original,low_plausibility,U,0.5848930481283423
ERN1,P56182,tuna_original,low_plausibility,U,0.4159982174688057
ERN1,Q08170,tuna_original,low_plausibility,U,0.4030748663101605
ERN1,Q10713,tuna_original,low_plausibility,U,0.3794563279857398
ERN1,Q12874,tuna_original,low_plausibility,U,0.2573529411764706
ERN1,Q13547,tuna_original,low_plausibility,U,0.7435383244206775
ERN1,Q14119,tuna_original,low_plausibility,U,0.5447860962566845
ERN1,Q15233,tuna_original,low_plausibility,U,0.24353832442067735
ERN1,Q15428,tuna_original,low_plausibility,U,0.4520944741532977
ERN1,Q16670,tuna_original,low_plausibility,U,0.6214349376114081
ERN1,Q569K4,tuna_original,low_plausibility,U,0.21947415329768274
ERN1,Q6PII3,tuna_original,low_plausibility,U,0.20432263814616755
ERN1,Q6STE5,tuna_original,low_plausibility,U,0.5933600713012479
ERN1,Q6ZN18,tuna_original,low_plausibility,U,0.7092245989304812
ERN1,Q8IUF8,tuna_original,low_plausibility,U,0.7778520499108734
ERN1,Q8N414,tuna_original,low_plausibility,U,0.5158199643493762
ERN1,Q8WWY3,tuna_original,low_plausibility,U,0.40842245989304815
ERN1,Q92733,tuna_original,low_plausibility,U,0.28275401069518713
ERN1,Q92917,tuna_original,low_plausibility,U,0.38480392156862747
ERN1,Q96ER3,tuna_original,low_plausibility,U,0.6913992869875222
ERN1,Q96LT9,tuna_original,low_plausibility,U,0.2845365418894831
ERN1,Q96T60,tuna_original,low_plausibility,U,0.7194741532976827
ERN1,Q99958,tuna_original,low_plausibility,U,0.6517379679144384
ERN1,Q9BQ87,tuna_original,low_plausibility,U,0.5167112299465241
ERN1,Q9BXL5,tuna_original,low_plausibility,U,0.6151960784313725
ERN1,Q9H040,tuna_original,low_plausibility,U,0.5367647058823528
ERN1,Q9H0F5,tuna_original,low_plausibility,U,0.6334670231729055
ERN1,Q9H3P2,tuna_original,low_plausibility,U,0.41154188948306597
ERN1,Q9NVX2,tuna_original,low_plausibility,U,0.6227718360071303
ERN1,Q9NW75,tuna_original,low_plausibility,U,0.4730392156862745
ERN1,Q9UHK0,tuna_original,low_plausibility,U,0.40886809269162205
ERN1,Q9UID6,tuna_original,low_plausibility,U,0.6383689839572192
ERN1,Q9UK58,tuna_original,low_plausibility,U,0.24398395721925137
ERN1,Q9UL49,tuna_original,low_plausibility,U,0.6156417112299465
ERN1,Q9ULV5,tuna_original,low_plausibility,U,0.5162655971479501
ERN1,O75460,tuna_original,context_background,P,0.6121737173717372
ERN1,P11021,tuna_original,context_background,P,0.5473672367236723
ERN1,Q15084,tuna_original,context_background,P,0.36599909990999097
ERN1,P61619,tuna_original,context_background,P,0.2811656165616561
ERN1,P13569,tuna_original,context_background,U,0.6013726372637265
ERN1,Q9NYK1,tuna_original,context_background,U,0.6105985598559855
ERN1,Q8TCJ2,tuna_original,context_background,U,0.2766651665166517
ERN1,Q86YC3,tuna_original,context_background,U,0.7255850585058506
ERN1,Q8NCR0,tuna_original,context_background,U,0.43755625562556255
ERN1,P45844,tuna_original,context_background,U,0.5790954095409541
ERN1,O43909,tuna_original,context_background,U,0.47108460846084604
ERN1,Q96S52,tuna_original,context_background,U,0.2996174617461746
ERN1,Q5VV42,tuna_original,context_background,U,0.379950495049505
ERN1,Q8NEN9,tuna_original,context_background,U,0.4463321332133214
ERN1,O95427,tuna_original,context_background,U,0.27554005400540055
ERN1,Q9NTJ5,tuna_original,context_background,U,0.41212871287128705
ERN1,Q9P246,tuna_original,context_background,U,0.49043654365436545
ERN1,Q96HA1,tuna_original,context_background,U,0.5372412241224122
ERN1,Q9HBI6,tuna_original,context_background,U,0.37477497749774974
ERN1,Q96KA5,tuna_original,context_background,U,0.31289378937893786
ERN1,Q13563,tuna_original,context_background,U,0.6085733573357337
ERN1,Q8IW70,tuna_original,context_background,U,0.4895364536453645
ERN1,Q9BSJ8,tuna_original,context_background,U,0.4749099909990999
ERN1,O00237,tuna_original,context_background,U,0.29916741674167424
ERN1,Q9UKV5,tuna_original,context_background,U,0.361948694869487
ERN1,Q96MT1,tuna_original,context_background,U,0.3236948694869487
ERN1,Q8TED4,tuna_original,context_background,U,0.40672817281728174
ERN1,Q9BYH1,tuna_original,context_background,U,0.5248649864986498
ERN1,P27824,tuna_original,context_background,U,0.38287578757875784
ERN1,Q9H4D0,tuna_original,context_background,U,0.5154140414041404
ERN1,P22680,tuna_original,context_background,U,0.5757200720072007
ERN1,P16615,tuna_original,context_background,U,0.4645589558955896
ERN1,Q9NP80,tuna_original,context_background,U,0.4526327632763277
ERN1,Q96BA8,tuna_original,context_background,U,0.5091134113411341
ERN1,O43520,tuna_original,context_background,U,0.5586183618361835
ERN1,Q9HCP6,tuna_original,context_background,U,0.20533303330333028
ERN1,Q7Z2W7,tuna_original,context_background,U,0.44228172817281736
ERN1,Q9HDC5,tuna_original,context_background,U,0.49403690369036907
ERN1,Q9Y6N7,tuna_original,context_background,U,0.53499099909991
ERN1,Q5T9L3,tuna_original,context_background,U,0.32144464446444637
ERN1,Q6P1M0,tuna_original,context_background,U,0.3144689468946895
ERN1,Q96AA3,tuna_original,context_background,U,0.2685643564356436
ERN1,Q15392,tuna_original,context_background,U,0.24696219621962195
ERN1,O14967,tuna_original,context_background,U,0.3986273627362737
ERN1,Q14739,tuna_original,context_background,U,0.3722997299729972
ERN1,Q96CP6,tuna_original,context_background,U,0.543991899189919
ERN1,Q7Z2K6,tuna_original,context_background,U,0.2687893789378938
ERN1,Q9Y6M5,tuna_original,context_background,U,0.43148064806480646
ERN1,Q75V66,tuna_original,context_background,U,0.4107785778577858
ERN1,Q9UL01,tuna_original,context_background,U,0.3777002700270027
ERN1,O95196,tuna_original,context_background,U,0.42608010801080115
ERN1,Q6PJF5,tuna_original,context_background,U,0.496062106210621
ERN1,Q5HYA8,tuna_original,context_background,U,0.4368811881188119
ERN1,Q86XL3,tuna_original,context_background,U,0.4578082808280828
ERN1,Q9NPR2,tuna_original,context_background,U,0.467034203420342
ERN1,P48444,tuna_original,context_background,U,0.5073132313231322
ERN1,Q68E01,tuna_original,context_background,U,0.49066156615661555
ERN1,P0C7V8,tuna_original,context_background,U,0.5212646264626464
ERN1,Q96SD1,tuna_original,context_background,U,0.5034878487848785
ERN1,P17600,tuna_original,context_background,U,0.4681593159315932
ERN1,P22735,tuna_original,context_background,U,0.617124212421242
ERN1,Q86W26,tuna_original,context_background,U,0.6333258325832584
ERN1,Q08380,tuna_original,context_background,U,0.6936318631863186
ERN1,Q15596,tuna_original,context_background,U,0.6022727272727274
ERN1,O60716,tuna_original,context_background,U,0.5988973897389738
ERN1,Q4VC44,tuna_original,context_background,U,0.6326507650765077
ERN1,Q9HCE9,tuna_original,context_background,U,0.4206795679567957
ERN1,Q15139,tuna_original,context_background,U,0.672929792979298
ERN1,Q86UE3,tuna_original,context_background,U,0.5820207020702071
ERN1,O75161,tuna_original,context_background,U,0.6502025202520252
ERN1,Q8TEH3,tuna_original,context_background,U,0.5246399639963996
ERN1,Q9Y5L3,tuna_original,context_background,U,0.42022952295229515
ERN1,Q9UQ84,tuna_original,context_background,U,0.5172142214221421
ERN1,P23229,tuna_original,context_background,U,0.5734698469846985
ERN1,Q9NR61,tuna_original,context_background,U,0.41932943294329433
ERN1,Q8N6S4,tuna_original,context_background,U,0.6430018001800181
ERN1,Q9UF33,tuna_original,context_background,U,0.6198244824482448
ERN1,Q16678,tuna_original,context_background,U,0.49808730873087304
ERN1,P58005,tuna_original,context_background,U,0.7197344734473445
ERN1,O75843,tuna_original,context_background,U,0.5097884788478848
ERN1,Q96L34,tuna_original,context_background,U,0.5973222322232223
ERN1,Q9HCJ5,tuna_original,context_background,U,0.6146489648964896
ERN1,Q16584,tuna_original,context_background,U,0.681930693069307
ERN1,Q63ZE4,tuna_original,context_background,U,0.4751350135013501
ERN1,Q9BXU1,tuna_original,context_background,U,0.6418766876687669
ERN1,Q658Y4,tuna_original,context_background,U,0.3891764176417642
ERN1,P10515,tuna_original,context_background,U,0.33877137713771377
ERN1,P31645,tuna_original,context_background,U,0.3059180918091809
ERN1,Q49A88,tuna_original,context_background,U,0.3518226822682268
ERN1,O43432,tuna_original,context_background,U,0.5176642664266426
ERN1,Q12769,tuna_original,context_background,U,0.4974122412241224
ERN1,O75078,tuna_original,context_background,U,0.5565931593159316
ERN1,Q6DJT9,tuna_original,context_background,U,0.5230648064806481
ERN1,Q8N1G1,tuna_original,context_background,U,0.5374662466246625
ERN1,P37023,tuna_original,context_background,U,0.7147839783978399
ERN1,Q9HBT7,tuna_original,context_background,U,0.5201395139513951
ERN1,P02786,tuna_original,context_background,U,0.5077632763276327
ERN1,O95259,tuna_original,context_background,U,0.5943969396939695
ERN1,O60610,tuna_original,context_background,U,0.5941719171917191
ERN1,Q8N3S3,tuna_original,context_background,U,0.3831008100810081
ERN1,Q96PD5,tuna_original,context_background,U,0.6574032403240324
ERN1,Q8IZ21,tuna_original,context_background,U,0.6177992799279929
ERN1,Q14678,tuna_original,context_background,U,0.6166741674167416
ERN1,O75116,tuna_original,context_background,U,0.6949819981998201
ERN1,Q8NBL1,tuna_original,context_background,U,0.2575382538253826
ERN1,Q8N6T7,tuna_original,context_background,U,0.4683843384338433
ERN1,Q6ZNE5,tuna_original,context_background,U,0.4600585058505851
ERN1,Q96QG7,tuna_original,context_background,U,0.6814806480648063
ERN1,Q9UI38,tuna_original,context_background,U,0.5345409540954096
ERN1,Q96KG9,tuna_original,context_background,U,0.5466921692169217
ERN1,Q13049,tuna_original,context_background,U,0.6925067506750675
ERN1,Q6VVB1,tuna_original,context_background,U,0.699032403240324
ERN1,Q8IWU5,tuna_original,context_background,U,0.6128487848784878
ERN1,P33260,tuna_original,context_background,U,0.478960396039604
ERN1,A2RU30,tuna_original,context_background,U,0.6511026102610261
ERN1,O43174,tuna_original,context_background,U,0.4528577857785779
ERN1,P24903,tuna_original,context_background,U,0.49313681368136814
ERN1,Q9NP85,tuna_original,context_background,U,0.41550405040504046
ERN1,P51589,tuna_original,context_background,U,0.47896039603960394
ERN1,Q9BZE9,tuna_original,context_background,U,0.6466021602160216
ERN1,P13667,tuna_original,context_background,U,0.453982898289829
ERN1,Q8WXG1,tuna_original,context_background,U,0.5154140414041405
