query_gene,partner_gene,query_uniprot,partner_uniprot,class,U_stratum,original_tuna_prior_pair,prior_train_development_pair,query_training_accession_positive_degree,query_training_accession_sampled_negative_degree,query_training_exact_sequence_positive_degree,query_training_exact_sequence_sampled_negative_degree,query_validation_accession_positive_degree,query_validation_accession_sampled_negative_degree,query_validation_exact_sequence_positive_degree,query_validation_exact_sequence_sampled_negative_degree,partner_training_accession_positive_degree,partner_training_accession_sampled_negative_degree,partner_training_exact_sequence_positive_degree,partner_training_exact_sequence_sampled_negative_degree,partner_validation_accession_positive_degree,partner_validation_accession_sampled_negative_degree,partner_validation_exact_sequence_positive_degree,partner_validation_exact_sequence_sampled_negative_degree,partner_training_seen,partner_positive_degree,partner_positive_degree_fraction
ERN1,ARK2C,O75460,Q6ZSG1,U,background,False,False,24,26,24,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5
ERN1,BEND7,O75460,Q8N7W2,U,background,False,False,24,26,24,26,0,0,0,0,34,43,0,0,0,0,0,0,0,0,0.5
ERN1,TOB1,O75460,P50616,U,background,False,False,24,26,24,26,0,0,0,0,0,0,0,0,8,11,8,11,0,0,0.5
ERN1,CDC37,O75460,Q16543,U,background,False,False,24,26,24,26,0,0,0,0,220,236,220,236,0,0,0,0,1,220,0.48253275109170307
ERN1,CCDC39,O75460,Q9UFE4,U,background,False,False,24,26,24,26,0,0,0,0,2,2,2,2,0,0,0,0,1,2,0.5
ERN1,TRPS1,O75460,Q9UHF7,U,background,False,False,24,26,24,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5
ERN1,RFX6,O75460,Q8HWS3,U,background,False,False,24,26,24,26,0,0,0,0,12,12,12,12,0,0,0,0,1,12,0.5
ERN1,TEX11,O75460,Q8IYF3,U,background,False,False,24,26,24,26,0,0,0,0,26,23,26,23,0,0,0,0,1,26,0.5294117647058824
ERN1,COL23A1,O75460,Q86Y22,U,background,False,False,24,26,24,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5
ERN1,SNX9,O75460,Q9Y5X1,U,background,False,False,24,26,24,26,0,0,0,0,44,51,44,51,0,0,0,0,1,44,0.4639175257731959
ERN1,SLC6A7,O75460,Q99884,U,background,False,False,24,26,24,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5
ERN1,RARG,O75460,P13631,U,background,False,False,24,26,24,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5
ERN1,EPM2A,O75460,B3EWF7,U,background,False,False,24,26,24,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5
ERN1,POU3F3,O75460,P20264,U,background,False,False,24,26,24,26,0,0,0,0,0,0,0,0,4,4,4,4,0,0,0.5
ERN1,PNMA3,O75460,Q9UL41,U,background,False,False,24,26,24,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5
ERN1,TJAP1,O75460,Q5JTD0,U,background,False,False,24,26,24,26,0,0,0,0,17,17,17,17,0,0,0,0,1,17,0.5
ERN1,HMGCLL1,O75460,Q8TB92,U,context,False,False,24,26,24,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5
ERN1,PDIA5,O75460,Q14554,U,context,False,False,24,26,24,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5
ERN1,ATG4B,O75460,Q9Y4P1,U,context,False,False,24,26,24,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5
ERN1,PSMF1,O75460,Q92530,U,context,False,False,24,26,24,26,0,0,0,0,29,18,29,18,0,0,0,0,1,29,0.6122448979591837
ERN1,UBXN4,O75460,Q92575,U,context,False,False,24,26,24,26,0,0,0,0,37,38,37,38,0,0,0,0,1,37,0.4935064935064935
ERN1,HSD17B3,O75460,P37058,U,context,False,False,24,26,24,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5
ERN1,LOXL2,O75460,Q9Y4K0,U,context,False,False,24,26,24,26,0,0,0,0,0,0,0,0,30,31,30,31,0,0,0.5
ERN1,RINT1,O75460,Q6NUQ1,U,context,False,False,24,26,24,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5
ERN1,JMJD8,O75460,Q96S16,U,context,False,False,24,26,24,26,0,0,0,0,0,0,0,0,12,8,12,8,0,0,0.5
ERN1,CES3,O75460,Q6UWW8,U,context,False,False,24,26,24,26,0,0,0,0,0,0,0,0,7,5,7,5,0,0,0.5
ERN1,TP53,O75460,P04637,U,context,False,False,24,26,24,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5
ERN1,FKBP10,O75460,Q96AY3,U,context,False,False,24,26,24,26,0,0,0,0,0,0,0,0,22,28,22,28,0,0,0.5
ERN1,ZFYVE1,O75460,Q9HBF4,U,context,False,False,24,26,24,26,0,0,0,0,16,14,16,14,0,0,0,0,1,16,0.53125
ERN1,MAPK8IP1,O75460,Q9UQF2,U,context,False,False,24,26,24,26,0,0,0,0,12,12,12,12,0,0,0,0,1,12,0.5
ERN1,PNKD,O75460,Q8N490,U,context,False,False,24,26,24,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5
ERN1,AUP1,O75460,Q9Y679,U,context,False,False,24,26,24,26,0,0,0,0,0,0,0,0,45,50,45,50,0,0,0.5
ERN1,GIMAP8,O75460,Q8ND71,U,context,False,False,24,26,24,26,0,0,0,0,9,10,9,10,0,0,0,0,1,9,0.47619047619047616
ERN1,DNASE1L3,O75460,Q13609,U,context,False,False,24,26,24,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5
ERN1,HSPA13,O75460,P48723,U,context,False,False,24,26,24,26,0,0,0,0,0,0,0,0,27,33,27,33,0,0,0.5
ERN1,HSP90B1,O75460,P14625,U,context,False,False,24,26,24,26,0,0,0,0,0,0,0,0,77,74,77,74,0,0,0.5
ERN1,RAP1GDS1,O75460,P52306,U,context,False,False,24,26,24,26,0,0,0,0,40,58,40,58,0,0,0,0,1,40,0.41
ERN1,PRDX4,O75460,Q13162,U,context,False,False,24,26,24,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5
ERN1,CALU,O75460,O43852,U,context,False,False,24,26,24,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5
ERN1,PLCD4,O75460,Q9BRC7,U,context,False,False,24,26,24,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5
ERN1,CERCAM,O75460,Q5T4B2,U,context,False,False,24,26,24,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5
ERN1,PKMYT1,O75460,Q99640,U,context,False,False,24,26,24,26,0,0,0,0,28,22,28,22,0,0,0,0,1,28,0.5576923076923077
ERN1,CYP2C9,O75460,P11712,U,context,False,False,24,26,24,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5
ERN1,SCP2,O75460,P22307,U,context,False,False,24,26,24,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5
ERN1,ERP44,O75460,Q9BS26,U,context,False,False,24,26,24,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5
ERN1,POGLUT2,O75460,Q6UW63,U,context,False,False,24,26,24,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5
ERN1,HAP1,O75460,P54257,U,context,False,False,24,26,24,26,0,0,0,0,32,44,32,44,0,0,0,0,1,32,0.4230769230769231
ERN1,EOGT,O75460,Q5NDL2,U,context,False,False,24,26,24,26,0,0,0,0,0,0,0,0,5,8,5,8,0,0,0.5
ERN1,CRELD2,O75460,Q6UXH1,U,context,False,False,24,26,24,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5
ERN1,TRAPPC12,O75460,Q8WVT3,U,context,False,False,24,26,24,26,0,0,0,0,6,8,6,8,0,0,0,0,1,6,0.4375
ERN1,MAPKAP1,O75460,Q9BPZ7,U,context,False,False,24,26,24,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5
ERN1,CYP2B6,O75460,P20813,U,context,False,False,24,26,24,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5
ERN1,NPLOC4,O75460,Q8TAT6,U,context,False,False,24,26,24,26,0,0,0,0,53,44,53,44,0,0,0,0,1,53,0.5454545454545454
ERN1,SPAST,O75460,Q9UBP0,U,context,False,False,24,26,24,26,0,0,0,0,16,13,16,13,0,0,0,0,1,16,0.5483870967741935
ERN1,PPT1,O75460,P50897,U,context,False,False,24,26,24,26,0,0,0,0,56,69,56,69,0,0,0,0,1,56,0.44881889763779526
ERN1,PROC,O75460,P04070,U,context,False,False,24,26,24,26,0,0,0,0,0,0,0,0,9,14,9,14,0,0,0.5
ERN1,TREX1,O75460,Q9NSU2,U,context,False,False,24,26,24,26,0,0,0,0,0,0,0,0,13,11,13,11,0,0,0.5
ERN1,CHI3L1,O75460,P36222,U,context,False,False,24,26,24,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5
ERN1,ASB11,O75460,Q8WXH4,U,context,False,False,24,26,24,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5
ERN1,TXNDC5,O75460,Q8NBS9,U,context,False,False,24,26,24,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5
ERN1,TXNDC16,O75460,Q9P2K2,U,context,False,False,24,26,24,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5
ERN1,DHDDS,O75460,Q86SQ9,U,context,False,False,24,26,24,26,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0.6666666666666666
ERN1,CYP4F2,O75460,P78329,U,context,False,False,24,26,24,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5
ERN1,FKBP9,O75460,O95302,U,context,False,False,24,26,24,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5
ERN1,P4HA3,O75460,Q7Z4N8,U,context,False,False,24,26,24,26,0,0,0,0,0,0,0,0,22,17,22,17,0,0,0.5
ERN1,CASQ1,O75460,P31415,U,context,False,False,24,26,24,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5
ERN1,LRRC8A,O75460,Q8IWT6,U,background,False,False,24,26,24,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5
ERN1,MRPL1,O75460,Q9BYD6,U,background,False,False,24,26,24,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5
ERN1,MAMLD1,O75460,Q13495,U,background,False,False,24,26,24,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5
ERN1,GALE,O75460,Q14376,U,background,False,False,24,26,24,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5
ERN1,CHRDL1,O75460,Q9BU40,U,background,False,False,24,26,24,26,0,0,0,0,0,0,0,0,1,3,1,3,0,0,0.5
ERN1,TRAIP,O75460,Q9BWF2,U,background,False,False,24,26,24,26,0,0,0,0,39,29,39,29,0,0,0,0,1,39,0.5714285714285714
ERN1,CLOCK,O75460,O15516,U,background,False,False,24,26,24,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5
ERN1,CCDC154,O75460,A6NI56,U,background,False,False,24,26,24,26,0,0,0,0,2,1,2,1,0,0,0,0,1,2,0.6
ERN1,C1QBP,O75460,Q07021,U,background,False,False,24,26,24,26,0,0,0,0,0,0,0,0,168,143,168,143,0,0,0.5
ERN1,BLZF1,O75460,Q9H2G9,U,background,True,False,24,26,24,26,0,0,0,0,45,44,45,44,0,0,0,0,1,45,0.5054945054945055
ERN1,KLF10,O75460,Q13118,U,background,False,False,24,26,24,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5
ERN1,FBXL5,O75460,Q9UKA1,U,background,False,False,24,26,24,26,0,0,0,0,16,15,16,15,0,0,0,0,1,16,0.5151515151515151
ERN1,HEXD,O75460,Q8WVB3,U,background,False,False,24,26,24,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5
ERN1,LYPLA1,O75460,O75608,U,background,False,False,24,26,24,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5
ERN1,EPHX2,O75460,P34913,U,background,False,False,24,26,24,26,0,0,0,0,5,7,5,7,0,0,0,0,1,5,0.42857142857142855
ERN1,HSF2BP,O75460,O75031,U,background,False,False,24,26,24,26,0,0,0,0,111,99,111,99,0,0,0,0,1,111,0.5283018867924528
ERN1,STT3A,O75460,P46977,U,background,False,False,24,26,24,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5
ERN1,WIF1,O75460,Q9Y5W5,U,background,False,False,24,26,24,26,0,0,0,0,0,0,0,0,26,23,26,23,0,0,0.5
ERN1,PDE1B,O75460,Q01064,U,background,False,False,24,26,24,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5
ERN1,ALDH9A1,O75460,P49189,U,background,False,False,24,26,24,26,0,0,0,0,0,0,0,0,9,7,9,7,0,0,0.5
ERN1,CASP9,O75460,P55211,U,background,False,False,24,26,24,26,0,0,0,0,0,0,0,0,12,8,12,8,0,0,0.5
ERN1,OSCAR,O75460,Q8IYS5,U,background,False,False,24,26,24,26,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0.5
ERN1,FSHR,O75460,P23945,U,background,False,False,24,26,24,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5
ERN1,PLPP1,O75460,O14494,U,background,False,False,24,26,24,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5
ERN1,CD1C,O75460,P29017,U,background,False,False,24,26,24,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5
ERN1,HTR1A,O75460,P08908,U,background,False,False,24,26,24,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5
ERN1,RECQL,O75460,P46063,U,background,False,False,24,26,24,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5
ERN1,C1QC,O75460,P02747,U,background,False,False,24,26,24,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5
ERN1,STK38L,O75460,Q9Y2H1,U,background,False,False,24,26,24,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5
ERN1,RUBCNL,O75460,Q9H714,U,background,False,False,24,26,24,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5
ERN1,MEIS3P2,O75460,A8K0S8,U,background,False,False,24,26,24,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5
ERN1,GORAB,O75460,Q5T7V8,U,background,False,False,24,26,24,26,0,0,0,0,19,14,19,14,0,0,0,0,1,19,0.5714285714285714
ERN1,ZNF724,O75460,A8MTY0,U,background,False,False,24,26,24,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5
ERN1,PLEKHA3,O75460,Q9HB20,U,background,False,False,24,26,24,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5
ERN1,CXCR6,O75460,O00574,U,background,False,False,24,26,24,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5
ERN1,ITGB5,O75460,P18084,U,background,False,False,24,26,24,26,0,0,0,0,0,0,0,0,28,38,28,38,0,0,0.5
ERN1,PARS2,O75460,Q7L3T8,U,background,False,False,24,26,24,26,0,0,0,0,0,0,0,0,7,7,7,7,0,0,0.5
ERN1,AJUBA,O75460,Q96IF1,U,background,False,False,24,26,24,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5
ERN1,RNF169,O75460,Q8NCN4,U,background,False,False,24,26,24,26,0,0,0,0,28,23,28,23,0,0,0,0,1,28,0.5471698113207547
ERN1,CFAP263,O75460,Q9H0I3,U,background,False,False,24,26,24,26,0,0,0,0,6,1,6,1,0,0,0,0,1,6,0.7777777777777778
ERN1,PITX1,O75460,P78337,U,background,False,False,24,26,24,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5
ERN1,EEF1A1,O75460,P68104,U,background,False,False,24,26,24,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5
ERN1,GHSR,O75460,Q92847,U,background,False,False,24,26,24,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5
ERN1,MS4A10,O75460,Q96PG2,U,background,False,False,24,26,24,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5
ERN1,CILK1,O75460,Q9UPZ9,U,background,False,False,24,26,24,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5
ERN1,RAB21,O75460,Q9UL25,U,background,False,False,24,26,24,26,0,0,0,0,19,28,19,28,0,0,0,0,1,19,0.40816326530612246
ERN1,RTP1,O75460,P59025,U,background,False,False,24,26,24,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5
ERN1,LDLRAD3,O75460,Q86YD5,U,background,False,False,24,26,24,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5
ERN1,PSG7,O75460,Q13046,U,background,False,False,24,26,24,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5
ERN1,MMP17,O75460,Q9ULZ9,U,background,False,False,24,26,24,26,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0.5
ERN1,UBE2J2,O75460,Q8N2K1,U,context,False,False,24,26,24,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5
ERN1,UGT1A8,O75460,Q9HAW9,U,context,False,False,24,26,24,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5
ERN1,JPH2,O75460,Q9BR39,U,context,False,False,24,26,24,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5
ERN1,DOLK,O75460,Q9UPQ8,U,context,False,False,24,26,24,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5
ERN1,HLA-DQB2,O75460,P05538,U,context,False,False,24,26,24,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5
ERN1,EMC3,O75460,Q9P0I2,U,context,False,False,24,26,24,26,0,0,0,0,0,0,0,0,30,24,30,24,0,0,0.5
ERN1,PIGT,O75460,Q969N2,U,context,False,False,24,26,24,26,0,0,0,0,0,0,0,0,49,50,49,50,0,0,0.5
ERN1,RCE1,O75460,Q9Y256,U,context,False,False,24,26,24,26,0,0,0,0,0,0,0,0,1,2,1,2,0,0,0.5
ERN1,TLR3,O75460,O15455,U,context,False,False,24,26,24,26,0,0,0,0,0,0,0,0,14,15,14,15,0,0,0.5
ERN1,SLC39A7,O75460,Q92504,U,context,False,False,24,26,24,26,0,0,0,0,0,0,0,0,18,17,18,17,0,0,0.5
ERN1,SHISA2,O75460,Q6UWI4,U,context,False,False,24,26,24,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5
ERN1,SLC37A3,O75460,Q8NCC5,U,context,False,False,24,26,24,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5
ERN1,ATL1,O75460,Q8WXF7,U,context,False,False,24,26,24,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5
ERN1,TMEM174,O75460,Q8WUU8,U,context,False,False,24,26,24,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5
ERN1,DPY19L3,O75460,Q6ZPD9,U,context,False,False,24,26,24,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5
ERN1,MOXD1,O75460,Q6UVY6,U,context,False,False,24,26,24,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5
ERN1,UGT1A10,O75460,Q9HAW8,U,context,False,False,24,26,24,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5
ERN1,RNF43,O75460,Q68DV7,U,context,False,False,24,26,24,26,0,0,0,0,5,12,5,12,0,0,0,0,1,5,0.3157894736842105
ERN1,CTDNEP1,O75460,O95476,U,context,False,False,24,26,24,26,0,0,0,0,0,0,0,0,24,10,24,10,0,0,0.5
ERN1,TAAR1,O75460,Q96RJ0,U,context,False,False,24,26,24,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5
ERN1,HLA-DRB1,O75460,P01911,U,context,False,False,24,26,24,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5
ERN1,RNF139,O75460,Q8WU17,U,context,False,False,24,26,24,26,0,0,0,0,11,12,11,12,0,0,0,0,1,11,0.48
ERN1,GRAMD1C,O75460,Q8IYS0,U,context,False,False,24,26,24,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5
ERN1,LPCAT2,O75460,Q7L5N7,U,context,False,False,24,26,24,26,0,0,0,0,0,0,0,0,23,19,23,19,0,0,0.5
ERN1,FICD,O75460,Q9BVA6,U,context,False,False,24,26,24,26,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0.3333333333333333
ERN1,MSMO1,O75460,Q15800,U,context,False,False,24,26,24,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5
ERN1,ACSL3,O75460,O95573,U,context,False,False,24,26,24,26,0,0,0,0,0,0,0,0,41,33,41,33,0,0,0.5
ERN1,HSD11B1,O75460,P28845,U,context,False,False,24,26,24,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5
ERN1,ALG9,O75460,Q9H6U8,U,context,False,False,24,26,24,26,0,0,0,0,0,0,0,0,19,26,19,26,0,0,0.5
ERN1,PIGZ,O75460,Q86VD9,U,context,False,False,24,26,24,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5
ERN1,DMPK,O75460,Q09013,U,context,False,False,24,26,24,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5
ERN1,UGT2B7,O75460,P16662,U,context,False,False,24,26,24,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5
ERN1,SARAF,O75460,Q96BY9,U,context,False,False,24,26,24,26,0,0,0,0,0,0,0,0,44,69,44,69,0,0,0.5
ERN1,CYP4F22,O75460,Q6NT55,U,context,False,False,24,26,24,26,0,0,0,0,0,0,0,0,2,3,2,3,0,0,0.5
ERN1,ATP6AP2,O75460,O75787,U,context,False,False,24,26,24,26,0,0,0,0,66,61,66,61,0,0,0,0,1,66,0.5193798449612403
ERN1,KCNK2,O75460,O95069,U,context,False,False,24,26,24,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5
ERN1,DEGS2,O75460,Q6QHC5,U,context,False,False,24,26,24,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5
ERN1,VMP1,O75460,Q96GC9,U,context,False,False,24,26,24,26,0,0,0,0,0,0,0,0,35,32,35,32,0,0,0.5
ERN1,TMC6,O75460,Q7Z403,U,context,False,False,24,26,24,26,0,0,0,0,7,7,7,7,0,0,0,0,1,7,0.5
ERN1,HSD17B7,O75460,P56937,U,context,False,False,24,26,24,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5
ERN1,ATF6B,O75460,Q99941,U,context,False,False,24,26,24,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5
ERN1,YIF1A,O75460,O95070,U,context,False,False,24,26,24,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5
ERN1,TRIM59,O75460,Q8IWR1,U,context,False,False,24,26,24,26,0,0,0,0,13,9,13,9,0,0,0,0,1,13,0.5833333333333334
ERN1,DOLPP1,O75460,Q86YN1,U,context,False,False,24,26,24,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5
ERN1,TMCC3,O75460,Q9ULS5,U,context,False,False,24,26,24,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5
ERN1,ELOVL4,O75460,Q9GZR5,U,context,False,False,24,26,24,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5
ERN1,CYP19A1,O75460,P11511,U,context,False,False,24,26,24,26,0,0,0,0,0,0,0,0,10,17,10,17,0,0,0.5
ERN1,TEX264,O75460,Q9Y6I9,U,context,False,False,24,26,24,26,0,0,0,0,0,0,0,0,30,21,30,21,0,0,0.5
ERN1,LMAN1,O75460,P49257,U,context,False,False,24,26,24,26,0,0,0,0,124,121,124,121,0,0,0,0,1,124,0.5060728744939271
ERN1,SLC35D3,O75460,Q5M8T2,U,context,False,False,24,26,24,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5
ERN1,CAP2,O75460,P40123,U,background,False,False,24,26,24,26,0,0,0,0,0,0,0,0,4,2,4,2,0,0,0.5
ERN1,GRIA2,O75460,P42262,U,background,False,False,24,26,24,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5
ERN1,PICK1,O75460,Q9NRD5,U,background,False,False,24,26,24,26,0,0,0,0,112,121,112,121,0,0,0,0,1,112,0.4808510638297872
ERN1,AHCYL1,O75460,O43865,U,background,False,False,24,26,24,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5
ERN1,RABEP1,O75460,Q15276,U,background,False,False,24,26,24,26,0,0,0,0,62,56,62,56,0,0,0,0,1,62,0.525
ERN1,EBF3,O75460,Q9H4W6,U,background,False,False,24,26,24,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5
ERN1,LHX2,O75460,P50458,U,background,False,False,24,26,24,26,0,0,0,0,0,0,0,0,29,21,29,21,0,0,0.5
ERN1,PAK1IP1,O75460,Q9NWT1,U,background,False,False,24,26,24,26,0,0,0,0,30,23,30,23,0,0,0,0,1,30,0.5636363636363636
ERN1,ANXA11,O75460,P50995,U,background,False,False,24,26,24,26,0,0,0,0,20,24,20,24,0,0,0,0,1,20,0.45652173913043476
ERN1,PSMC1,O75460,P62191,U,background,False,False,24,26,24,26,0,0,0,0,96,76,96,76,0,0,0,0,1,96,0.5574712643678161
ERN1,EFHD2,O75460,Q96C19,U,background,False,False,24,26,24,26,0,0,0,0,0,0,0,0,20,15,20,15,0,0,0.5
ERN1,MCM6,O75460,Q14566,U,background,False,False,24,26,24,26,0,0,0,0,69,50,69,50,0,0,0,0,1,69,0.5785123966942148
ERN1,DNAJB5,O75460,O75953,U,background,False,False,24,26,24,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5
ERN1,SLC5A4,O75460,Q9NY91,U,background,False,False,24,26,24,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5
ERN1,GLRX3,O75460,O76003,U,background,False,False,24,26,24,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5
ERN1,GPR88,O75460,Q9GZN0,U,background,False,False,24,26,24,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5
ERN1,DAW1,O75460,Q8N136,U,background,False,False,24,26,24,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5
ERN1,DERA,O75460,Q9Y315,U,background,False,False,24,26,24,26,0,0,0,0,10,8,10,8,0,0,0,0,1,10,0.55
ERN1,POGLUT3,O75460,Q7Z4H8,U,background,False,False,24,26,24,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5
ERN1,SAGE1,O75460,Q9NXZ1,U,background,False,False,24,26,24,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5
ERN1,CYP4F12,O75460,Q9HCS2,U,background,False,False,24,26,24,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5
ERN1,SYDE1,O75460,Q6ZW31,U,background,False,False,24,26,24,26,0,0,0,0,28,28,28,28,0,0,0,0,1,28,0.5
ERN1,PLEKHA1,O75460,Q9HB21,U,background,False,False,24,26,24,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5
ERN1,CNST,O75460,Q6PJW8,U,background,False,False,24,26,24,26,0,0,0,0,0,0,0,0,11,12,11,12,0,0,0.5
ERN1,KCNA7,O75460,Q96RP8,U,background,False,False,24,26,24,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5
ERN1,ZYG11B,O75460,Q9C0D3,U,background,False,False,24,26,24,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5
ERN1,STOML2,O75460,Q9UJZ1,U,background,False,False,24,26,24,26,0,0,0,0,69,64,69,64,0,0,0,0,1,69,0.5185185185185185
ERN1,MAPK14,O75460,Q16539,U,background,False,False,24,26,24,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5
