U_stratum,anchor_positive_uniprot,class,development_exposed_positive,homomeric,panel_row,partner_gene,partner_sequence_length,partner_sequence_sha256,partner_uniprot,query_gene,query_sequence_length,query_sequence_sha256,query_uniprot,ipin_baseline_score,ipin_optimized_score,tuna_original_score,tuna_retrained_seed20260803_score,tuna_retrained_seed20260817_score,tuna_retrained_seed20260831_score,tuna_retrained_score,ipin_baseline_rank,ipin_optimized_rank,tuna_original_rank,tuna_retrained_rank
background,Q09472,U,False,False,265,NRCAM,1304,1d477a863de60e42522e0b7249ce0889f66bcb015c084e042581f869861d39d6,Q92823,TP53,393,e3ca60f18e3b6e98986ad6749215ee3b7a3abc09c191675213d1f243c035c9a3,P04637,-2.627469857533773,-3.4487311840057373,0.3456856608390808,-9.401589393615723,-12.073386192321777,-10.214238166809082,-10.563071250915527,258.0,290.0,262.0,272.0
background,Q09472,U,False,False,266,CPLANE1,3197,eeb8371e97617642b3e07d923440170ce4258935b9846a2a8fd35c1481b35446,Q9H799,TP53,393,e3ca60f18e3b6e98986ad6749215ee3b7a3abc09c191675213d1f243c035c9a3,P04637,-2.27895180384318,-1.7594602505366008,0.29537340998649597,-7.850125789642334,-9.701666831970215,-5.966271877288818,-7.839354832967122,227.0,203.0,280.0,165.0
background,Q09472,U,False,False,267,YLPM1,2146,0fc4c34225e5546aec807c49b7384002a1a3385e008e56e9b26fa9dd1f8e478f,P49750,TP53,393,e3ca60f18e3b6e98986ad6749215ee3b7a3abc09c191675213d1f243c035c9a3,P04637,-1.1415027379989624,-0.7305586139361063,0.5617849230766296,-8.367684364318848,-10.277209281921387,-5.2399797439575195,-7.961624463399251,80.0,103.0,85.0,173.0
background,Q09472,U,False,False,268,DCTN1,1278,9b6997b252fe1488a5a3413b36c55cd988be552e1f94b80edfc967106f70bdbe,Q14203,TP53,393,e3ca60f18e3b6e98986ad6749215ee3b7a3abc09c191675213d1f243c035c9a3,P04637,-0.7648575901985168,-1.0248591378331184,0.27749666571617126,-8.588685989379883,-10.053522109985352,-8.726326942443848,-9.122845013936361,40.0,125.0,287.0,242.0
background,Q09472,U,False,False,269,PLXND1,1925,b2efb526dae0d83c8a3e1db7ea94257458180daf2ef654500eaf332d0a9410ab,Q9Y4D7,TP53,393,e3ca60f18e3b6e98986ad6749215ee3b7a3abc09c191675213d1f243c035c9a3,P04637,-3.1094373067220054,-3.663822968800863,0.36397069692611694,-10.869980812072754,-12.975696563720703,-10.065193176269531,-11.30362351735433,282.0,292.0,251.0,281.0
background,Q09472,U,False,False,270,CTNND2,1225,f3939c56c6b61592f7be612b8797d1a2c94d079f6d854843f26dcbaec7932cc7,Q9UQB3,TP53,393,e3ca60f18e3b6e98986ad6749215ee3b7a3abc09c191675213d1f243c035c9a3,P04637,-1.0895442962646484,-0.848829448223114,0.3233456611633301,-7.030825614929199,-13.049888610839844,-4.802309989929199,-8.294341405232748,71.0,110.0,270.0,190.0
background,Q09472,U,False,False,271,NID1,1247,8e67c82dbf831a44abfa16baf171ae0a74e5874fee911a96a4e1a6c84047e984,P14543,TP53,393,e3ca60f18e3b6e98986ad6749215ee3b7a3abc09c191675213d1f243c035c9a3,P04637,-2.9245283603668213,-1.9123506546020508,0.5483992099761963,-10.22561264038086,-8.220556259155273,-7.829501152038574,-8.758556683858236,275.0,222.0,98.0,223.0
background,Q09472,U,False,False,272,CNOT1,2376,ebd6aeb019f346337b1e65cceae8144b40b7f749bbb699ea2df3f889b776a371,A5YKK6,TP53,393,e3ca60f18e3b6e98986ad6749215ee3b7a3abc09c191675213d1f243c035c9a3,P04637,-1.5170520146687825,-1.5416677594184875,0.48921164870262146,-6.141896724700928,-11.631118774414062,-3.8867509365081787,-7.219922145207723,126.0,177.0,154.0,115.0
background,Q09472,U,False,False,273,WDR17,1322,0dd05750f74258c9976171ec06ae6492fcaf0724bef3ff94287ac19a9e3bc0bf,Q8IZU2,TP53,393,e3ca60f18e3b6e98986ad6749215ee3b7a3abc09c191675213d1f243c035c9a3,P04637,-1.0870016813278198,0.3179245392481486,0.47011247277259827,-7.956766128540039,-10.102248191833496,-7.355174541473389,-8.471396287282309,70.0,24.0,171.0,199.0
background,Q09472,U,False,False,274,ZNF729,1252,a7a515d5c948c2c55ce19960f48bca986a59ded468b22ebe4ea285a6581b2112,A6NN14,TP53,393,e3ca60f18e3b6e98986ad6749215ee3b7a3abc09c191675213d1f243c035c9a3,P04637,-3.3997855186462402,-3.2209500471750894,0.45706209540367126,-7.4424967765808105,-8.183112144470215,-5.3630876541137695,-6.996232191721599,290.0,287.0,179.0,91.0
background,Q09472,U,False,False,275,FLNC,2725,4f183956f00b3e2868b4cbbc3094b9628c6d62a6e71e46894d5a97d0ebcf77da,Q14315,TP53,393,e3ca60f18e3b6e98986ad6749215ee3b7a3abc09c191675213d1f243c035c9a3,P04637,-1.7475061416625977,-0.3019141952196757,0.5715936422348022,-5.12594747543335,-7.786797046661377,-4.784107208251953,-5.898950576782227,162.0,60.0,78.0,31.0
background,Q09472,U,False,False,276,NUP188,1749,1cca977413c35599b2b725588e145af6b727d06ab206ddcf1141714d65b447a1,Q5SRE5,TP53,393,e3ca60f18e3b6e98986ad6749215ee3b7a3abc09c191675213d1f243c035c9a3,P04637,-2.7728237311045327,-2.1405632893244424,0.5060412287712097,-7.029098987579346,-9.325325012207031,-9.740667343139648,-8.698363780975342,267.0,245.0,137.0,217.0
background,Q09472,U,False,False,277,ANKRD17,2603,642a36cd99343146fb3f5326204f1d5634d17ecbd6ca818cad34ae070af52d20,O75179,TP53,393,e3ca60f18e3b6e98986ad6749215ee3b7a3abc09c191675213d1f243c035c9a3,P04637,-1.6100547313690186,-1.6877347429593403,0.5300979018211365,-8.860136032104492,-9.266549110412598,-4.751792907714844,-7.6261593500773115,136.0,191.0,114.0,147.0
background,Q09472,U,False,False,278,CDC42BPG,1551,8f2c7bcd0d3ebdf09697276c6c945cff040b5d15cd1396686b64749f71e3e9b0,Q6DT37,TP53,393,e3ca60f18e3b6e98986ad6749215ee3b7a3abc09c191675213d1f243c035c9a3,P04637,-0.7407432397206625,-0.21725604931513467,0.4649659991264343,-7.43059778213501,-10.66504955291748,-5.32633638381958,-7.80732790629069,39.0,53.0,175.0,163.0
background,Q09472,U,False,False,279,ARID1B,2319,19e226010e8e97327f9e93a9a0e849791db83215c76e855fecc7c1e21d3e1d59,Q8NFD5,TP53,393,e3ca60f18e3b6e98986ad6749215ee3b7a3abc09c191675213d1f243c035c9a3,P04637,-1.2936266263326008,-1.870583216349284,0.535096287727356,-6.686314582824707,-10.14648723602295,-3.4857850074768066,-6.772862275441487,92.0,217.0,104.0,78.0
background,Q09472,U,False,False,280,CARMIL3,1372,9691d6c6ba9d59fd9ce10564eb70ca6843d515d7066c623689e87e54b50bbeef,Q8ND23,TP53,393,e3ca60f18e3b6e98986ad6749215ee3b7a3abc09c191675213d1f243c035c9a3,P04637,-0.8428303003311157,-0.6731128791968027,0.3895810842514038,-8.030295372009277,-11.3036527633667,-4.945432186126709,-8.093126773834229,44.0,96.0,229.0,182.0
background,Q09472,U,False,False,281,KCP,1568,f9f305480cfe77553eab215925ba5f1745028ce70afc75064414e0d9cbb18fbf,Q6ZWJ8,TP53,393,e3ca60f18e3b6e98986ad6749215ee3b7a3abc09c191675213d1f243c035c9a3,P04637,-0.4992859760920207,1.5765424966812134,0.4658593535423279,-7.144423961639404,-6.537896156311035,-5.427552700042725,-6.369957605997722,24.0,2.0,174.0,55.0
background,Q09472,U,False,False,282,CPSF1,1443,1e889d9db72860b42f1fc14c9e85e180f58ed98c84ea1aefbd714eb3519d329a,Q10570,TP53,393,e3ca60f18e3b6e98986ad6749215ee3b7a3abc09c191675213d1f243c035c9a3,P04637,-2.314852476119995,-2.6922453244527182,0.5993046760559082,-6.837677478790283,-9.820216178894043,-5.5161566734313965,-7.391350110371907,233.0,267.0,51.0,132.0
background,Q09472,U,False,False,283,CEP164,1460,195394a7b880b7e07a9c3e22c874c61781f0c8439c976f85bc024879d84e55ef,Q9UPV0,TP53,393,e3ca60f18e3b6e98986ad6749215ee3b7a3abc09c191675213d1f243c035c9a3,P04637,-0.5093912283579508,-0.5819479624430338,0.32486361265182495,-7.281664848327637,-13.204599380493164,-5.9923624992370605,-8.826208909352621,26.0,81.0,268.0,226.0
background,Q09472,U,False,False,284,NBAS,2371,c7351dd0f48d8028da4e069d410d0ad92fc4002dcd2ce20331018d2eefd004f6,A2RRP1,TP53,393,e3ca60f18e3b6e98986ad6749215ee3b7a3abc09c191675213d1f243c035c9a3,P04637,-1.6570847034454346,-0.623917818069458,0.5953366756439209,-7.019619941711426,-10.775104522705078,-7.743626117706299,-8.512783527374268,145.0,89.0,56.0,203.0
background,Q09472,U,False,False,285,GPR158,1215,d2c04732c71ad1d652cf8a6982c5cb330c1701dbfe16b5be071ee72b7b0980b8,Q5T848,TP53,393,e3ca60f18e3b6e98986ad6749215ee3b7a3abc09c191675213d1f243c035c9a3,P04637,-1.919329285621643,-2.047781984011332,0.23242369294166565,-16.245140075683594,-12.884278297424316,-11.280373573303223,-13.469930648803711,186.0,233.0,297.0,299.0
background,Q09472,U,False,False,286,CLTCL1,1640,8d0dde59a4a73e10d09de372e66e152f733c85d8aa9b4057565df113c4854d90,P53675,TP53,393,e3ca60f18e3b6e98986ad6749215ee3b7a3abc09c191675213d1f243c035c9a3,P04637,-0.6074060400327047,-0.0682211567958196,0.5036758184432983,-4.910137176513672,-8.2432222366333,-4.871192932128906,-6.00818411509196,31.0,45.0,141.0,36.0
background,Q09472,U,False,False,287,TTBK1,1321,f4bd15ec11ba6693e45d1f5c6103d2774d59b494c9b8669c40e6c89ce9adcc3b,Q5TCY1,TP53,393,e3ca60f18e3b6e98986ad6749215ee3b7a3abc09c191675213d1f243c035c9a3,P04637,-2.107961336771647,-1.7905071179072063,0.5001451373100281,-6.733068466186523,-10.592035293579102,-5.150900363922119,-7.492001374562581,210.0,208.0,147.0,139.0
background,Q09472,U,False,False,288,PPIP5K1,1433,ecc096c077e8e2b00291133b47e094f57ffbb4f6a644b79a55dd6279f5d79aef,Q6PFW1,TP53,393,e3ca60f18e3b6e98986ad6749215ee3b7a3abc09c191675213d1f243c035c9a3,P04637,-1.3944227298100789,-0.8837216893831888,0.525744616985321,-6.782997131347656,-10.285863876342773,-10.631085395812988,-9.233315467834473,111.0,116.0,119.0,245.0
background,Q09472,U,False,False,289,NLRC5,1866,1d4702dd18bebe3b471a7cc4e35d13a4df29bcd49d6fedacd4fb90439fd34b1a,Q86WI3,TP53,393,e3ca60f18e3b6e98986ad6749215ee3b7a3abc09c191675213d1f243c035c9a3,P04637,-1.5885627667109172,-1.3041041294733684,0.6809326410293579,-11.169768333435059,-9.060052871704102,-6.363728046417236,-8.864516417185465,130.0,145.0,5.0,230.0
background,Q09472,U,False,False,290,NPC1L1,1359,30f612a2b222f259462d5eb29bd65b0d8672652a14cbf4e759cd486bb3bbe678,Q9UHC9,TP53,393,e3ca60f18e3b6e98986ad6749215ee3b7a3abc09c191675213d1f243c035c9a3,P04637,-2.9246772130330405,-2.391436497370402,0.24799899756908417,-13.730122566223145,-17.273639678955078,-14.560011863708496,-15.18792470296224,276.0,254.0,294.0,303.0
background,Q09472,U,False,False,291,PASK,1323,4079238abb5796de8bb14a31146b4767ca88e5f50a5923ccf2fd9c1b1d74565b,Q96RG2,TP53,393,e3ca60f18e3b6e98986ad6749215ee3b7a3abc09c191675213d1f243c035c9a3,P04637,-1.314519723256429,-0.6310976346333822,0.4223302900791168,-10.696479797363281,-8.834739685058594,-7.349476337432861,-8.960231939951578,98.0,90.0,216.0,237.0
background,Q09472,U,False,False,292,BAZ2A,1905,6ca8b89b8a573a51d1631cbbe600f08b2d015df3e398adf1b2bca7441801edad,Q9UIF9,TP53,393,e3ca60f18e3b6e98986ad6749215ee3b7a3abc09c191675213d1f243c035c9a3,P04637,-0.8717642227808634,-0.6391021509965261,0.6079755425453186,-8.710811614990234,-10.153796195983887,-7.628350734710693,-8.830986181894938,45.0,91.0,40.0,227.0
background,Q09472,U,False,False,293,CAND1,1230,84adc4e774ca0fdad41ab7fda15a1bd0b4e869c2c2c06630c7c93108dbb01330,Q86VP6,TP53,393,e3ca60f18e3b6e98986ad6749215ee3b7a3abc09c191675213d1f243c035c9a3,P04637,-1.0412057836850483,-1.6829210917154949,0.5253388285636902,-5.6633501052856445,-8.26898193359375,-4.481607437133789,-6.137979825337728,62.0,189.0,121.0,42.0
background,Q09472,U,False,False,294,ARHGEF17,2063,5a60173582e47563bf9b9081ace2f16db940ceb8f3e0e435887b81e08ece7720,Q96PE2,TP53,393,e3ca60f18e3b6e98986ad6749215ee3b7a3abc09c191675213d1f243c035c9a3,P04637,-0.8877111474672953,-0.4056541249155998,0.33731400966644287,-7.019126892089844,-11.0387601852417,-5.160638809204102,-7.739508628845215,47.0,70.0,265.0,158.0
background,Q09472,U,False,False,295,PLXNA1,1896,f4438d7a37b8572e3430d720dd25ea75dfc5f9be0300b6b80c034e874bb6b84e,Q9UIW2,TP53,393,e3ca60f18e3b6e98986ad6749215ee3b7a3abc09c191675213d1f243c035c9a3,P04637,-2.906619389851888,-2.6367104053497314,0.3846144676208496,-10.534078598022461,-9.559879302978516,-8.711701393127441,-9.601886431376139,274.0,265.0,231.0,255.0
background,Q09472,U,False,False,296,SUPT6H,1726,5adc1043c93aa5249bf54a1376e53947e2c996c03d93a8b4f019db9dd54e00fd,Q7KZ85,TP53,393,e3ca60f18e3b6e98986ad6749215ee3b7a3abc09c191675213d1f243c035c9a3,P04637,-0.19618942961096764,-0.4234226743380229,0.5932170152664185,-7.629038333892822,-12.048430442810059,-6.92820405960083,-8.868557612101236,11.0,72.0,59.0,231.0
background,Q09472,U,False,False,297,SETD1B,1966,020884f6dce1bb3d3be8a7d80c3dab87c1e0cf31a525b6be8aaf45e118e6d238,Q9UPS6,TP53,393,e3ca60f18e3b6e98986ad6749215ee3b7a3abc09c191675213d1f243c035c9a3,P04637,-1.912269393603007,-2.0986616611480713,0.6185154318809509,-7.067502498626709,-9.919445991516113,-4.927740097045898,-7.304896195729573,185.0,239.0,36.0,121.0
background,Q09472,U,False,False,298,DIP2C,1556,d7b2755e0cb4a7bbadd9455a3c6fa45f80e9967b05ab2f0644227b40d3beb3e9,Q9Y2E4,TP53,393,e3ca60f18e3b6e98986ad6749215ee3b7a3abc09c191675213d1f243c035c9a3,P04637,-1.1022315621376038,-0.3279296358426412,0.4285222291946411,-8.192378044128418,-9.98325252532959,-5.592028617858887,-7.922553062438965,73.0,64.0,211.0,169.0
background,Q09472,U,False,False,299,DHX38,1227,19b96d837c46640035ef310f59be37d29b396183cd3fc366559601d819fcb2a4,Q92620,TP53,393,e3ca60f18e3b6e98986ad6749215ee3b7a3abc09c191675213d1f243c035c9a3,P04637,-1.860658327738444,-1.5422588189442952,0.4765636622905731,-7.110630035400391,-11.019553184509277,-6.529971599578857,-8.220051606496176,174.0,178.0,167.0,185.0
background,Q09472,U,False,False,300,SPTBN1,2364,d2ed8c53cfee7bdc99c1d4ee7151972e1a7533afe570ad1a8ab4cec5b5e6852d,Q01082,TP53,393,e3ca60f18e3b6e98986ad6749215ee3b7a3abc09c191675213d1f243c035c9a3,P04637,-0.8963788946469625,-0.6860554019610087,0.30629199743270874,-6.5427117347717285,-9.404475212097168,-6.556912422180176,-7.5013664563496905,49.0,97.0,276.0,140.0
background,Q09472,U,False,False,301,TRO,1431,e3f5624577824c0f11597a873609cfd92358220ab87258df4ef5529abb6319b1,Q12816,TP53,393,e3ca60f18e3b6e98986ad6749215ee3b7a3abc09c191675213d1f243c035c9a3,P04637,-3.222292979558309,-2.103312055269877,0.4642948806285858,-8.32051944732666,-12.554197311401367,-8.187686920166016,-9.687467892964682,284.0,240.0,176.0,257.0
background,Q09472,U,False,False,302,PTPRT,1441,51f4bed07e5a1582b2b353bb9eb5ac51757963990edb61f063d3c6f29b8bbe0d,O14522,TP53,393,e3ca60f18e3b6e98986ad6749215ee3b7a3abc09c191675213d1f243c035c9a3,P04637,-2.0962413946787515,-2.4609580039978027,0.4992777407169342,-9.132400512695312,-11.265545845031738,-5.058234214782715,-8.485393524169922,206.0,258.0,148.0,200.0
background,Q09472,U,False,False,303,FHOD3,1422,ee4c75e7f34043bbac2636b796d2b509057545b044153d409a542f4b22fafbb2,Q2V2M9,TP53,393,e3ca60f18e3b6e98986ad6749215ee3b7a3abc09c191675213d1f243c035c9a3,P04637,-1.7455579439798992,-1.8573431968688965,0.42712822556495667,-7.364647388458252,-6.594076156616211,-5.219533920288086,-6.392752488454183,161.0,216.0,212.0,58.0
