target,partner_uniprot,partner_sequence_sha256,anchor_positive_uniprot,U_stratum,partner_length,anchor_compartment,anchor_transmembrane,partner_transmembrane,partner_subcellular_location,meets_anchor_context_rule
ERN1,Q9Y6M5,6360623d83ce7d721ece15b286a9add12edf616b11ccc2b46e66ab4f144f5233,O75460,context,507,endoplasmic reticulum,True,True,"SUBCELLULAR LOCATION: Cell membrane {ECO:0000269|PubMed:31471319, ECO:0000269|PubMed:32441444, ECO:0000269|PubMed:32776265}; Multi-pass membrane protein {ECO:0000255}. Basolateral cell membrane {ECO:0000269|PubMed:31471319}; Multi-pass membrane protein {ECO:0000255}. Cytoplasmic vesicle membrane {ECO:0000269|PubMed:32441444}; Multi-pass membrane protein {ECO:0000255}. Cytoplasm {ECO:0000269|PubMed:18158319, ECO:0000269|PubMed:32776265}. Endoplasmic reticulum membrane {ECO:0000269|PubMed:18158319}; Multi-pass membrane protein {ECO:0000255}. Golgi apparatus membrane {ECO:0000269|PubMed:18158319}; Multi-pass membrane protein {ECO:0000255}. Nucleus membrane {ECO:0000269|PubMed:18158319}; Multi-pass membrane protein {ECO:0000255}. Postsynaptic density {ECO:0000250|UniProtKB:Q60738}. Note=Localization to the plasma membrane is regulated by cellular zinc status. Recruitment to the plasma membrane from an internal pool is stimulated by zinc while in absence of zinc the plasma membrane pool is endocytosed and degraded (PubMed:31471319). Localizes to the basolateral surface of enterocytes (By similarity). Localizes to zinc-containing intracellular vesicles in macrophages (PubMed:32441444). Localizes in the cytoplasm and to the ER, Golgi and nucleus membranes in keratinocytes (PubMed:18158319). {ECO:0000250|UniProtKB:Q62720, ECO:0000269|PubMed:18158319, ECO:0000269|PubMed:31471319, ECO:0000269|PubMed:32441444}.",True
ERN1,Q75V66,9fb83d39ab1ad12738d32ef10eb5e490dacdf140ad29d5975af2e336ad464291,O75460,context,913,endoplasmic reticulum,True,True,"SUBCELLULAR LOCATION: Endoplasmic reticulum membrane {ECO:0000269|PubMed:15124103}; Multi-pass membrane protein {ECO:0000255}. Cell membrane {ECO:0000269|PubMed:20056604, ECO:0000269|PubMed:22946059}; Multi-pass membrane protein {ECO:0000255}. Note=Colocalized with CALR/calreticulin (PubMed:15124103). Shows an intracellular localization according to PubMed:22075693. {ECO:0000269|PubMed:15124103, ECO:0000269|PubMed:22075693}.",True
ERN1,Q9UL01,ac88a6ee7d317176e7bb5736e064121e69564d634c5e9b5e337a889501f5e60e,O75460,context,958,endoplasmic reticulum,True,True,"SUBCELLULAR LOCATION: Endoplasmic reticulum membrane {ECO:0000269|PubMed:10679095, ECO:0000305|PubMed:7092807}; Multi-pass membrane protein {ECO:0000305}. Golgi apparatus membrane {ECO:0000269|PubMed:10679095}; Multi-pass membrane protein {ECO:0000305}. Cytoplasmic vesicle membrane {ECO:0000269|PubMed:10679095}; Multi-pass membrane protein {ECO:0000305}. Microsome membrane {ECO:0000269|PubMed:7092807}; Multi-pass membrane protein {ECO:0000305}.",True
ERN1,O95196,65b8c35c46fdff5660391db1f6a8c14c662694d20269fa1fe87e2f3a736302be,O75460,context,566,endoplasmic reticulum,True,True,"SUBCELLULAR LOCATION: Cell membrane {ECO:0000250|UniProtKB:Q9ERQ6}; Single-pass type I membrane protein {ECO:0000250|UniProtKB:Q9ERQ6}. Synaptic cell membrane {ECO:0000250|UniProtKB:Q71M36}; Single-pass type I membrane protein {ECO:0000250|UniProtKB:Q71M36}. Endoplasmic reticulum membrane {ECO:0000250|UniProtKB:Q71M36}; Single-pass type I membrane protein {ECO:0000250|UniProtKB:Q71M36}. Golgi apparatus membrane {ECO:0000250|UniProtKB:Q71M36}; Single-pass type I membrane protein {ECO:0000250|UniProtKB:Q71M36}. Cell surface {ECO:0000250|UniProtKB:Q71M36}. Secreted {ECO:0000269|PubMed:25326458, ECO:0000269|PubMed:37453717}. Note=In neurons, localizes to synaptic junctions. Also detected in the endoplasmic reticulum and the Golgi. Partially enriched in lipid rafts. {ECO:0000250|UniProtKB:Q71M36, ECO:0000250|UniProtKB:Q9ERQ6}.",True
ERN1,Q6PJF5,37fa00a70e570f121a91705ce1a74b8abaf3f07eae5bc27200ef1a854bd2aa96,O75460,context,856,endoplasmic reticulum,True,True,"SUBCELLULAR LOCATION: Endoplasmic reticulum membrane {ECO:0000250|UniProtKB:Q80WQ6}; Multi-pass membrane protein {ECO:0000250|UniProtKB:Q80WQ6}. Cell membrane {ECO:0000269|PubMed:22265016, ECO:0000269|PubMed:29897333}.",True
ERN1,Q5HYA8,16857c52c05e16d56e767beb65dc9f47c6877cbf54d421775774bf62e3d98d47,O75460,context,995,endoplasmic reticulum,True,True,"SUBCELLULAR LOCATION: Cell membrane {ECO:0000269|PubMed:17185389}; Multi-pass membrane protein {ECO:0000255}. Endoplasmic reticulum membrane {ECO:0000269|PubMed:19815549}; Multi-pass membrane protein {ECO:0000255}. Cell projection, cilium {ECO:0000269|PubMed:17185389}. Cytoplasm, cytoskeleton, cilium basal body {ECO:0000269|PubMed:22121117}. Note=Localizes at the transition zone, a region between the basal body and the ciliary axoneme (PubMed:22121117). {ECO:0000269|PubMed:22121117}.",True
ERN1,Q86XL3,c9b1d5345232f6972507db92f66eb4520a6f4c3cbe5c4ab50c55bf2c5866736c,O75460,context,938,endoplasmic reticulum,True,True,SUBCELLULAR LOCATION: Endoplasmic reticulum membrane {ECO:0000269|PubMed:22770216}; Single-pass type III membrane protein {ECO:0000269|PubMed:22770216}.,True
ERN1,Q9NPR2,9672f3dbdbb3d209d3d67a3ef6479fbed2f6613e84347ec3e7f5857f21ca2e3a,O75460,background,837,endoplasmic reticulum,True,True,SUBCELLULAR LOCATION: Membrane; Single-pass type I membrane protein.,False
ERN1,P48444,1611ba552ade6913fd4863619357a1524c6f24c3e5d6217ee04ca8e9b3b2c75b,O75460,background,511,endoplasmic reticulum,True,False,"SUBCELLULAR LOCATION: Cytoplasm {ECO:0000250}. Golgi apparatus membrane {ECO:0000250}; Peripheral membrane protein {ECO:0000250}; Cytoplasmic side {ECO:0000250}. Cytoplasmic vesicle, COPI-coated vesicle membrane {ECO:0000250}; Peripheral membrane protein {ECO:0000250}; Cytoplasmic side {ECO:0000250}. Note=The coatomer is cytoplasmic or polymerized on the cytoplasmic side of the Golgi, as well as on the vesicles/buds originating from it. {ECO:0000250}.",False
ERN1,Q68E01,5b4bb1d3523c1d9e1d1212cc717a6fd320605527f3208826dc1a1660608f2a65,O75460,background,1043,endoplasmic reticulum,True,False,"SUBCELLULAR LOCATION: Nucleus {ECO:0000269|PubMed:19605351, ECO:0000269|PubMed:19683501, ECO:0000269|PubMed:23904267, ECO:0000269|PubMed:29471365, ECO:0000269|PubMed:39032490}. Cytoplasm {ECO:0000269|PubMed:23904267}. Note=Localizes to nuclear foci following DNA damage. {ECO:0000269|PubMed:19683501}.",False
ERN1,P0C7V8,dc772d1b0eddf5d4f3692fcf1729ccf3830857ed9ede693660fa4dbc272cca23,O75460,background,631,endoplasmic reticulum,True,False,,False
ERN1,Q96SD1,f9d03f9d9280ef51d4cbced0942113832b4f5e160d2238e749cd52bdb77e3fff,O75460,background,692,endoplasmic reticulum,True,False,"SUBCELLULAR LOCATION: Nucleus {ECO:0000269|PubMed:12055248, ECO:0000269|PubMed:15071507}.",False
ERN1,P17600,45de037e40b8d0917e26d44970916d46b6f44b90f2f6fe18ac5b34fc9f5ef685,O75460,background,705,endoplasmic reticulum,True,False,"SUBCELLULAR LOCATION: Synapse {ECO:0000250|UniProtKB:O88935}. Golgi apparatus {ECO:0000250|UniProtKB:O88935}. Presynapse {ECO:0000269|PubMed:21441247}. Cytoplasmic vesicle, secretory vesicle, synaptic vesicle {ECO:0000250|UniProtKB:P09951}. Note=Dissociates from synaptic vesicles and redistributes into the axon during action potential firing, in a step that precedes fusion of vesicles with the plasma membrane. Reclusters to presynapses after the cessation of synaptic activity. {ECO:0000250|UniProtKB:P09951}.",False
ERN1,P22735,7cf69faa7380c417d2342b1886f0dc842f261a565daa4fbda67d5dcf8c1f3bcd,O75460,background,817,endoplasmic reticulum,True,False,"SUBCELLULAR LOCATION: Cell membrane {ECO:0000269|PubMed:20663883, ECO:0000269|PubMed:7629111, ECO:0000269|PubMed:8824274}; Lipid-anchor {ECO:0000269|PubMed:8824274}. Cytoplasm, cytosol {ECO:0000269|PubMed:7629111, ECO:0000269|PubMed:8824274}. Note=Myristoylation and palmitoylation mediate the membrane localization. {ECO:0000269|PubMed:8824274}.",False
ERN1,Q86W26,f8272035fde0149e1f0e919e3780b59b9a21a8b222338101ca0fe284a0971b3d,O75460,background,655,endoplasmic reticulum,True,False,SUBCELLULAR LOCATION: Cytoplasm {ECO:0000269|PubMed:22672233}. Cell membrane {ECO:0000269|PubMed:22672233}; Peripheral membrane protein {ECO:0000305}. Note=Cytoplasmic protein which is recruited to the cell membrane by NOD1 following invasive bacterial infection. {ECO:0000269|PubMed:22672233}.,False
ERN1,Q08380,3a59abed5ecc409100870d1be3d9c82bed9cb1cc411ca91c1e7c3f767010db95,O75460,background,585,endoplasmic reticulum,True,False,"SUBCELLULAR LOCATION: Secreted {ECO:0000269|PubMed:8390986}. Secreted, extracellular space, extracellular matrix {ECO:0000269|PubMed:9501082}.",False
ERN1,Q15596,873e4d8992906f338e9327452047a9bcc1098d2abd79347002ead3dd34e2fabd,O75460,background,1464,endoplasmic reticulum,True,False,SUBCELLULAR LOCATION: Nucleus {ECO:0000269|PubMed:8670870}.,False
ERN1,O60716,3654c491186ae9d8a1ff3ccfdd2d1fcaa05e4f792654a32899f5896089dc67e8,O75460,background,968,endoplasmic reticulum,True,False,"SUBCELLULAR LOCATION: Cell junction, adherens junction {ECO:0000269|PubMed:11896187}. Cytoplasm {ECO:0000269|PubMed:15240885, ECO:0000269|PubMed:17047063}. Nucleus {ECO:0000269|PubMed:11896187, ECO:0000269|PubMed:17115030}. Cell membrane {ECO:0000269|PubMed:15240885, ECO:0000269|PubMed:17047063}. Cell junction {ECO:0000269|PubMed:18343367}. Note=Interaction with GLIS2 promotes nuclear translocation (By similarity). Detected at cell-cell contacts (PubMed:15240885, PubMed:17047063). NANOS1 induces its translocation from sites of cell-cell contact to the cytoplasm (PubMed:17047063). CDH1 enhances cell membrane localization (PubMed:15240885). Localizes to cell-cell contacts as keratinocyte differentiation progresses (By similarity). {ECO:0000250|UniProtKB:P30999, ECO:0000269|PubMed:11896187, ECO:0000269|PubMed:15240885, ECO:0000269|PubMed:17047063}.; SUBCELLULAR LOCATION: [Isoform 1A]: Nucleus {ECO:0000269|PubMed:11896187}.; SUBCELLULAR LOCATION: [Isoform 2A]: Nucleus {ECO:0000269|PubMed:11896187}.; SUBCELLULAR LOCATION: [Isoform 3A]: Nucleus {ECO:0000269|PubMed:11896187}.; SUBCELLULAR LOCATION: [Isoform 4A]: Cytoplasm {ECO:0000269|PubMed:11896187}.; SUBCELLULAR LOCATION: [Isoform 1AB]: Cytoplasm {ECO:0000269|PubMed:11896187}.",False
ERN1,Q4VC44,fbc3b5ffe97201f1330a646ea8114b07df1b1fa7655d45077d7424c4b092643e,O75460,background,716,endoplasmic reticulum,True,False,"SUBCELLULAR LOCATION: Nucleus {ECO:0000269|PubMed:33924684}. Chromosome, centromere {ECO:0000269|PubMed:34408139}. Note=Localized to peri-centromeric, H3K9me3-marked heterochromatin. {ECO:0000269|PubMed:34408139}.",False
ERN1,Q9HCE9,18545f7c50cad0111776924314499f4e63c8ae8a0413898bfff795237b55965f,O75460,background,1232,endoplasmic reticulum,True,True,"SUBCELLULAR LOCATION: Cell membrane {ECO:0000269|PubMed:20056604, ECO:0000269|PubMed:22946059}; Multi-pass membrane protein {ECO:0000269|PubMed:20056604, ECO:0000269|PubMed:22946059}. Note=Shows predominantly an intracellular localization with a weak expression in the cell membrane.",False
ERN1,Q15139,477a2267d854ab9f59546d492ceb1c1dd0ee875e86a7bbf326b8139012aadf84,O75460,background,912,endoplasmic reticulum,True,False,"SUBCELLULAR LOCATION: Cytoplasm {ECO:0000269|PubMed:18076381}. Cell membrane {ECO:0000269|PubMed:18076381}. Golgi apparatus, trans-Golgi network {ECO:0000250|UniProtKB:Q62101}. Note=Translocation to the cell membrane is required for kinase activation.",False
ERN1,Q86UE3,a766c8ea257845256d06c7d55e443d28a1f299e30549085898dd1fd586ce8d7d,O75460,background,836,endoplasmic reticulum,True,False,SUBCELLULAR LOCATION: Nucleus {ECO:0000305}.,False
ERN1,O75161,6ee40481967f32ea0dbc6ec30ba321a05f35bb4ed92778cb1e2a75198de8d385,O75460,background,1426,endoplasmic reticulum,True,False,"SUBCELLULAR LOCATION: Cytoplasm, cytoskeleton, cilium basal body {ECO:0000269|PubMed:17558407, ECO:0000269|PubMed:26644512}. Cytoplasm, cytoskeleton, microtubule organizing center, centrosome {ECO:0000269|PubMed:17558407}. Cell junction, tight junction {ECO:0000250|UniProtKB:P59240}. Nucleus {ECO:0000269|PubMed:22654112}. Note=In cultured renal cells, it localizes diffusely in the cytoplasm but, as cells approach confluence, it accumulates to basolateral tight junctions (By similarity). Localizes to the ciliary transition zone (By similarity). In the retinal photoreceptor cell layer, localizes at the connecting cilium (By similarity). {ECO:0000250|UniProtKB:P59240}.",False
ERN1,Q8TEH3,8045d07ae099a02086a892a1216bdeb41829d6f4669245f412cdb53484b5e289,O75460,background,1009,endoplasmic reticulum,True,False,"SUBCELLULAR LOCATION: Cytoplasmic vesicle, clathrin-coated vesicle membrane {ECO:0000269|PubMed:20154091, ECO:0000269|PubMed:20937701}; Peripheral membrane protein {ECO:0000269|PubMed:20937701}. Presynaptic cell membrane {ECO:0000269|PubMed:20937701}. Note=Associates to membranes via lipid-binding activity. {ECO:0000250|UniProtKB:Q8K382}.",False
ERN1,Q9Y5L3,9118a084943213445b9a9ee15dee9e1148c915c5d8ff341d76ddfe7ef4189eba,O75460,background,495,endoplasmic reticulum,True,True,SUBCELLULAR LOCATION: [Isoform Long]: Cell membrane {ECO:0000269|PubMed:12888562}; Multi-pass membrane protein {ECO:0000255}.; SUBCELLULAR LOCATION: [Isoform Short]: Endoplasmic reticulum membrane {ECO:0000269|PubMed:12888562}; Multi-pass membrane protein {ECO:0000255}.; SUBCELLULAR LOCATION: [Isoform gamma]: Endoplasmic reticulum membrane {ECO:0000269|PubMed:12888562}; Multi-pass membrane protein {ECO:0000255}.,True
ERN1,Q9UQ84,4dabd517c63ce9df6b95466e3fdd4fbb70c84dd7613c77a529d5421112611e4b,O75460,background,846,endoplasmic reticulum,True,False,"SUBCELLULAR LOCATION: Nucleus {ECO:0000269|PubMed:11429708, ECO:0000269|PubMed:14676842, ECO:0000269|PubMed:17426132}. Note=Colocalizes with PCNA to discrete nuclear foci in S-phase.",False
ERN1,P23229,3bcf893bbd5bfc4d1a7e00fb90cb47ffe43ea31f8e4f81c02ce5da2791adfebd,O75460,background,1130,endoplasmic reticulum,True,True,SUBCELLULAR LOCATION: Cell membrane {ECO:0000269|PubMed:22314500}; Single-pass type I membrane protein {ECO:0000255}. Cell membrane {ECO:0000269|PubMed:22314500}; Lipid-anchor {ECO:0000269|PubMed:22314500}.,False
ERN1,Q9NR61,c493b63e299b3245d088ff0cab36a90c477cd90b672953fe71ff07622e4e818e,O75460,background,685,endoplasmic reticulum,True,True,SUBCELLULAR LOCATION: Cell membrane {ECO:0000305}; Single-pass type I membrane protein {ECO:0000305}.,False
ERN1,Q8N6S4,98323d3dbc08cc4bd4b2602194b5aea92207ea84ec93ef4c62c2b150281ccb85,O75460,background,541,endoplasmic reticulum,True,False,SUBCELLULAR LOCATION: Endoplasmic reticulum membrane {ECO:0000269|PubMed:20959461}. Note=Associated with the cytosolic side.,False
ERN1,Q9UF33,7dce62d2cd1df42b72172807b1526b4ea9063242c59cee37913cf90b8706ad60,O75460,background,1036,endoplasmic reticulum,True,True,SUBCELLULAR LOCATION: Membrane {ECO:0000250}; Single-pass type I membrane protein {ECO:0000250}.,False
ERN1,Q16678,73f524005c243db14cdc8a45717ca3ddd75ce740e0ace508e73b30e04a641326,O75460,background,543,endoplasmic reticulum,True,False,"SUBCELLULAR LOCATION: Endoplasmic reticulum membrane {ECO:0000250|UniProtKB:Q64429}; Peripheral membrane protein {ECO:0000250|UniProtKB:Q64429}. Microsome membrane {ECO:0000250|UniProtKB:Q64429}; Peripheral membrane protein {ECO:0000250|UniProtKB:Q64429}. Mitochondrion {ECO:0000250|UniProtKB:Q64429}. Note=Located primarily in endoplasmic reticulum. Upon treatment with 2,3,7,8-tetrachlorodibenzo-p-dioxin (TCDD), CYP1B1 is also targeted to mitochondria. {ECO:0000250|UniProtKB:Q64429}.",False
ERN1,P58005,a0d0e02812c2504dafa0dcbe892d5d1c2199c37c846dc715d17386ff3a28d4a9,O75460,background,492,endoplasmic reticulum,True,False,SUBCELLULAR LOCATION: Cytoplasm {ECO:0000305|PubMed:25263562}.,False
ERN1,O75843,c0b2c9558f88d7d7477cec205e6eb71299cbd8adee69971565a02ba9d2a07740,O75460,background,785,endoplasmic reticulum,True,False,"SUBCELLULAR LOCATION: Golgi apparatus membrane {ECO:0000269|PubMed:11333915, ECO:0000269|PubMed:9762922}; Peripheral membrane protein; Cytoplasmic side {ECO:0000269|PubMed:11333915}. Cytoplasmic vesicle membrane {ECO:0000269|PubMed:9733768}; Peripheral membrane protein. Endosome membrane {ECO:0000269|PubMed:16867982}; Peripheral membrane protein. Note=Mainly localized to perinuclear vesicular structures (PubMed:9733768). Colocalizes with HBV major surface antigen L and HBV core protein C in CD63-containing compartments (PubMed:16867982). Colocalizes with HBV major surface antigen L to cis-Golgi-like structures (PubMed:11333915).",False
ERN1,Q96L34,77dd8ddd63a06cb1506cc5925b59a5813c1142a912ebf29cb6dca84559dbebaa,O75460,background,752,endoplasmic reticulum,True,False,"SUBCELLULAR LOCATION: Cytoplasm, cytoskeleton, microtubule organizing center, centrosome {ECO:0000269|PubMed:14594945}. Cytoplasm, cytoskeleton, microtubule organizing center {ECO:0000269|PubMed:14594945, ECO:0000269|PubMed:28656979}. Cytoplasm, cytoskeleton, cilium basal body {ECO:0000269|PubMed:23400999}. Cytoplasm, cytoskeleton, cilium axoneme {ECO:0000269|PubMed:23400999}. Cytoplasm {ECO:0000269|PubMed:23400999, ECO:0000269|PubMed:23666762}. Cell projection, dendrite {ECO:0000269|PubMed:23666762}. Note=Localized at the tips of neurite-like processes in differentiated neuroblast cells. Detected in the cytoplasm and neuropil of the hippocampus. {ECO:0000269|PubMed:14594945, ECO:0000269|PubMed:23666762}.",False
ERN1,Q9HCJ5,9eb3db4e82db78914de24e2d08c5515bd358ed6562a17c0f0a510547a86f7015,O75460,background,1215,endoplasmic reticulum,True,False,,False
ERN1,Q16584,1a32a0b33ebb4ddda7dfecb87ed99595da3dfc7c10e80c7fbc1ad3777f3990c3,O75460,background,847,endoplasmic reticulum,True,False,"SUBCELLULAR LOCATION: Cytoplasm, cytoskeleton, microtubule organizing center, centrosome {ECO:0000269|PubMed:12529434}. Note=Location is cell cycle dependent.",False
ERN1,Q63ZE4,28b3ecfb656765f071415662f0b26ea840d1f54706bb544852b7cae800b1be98,O75460,background,541,endoplasmic reticulum,True,True,SUBCELLULAR LOCATION: Membrane {ECO:0000305}; Multi-pass membrane protein {ECO:0000305}.,False
ERN1,Q9BXU1,dac5ab4de8de90c1e633ec3418bc50e468035dd48e191a2d542f4f67b758df2a,O75460,background,1019,endoplasmic reticulum,True,False,,False
ERN1,Q658Y4,d21e28a9e8e64456f11541b4a178eb8abf3e82be453c0f324c42965bf11c1212,O75460,background,838,endoplasmic reticulum,True,False,"SUBCELLULAR LOCATION: Golgi apparatus, trans-Golgi network {ECO:0000269|PubMed:29084197, ECO:0000269|PubMed:29426865}. Cytoplasmic vesicle {ECO:0000269|PubMed:29426865}. Note=Recruitment to the TGN requires the presence of GOLGA1, GOLGA4 and TBC1D23. {ECO:0000269|PubMed:29084197}.",False
ERN1,P10515,5a8dea87c82773b3185c3473c5c4cbf65c52dfe15f5c07e6833b017ef3610f59,O75460,background,647,endoplasmic reticulum,True,False,SUBCELLULAR LOCATION: Mitochondrion matrix {ECO:0000250|UniProtKB:P08461}.,False
ERN1,P31645,08ab69187b319cff68eba5e95e6d06f77a7a8e75e4b1a83c000f7ed2c160d37f,O75460,background,630,endoplasmic reticulum,True,True,"SUBCELLULAR LOCATION: Cell membrane {ECO:0000269|PubMed:12869649, ECO:0000269|PubMed:16870614, ECO:0000269|PubMed:17506858, ECO:0000269|PubMed:27049939}; Multi-pass membrane protein {ECO:0000269|PubMed:27049939}. Endomembrane system {ECO:0000269|PubMed:16870614}; Multi-pass membrane protein {ECO:0000255}. Endosome membrane {ECO:0000269|PubMed:16870614}; Multi-pass membrane protein {ECO:0000255}. Synapse {ECO:0000250|UniProtKB:Q60857}. Cell junction, focal adhesion {ECO:0000250|UniProtKB:Q60857}. Cell projection, neuron projection {ECO:0000250|UniProtKB:Q60857}. Note=Could be part of recycling endosomes (PubMed:16870614). Density of transporter molecules on the plasma membrane is itself regulated by STX1A (By similarity). Density of transporter molecules on the plasma membrane is also regulated by serotonin (PubMed:17506858). Density of transporter molecules seems to be modulated by ITGAV:ITGB3 (By similarity). {ECO:0000250|UniProtKB:P31652, ECO:0000250|UniProtKB:Q60857, ECO:0000269|PubMed:16870614, ECO:0000269|PubMed:17506858}.",False
