target,query_uniprot,anchor_gene,anchor_uniprot,partner_gene,partner_uniprot,length,anchor_length,length_ratio,localization_class,annotation_quality,uniprot_experimental_location,hpa_supported_location,hpa_all_locations,hpa_high_confidence_locations,evidence_tier,reason,uniprot_location,uniprot_signal_peptide,HPA_Ensembl,HPA_gene,HPA_reliability,UniProt_URL,HPA_URL,sequence_sha256
ERN1,O75460,ERN1,O75460,ZHX3,Q9H4I2,956,977,0.9785056294779939,nuclear,0,True,True,Nucleoplasm,Nucleoplasm,A_compartment_separation,Mature nuclear protein; target policy excludes this compartment/side.,"SUBCELLULAR LOCATION: Nucleus {ECO:0000255|PROSITE-ProRule:PRU00108, ECO:0000269|PubMed:12659632}.",,ENSG00000174306,ZHX3,Supported,https://www.uniprot.org/uniprotkb/Q9H4I2/entry,https://www.proteinatlas.org/ENSG00000174306/subcellular,7cbd4f2f341f304d65f55d5594e5394b147346fe612762eb88d8904d43fe0e18
ERN1,O75460,ERN1,O75460,SMARCAD1,Q9H4L7,1026,977,1.0501535312180144,nuclear,0,True,True,Nucleoplasm,Nucleoplasm,A_compartment_separation,Mature nuclear protein; target policy excludes this compartment/side.,"SUBCELLULAR LOCATION: Nucleus {ECO:0000269|PubMed:18675275, ECO:0000269|PubMed:21549307, ECO:0000269|PubMed:22960744}. Chromosome {ECO:0000269|PubMed:18675275, ECO:0000269|PubMed:21549307, ECO:0000269|PubMed:22960744}. Note=Colocalizes with PCNA at replication forks during S phase (PubMed:21549307). Recruited to double-strand breaks (DSBs) sites of DNA damage (PubMed:22960744). {ECO:0000269|PubMed:21549307, ECO:0000269|PubMed:22960744}.",,ENSG00000163104,SMARCAD1,Enhanced,https://www.uniprot.org/uniprotkb/Q9H4L7/entry,https://www.proteinatlas.org/ENSG00000163104/subcellular,97e8001e0649a11a22cac6cf03c92b850024ab66e3b9af864f3e36715408d9e7
ERN1,O75460,ERN1,O75460,RBM12,Q9NTZ6,932,977,0.9539406345957011,nuclear,0,True,True,Nucleoplasm,Nucleoplasm,A_compartment_separation,Mature nuclear protein; target policy excludes this compartment/side.,SUBCELLULAR LOCATION: Nucleus {ECO:0000269|PubMed:9853615}.,,ENSG00000244462,RBM12,Enhanced,https://www.uniprot.org/uniprotkb/Q9NTZ6/entry,https://www.proteinatlas.org/ENSG00000244462/subcellular,9d753b4d0a2e9fa0ad7ac41e04eefb67e8032acc59fc2da3abf7fb23f80fad26
ERN1,O75460,ERN1,O75460,SMARCAL1,Q9NZC9,954,977,0.9764585465711362,nuclear,0,True,True,Nucleoplasm,Nucleoplasm,A_compartment_separation,Mature nuclear protein; target policy excludes this compartment/side.,"SUBCELLULAR LOCATION: Nucleus {ECO:0000269|PubMed:18805831, ECO:0000269|PubMed:19793862, ECO:0000269|PubMed:19793863}. Note=Recruited to damaged DNA regions. {ECO:0000269|PubMed:18805831, ECO:0000269|PubMed:19793862, ECO:0000269|PubMed:19793863}.",,ENSG00000138375,SMARCAL1,Supported,https://www.uniprot.org/uniprotkb/Q9NZC9/entry,https://www.proteinatlas.org/ENSG00000138375/subcellular,5804ae73e49d53843e101b8abf5a2b0ee3f8531a809160f82f822e2f9b330458
ERN1,O75460,ERN1,O75460,POLK,Q9UBT6,870,977,0.8904810644831116,nuclear,0,True,True,Nucleoplasm,Nucleoplasm,A_compartment_separation,Mature nuclear protein; target policy excludes this compartment/side.,"SUBCELLULAR LOCATION: Nucleus {ECO:0000269|PubMed:12414988, ECO:0000269|PubMed:28297716}. Note=Detected throughout the nucleus and at replication foci (PubMed:12414988). Recruited to DNA damage sites in response to ultraviolet irradiation: N6-methyladenosine (m6A)-containing mRNAs accumulate in the vicinity of DNA damage sites and their presence is required to recruit POLK (PubMed:28297716). {ECO:0000269|PubMed:12414988, ECO:0000269|PubMed:28297716}.",,ENSG00000122008,POLK,Enhanced,https://www.uniprot.org/uniprotkb/Q9UBT6/entry,https://www.proteinatlas.org/ENSG00000122008/subcellular,a9c2f7f66fe8f1cfccec9da82cfb8ef77827cdb32244794e7ae58d0cbfd592aa
ERN1,O75460,ERN1,O75460,ZHX1,Q9UKY1,873,977,0.8935516888433982,nuclear,0,True,True,Nucleoplasm,Nucleoplasm,A_compartment_separation,Mature nuclear protein; target policy excludes this compartment/side.,"SUBCELLULAR LOCATION: Nucleus {ECO:0000255|PROSITE-ProRule:PRU00108, ECO:0000269|PubMed:12237128, ECO:0000269|PubMed:17056598}. Note=Colocalized in the nucleus with DNMT3B.",,ENSG00000165156,ZHX1,Supported,https://www.uniprot.org/uniprotkb/Q9UKY1/entry,https://www.proteinatlas.org/ENSG00000165156/subcellular,9b5b016faa96e95347592a20efa57c7a93fc4a65663a84c362a88837dcfb3a1b
ERN1,O75460,ERN1,O75460,ZBTB21,Q9ULJ3,1066,977,1.0910951893551688,nuclear,0,True,True,Nucleoplasm,Nucleoplasm,A_compartment_separation,Mature nuclear protein; target policy excludes this compartment/side.,SUBCELLULAR LOCATION: Nucleus {ECO:0000269|PubMed:15629158}. Note=Colocalizes with ZBTB14 in nucleus in HEK293 cells.,,ENSG00000173276,ZBTB21,Enhanced,https://www.uniprot.org/uniprotkb/Q9ULJ3/entry,https://www.proteinatlas.org/ENSG00000173276/subcellular,fea82979480a8292eebf9d5510c7798a26d154e60d5bb01e72bc9d80d75d0ccb
ERN1,O75460,ERN1,O75460,WDR3,Q9UNX4,943,977,0.9651995905834186,nuclear,0,True,True,Nucleoli;Nucleoplasm,Nucleoli;Nucleoplasm,A_compartment_separation,Mature nuclear protein; target policy excludes this compartment/side.,"SUBCELLULAR LOCATION: Nucleus, nucleolus {ECO:0000269|PubMed:12429849, ECO:0000269|PubMed:34516797}.",,ENSG00000065183,WDR3,Enhanced,https://www.uniprot.org/uniprotkb/Q9UNX4/entry,https://www.proteinatlas.org/ENSG00000065183/subcellular,d81448d37438b7c12b5f773c50dac548dde4429b3a22cf50c60d699e596e519d
ERN1,O75460,ERN1,O75460,PHF8,Q9UPP1,1060,977,1.0849539406345956,nuclear,0,True,True,Nucleoplasm,Nucleoplasm,A_compartment_separation,Mature nuclear protein; target policy excludes this compartment/side.,"SUBCELLULAR LOCATION: Nucleus {ECO:0000269|PubMed:19843542, ECO:0000269|PubMed:20622854}. Nucleus, nucleolus {ECO:0000269|PubMed:20208542, ECO:0000269|PubMed:20531378}. Note=Recruited to H3K4me3 sites on chromatin during interphase (PubMed:20622854). Dissociates from chromatin when cells enter mitosis (PubMed:20622854). {ECO:0000269|PubMed:20622854}.",,ENSG00000172943,PHF8,Supported,https://www.uniprot.org/uniprotkb/Q9UPP1/entry,https://www.proteinatlas.org/ENSG00000172943/subcellular,d66081596c80ed050012bed72fc55fe9e306d7d9c6b5bb7a126456a1aa4ac043
ERN1,O75460,ERN1,O75460,THRAP3,Q9Y2W1,955,977,0.977482088024565,nuclear,0,True,True,Nuclear speckles,Nuclear speckles,A_compartment_separation,Mature nuclear protein; target policy excludes this compartment/side.,"SUBCELLULAR LOCATION: Nucleus {ECO:0000269|PubMed:20123736, ECO:0000269|PubMed:23525231}. Nucleus, nucleoplasm {ECO:0000269|PubMed:24100041}. Nucleus speckle {ECO:0000269|PubMed:24100041}.",,ENSG00000054118,THRAP3,Enhanced,https://www.uniprot.org/uniprotkb/Q9Y2W1/entry,https://www.proteinatlas.org/ENSG00000054118/subcellular,faa572b183aa12bb3b29cf0b459677c73e5ffa3e3a17bc6eb523256d205f140a
ERN1,O75460,ERN1,O75460,ZNF281,Q9Y2X9,895,977,0.9160696008188332,nuclear,0,True,True,Nucleoplasm,Nucleoplasm,A_compartment_separation,Mature nuclear protein; target policy excludes this compartment/side.,SUBCELLULAR LOCATION: Nucleus {ECO:0000269|PubMed:10448078}.,,ENSG00000162702,ZNF281,Enhanced,https://www.uniprot.org/uniprotkb/Q9Y2X9/entry,https://www.proteinatlas.org/ENSG00000162702/subcellular,a9643d3d9b708be7717fbcb2ccf9673a867f9a05a54fbfc2825911f8d07fd0bd
ERN1,O75460,ERN1,O75460,SUPT16H,Q9Y5B9,1047,977,1.0716479017400204,nuclear,0,True,True,Nucleoli fibrillar center;Nucleoplasm,Nucleoplasm,A_compartment_separation,Mature nuclear protein; target policy excludes this compartment/side.,SUBCELLULAR LOCATION: Nucleus {ECO:0000269|PubMed:10421373}. Chromosome {ECO:0000269|PubMed:10421373}. Note=Colocalizes with RNA polymerase II on chromatin. Recruited to actively transcribed loci.,,ENSG00000092201,SUPT16H,Supported,https://www.uniprot.org/uniprotkb/Q9Y5B9/entry,https://www.proteinatlas.org/ENSG00000092201/subcellular,bc761b9decfc5340db8140fb8a251aaff7e74f2d4da8b0d396a4f1ac97e3beec
ERN1,O75460,HSPA5,P11021,MPHOSPH10,O00566,681,654,1.0412844036697249,nuclear,0,True,True,Mitotic chromosome;Nucleoli;Nucleoli rim,Mitotic chromosome;Nucleoli;Nucleoli rim,A_compartment_separation,Mature nuclear protein; target policy excludes this compartment/side.,"SUBCELLULAR LOCATION: Nucleus, nucleolus {ECO:0000269|PubMed:12429849, ECO:0000269|PubMed:12655004, ECO:0000269|PubMed:34516797, ECO:0000269|PubMed:9450966}. Chromosome {ECO:0000269|PubMed:9450966}. Note=Fibrillar region of the nucleolus (PubMed:9450966). After dissolution of the nucleolus in early M phase becomes associated with chromosomes through metaphase and anaphase (PubMed:9450966). In telophase localized to small cellular prenucleolar bodies that not always contain fibrillarin (PubMed:9450966). The reassociation with nucleolus is preceeded by the arrival of fibrillarin (PubMed:9450966). {ECO:0000269|PubMed:9450966}.",,ENSG00000124383,MPHOSPH10,Enhanced,https://www.uniprot.org/uniprotkb/O00566/entry,https://www.proteinatlas.org/ENSG00000124383/subcellular,bb065c7763146a2359ad01eb8e21f8b8c752321fa4ad744266d705333fbb36c7
ERN1,O75460,HSPA5,P11021,NKRF,O15226,690,654,1.055045871559633,nuclear,0,True,True,Nucleoli;Nucleoplasm,Nucleoli,A_compartment_separation,Mature nuclear protein; target policy excludes this compartment/side.,"SUBCELLULAR LOCATION: Nucleus, nucleolus {ECO:0000269|PubMed:12429849}.",,ENSG00000186416,NKRF,Supported,https://www.uniprot.org/uniprotkb/O15226/entry,https://www.proteinatlas.org/ENSG00000186416/subcellular,c32168aa26bc469504206e8370d57f8c5eb232d39d5b62fa5ff8d2890095f61d
ERN1,O75460,HSPA5,P11021,PRPF3,O43395,683,654,1.04434250764526,nuclear,0,True,True,Nucleoplasm,Nucleoplasm,A_compartment_separation,Mature nuclear protein; target policy excludes this compartment/side.,"SUBCELLULAR LOCATION: Nucleus {ECO:0000269|PubMed:17932117, ECO:0000269|PubMed:26912367, ECO:0000269|PubMed:28781166, ECO:0000269|PubMed:9328476, ECO:0000269|PubMed:9404889}. Nucleus speckle.",,ENSG00000117360,PRPF3,Enhanced,https://www.uniprot.org/uniprotkb/O43395/entry,https://www.proteinatlas.org/ENSG00000117360/subcellular,0d729e137b1dfd46054211d91b5cb05e26615ab9d5167a34ed833e6f3ee28e73
ERN1,O75460,HSPA5,P11021,PIAS2,O75928,621,654,0.9495412844036697,nuclear,0,True,True,Nucleoplasm,Nucleoplasm,A_compartment_separation,Mature nuclear protein; target policy excludes this compartment/side.,"SUBCELLULAR LOCATION: Nucleus speckle {ECO:0000250|UniProtKB:Q8C5D8}. Nucleus, PML body {ECO:0000269|PubMed:12716907, ECO:0000269|PubMed:22406621}. Nucleus {ECO:0000269|PubMed:11477070, ECO:0000269|PubMed:12393906}. Note=Colocalizes at least partially with promyelocytic leukemia nuclear bodies (PML NBs) (PubMed:22406621). Colocalizes with SUMO1 in nuclear granules (By similarity). {ECO:0000250|UniProtKB:Q8C5D8, ECO:0000269|PubMed:22406621}.",,ENSG00000078043,PIAS2,Enhanced,https://www.uniprot.org/uniprotkb/O75928/entry,https://www.proteinatlas.org/ENSG00000078043/subcellular,7c484dd6e4ba3df9fd26860f8984359b155f909aa96c5cb064d90f24c11c0ad2
ERN1,O75460,HSPA5,P11021,RAD17,O75943,681,654,1.0412844036697249,nuclear,0,True,True,Nucleoplasm,Nucleoplasm,A_compartment_separation,Mature nuclear protein; target policy excludes this compartment/side.,"SUBCELLULAR LOCATION: Nucleus {ECO:0000269|PubMed:10232579, ECO:0000269|PubMed:10593953, ECO:0000269|PubMed:11799063, ECO:0000269|PubMed:12400013}. Chromosome {ECO:0000269|PubMed:24534091}. Note=Phosphorylated form redistributes to discrete nuclear foci upon DNA damage (PubMed:11799063). Localizes to DNA double-strand breaks (DSBs) (PubMed:24534091). {ECO:0000269|PubMed:11799063, ECO:0000269|PubMed:24534091}.",,ENSG00000152942,RAD17,Supported,https://www.uniprot.org/uniprotkb/O75943/entry,https://www.proteinatlas.org/ENSG00000152942/subcellular,eff96c30996b7d47697508111d48771b682b9e09debb78d36e18452ce9e6a2e7
ERN1,O75460,HSPA5,P11021,MTA2,O94776,668,654,1.0214067278287462,nuclear,0,True,True,Nucleoplasm,Nucleoplasm,A_compartment_separation,Mature nuclear protein; target policy excludes this compartment/side.,"SUBCELLULAR LOCATION: Nucleus {ECO:0000255|PROSITE-ProRule:PRU00512, ECO:0000255|PROSITE-ProRule:PRU00624, ECO:0000269|PubMed:28977666, ECO:0000269|PubMed:33283408}.",,ENSG00000149480,MTA2,Enhanced,https://www.uniprot.org/uniprotkb/O94776/entry,https://www.proteinatlas.org/ENSG00000149480/subcellular,e806eb990c23406980bd280a75a58b9e7f098e175cda2d7f14b6a27663274092
ERN1,O75460,HSPA5,P11021,NOL4,O94818,638,654,0.9755351681957186,nuclear,0,True,True,Nucleoplasm,Nucleoplasm,A_compartment_separation,Mature nuclear protein; target policy excludes this compartment/side.,"SUBCELLULAR LOCATION: Nucleus, nucleolus {ECO:0000269|PubMed:9813152, ECO:0000269|PubMed:9853615}.",,ENSG00000101746,NOL4,Supported,https://www.uniprot.org/uniprotkb/O94818/entry,https://www.proteinatlas.org/ENSG00000101746/subcellular,e4ba5b5d6faf43ff7f9e1fb7b40add333c1528fb73cba324c8caba4f3c7222f3
ERN1,O75460,HSPA5,P11021,ZNF432,O94892,652,654,0.9969418960244648,nuclear,0,True,True,Nucleoplasm,Nucleoplasm,A_compartment_separation,Mature nuclear protein; target policy excludes this compartment/side.,"SUBCELLULAR LOCATION: Nucleus {ECO:0000269|PubMed:37823600}. Note=Excluded from nucleolus (PubMed:37823600). Responds to DNA damage by relocating to damage sites, this relocation is PAR-dependent (PubMed:37823600). {ECO:0000269|PubMed:37823600}.",,ENSG00000256087,ZNF432,Enhanced,https://www.uniprot.org/uniprotkb/O94892/entry,https://www.proteinatlas.org/ENSG00000256087/subcellular,97f614456d810115cd5c26eccebfcf81ae5cb097ca5f5a3c86d504a7f7817430
ERN1,O75460,HSPA5,P11021,LMNA,P02545,664,654,1.0152905198776758,nuclear,0,True,True,Nuclear speckles,Nuclear speckles,A_compartment_separation,Mature nuclear protein; target policy excludes this compartment/side.,"SUBCELLULAR LOCATION: Nucleus lamina {ECO:0000269|PubMed:2188730, ECO:0000269|PubMed:2344612, ECO:0000269|PubMed:24741066, ECO:0000269|PubMed:37788673, ECO:0000269|PubMed:37832547, ECO:0000305|PubMed:10080180}. Nucleus envelope {ECO:0000269|PubMed:29599122, ECO:0000269|PubMed:37788673, ECO:0000269|PubMed:37832547}. Nucleus, nucleoplasm {ECO:0000269|PubMed:15372542, ECO:0000269|PubMed:24741066, ECO:0000269|PubMed:31548606}. Nucleus matrix {ECO:0000269|PubMed:31548606}. Note=Farnesylation of prelamin-A/C facilitates nuclear envelope targeting and subsequent cleavage by ZMPSTE24/FACE1 to remove the farnesyl group produces mature lamin-A/C, which can then be inserted into the nuclear lamina (PubMed:15317753). EMD is required for proper localization of non-farnesylated prelamin-A/C (PubMed:19323649). Also localizes to the micronuclear envelope in response to response to genome instability (PubMed:37788673). {ECO:0000269|PubMed:15317753, ECO:0000269|PubMed:19323649, ECO:0000269|PubMed:37788673}.; SUBCELLULAR LOCATION: [Isoform C]: Nucleus speckle {ECO:0000269|PubMed:16061563}.",,ENSG00000160789,LMNA,Supported,https://www.uniprot.org/uniprotkb/P02545/entry,https://www.proteinatlas.org/ENSG00000160789/subcellular,d1ba9877ad6626a2d6d1bf77fdadf06d0bb8fbc1aeeddf52b5da196b22b3ad45
ERN1,O75460,HSPA5,P11021,ATXN1L,P0C7T5,689,654,1.0535168195718654,nuclear,0,True,True,Nucleoli;Nucleoplasm,Nucleoli;Nucleoplasm,A_compartment_separation,Mature nuclear protein; target policy excludes this compartment/side.,"SUBCELLULAR LOCATION: Nucleus {ECO:0000269|PubMed:16121196}. Cell projection, dendrite {ECO:0000269|PubMed:16121196}. Note=Forms nuclear foci. Colocalizes with NCOR2 and HDAC3. Distributed beyond the nucleus into the cell body and dendrites in Purkinje cells and in inferior olive cells.",,ENSG00000224470,ATXN1L,Supported,https://www.uniprot.org/uniprotkb/P0C7T5/entry,https://www.proteinatlas.org/ENSG00000224470/subcellular,d22e1b66cd03ab28428c2b4133ca699ecfb454c82129e5710c93f06992f1e0ec
ERN1,O75460,HSPA5,P11021,TCF3,P15923,654,654,1.0,nuclear,0,True,True,Nucleoplasm,Nucleoplasm,A_compartment_separation,Mature nuclear protein; target policy excludes this compartment/side.,SUBCELLULAR LOCATION: Nucleus {ECO:0000269|PubMed:31696227}.,,ENSG00000071564,TCF3,Enhanced,https://www.uniprot.org/uniprotkb/P15923/entry,https://www.proteinatlas.org/ENSG00000071564/subcellular,d297bb5bd4fbcb3709491bbc1941fbee4c0ac450acec0f3c1ce5080e3cdcdc3d
ERN1,O75460,HSPA5,P11021,ZNF16,P17020,682,654,1.0428134556574924,nuclear,0,True,True,Nucleoli;Nucleoplasm,Nucleoli;Nucleoplasm,A_compartment_separation,Mature nuclear protein; target policy excludes this compartment/side.,SUBCELLULAR LOCATION: Nucleus {ECO:0000269|PubMed:16628192}.,,ENSG00000170631,ZNF16,Supported,https://www.uniprot.org/uniprotkb/P17020/entry,https://www.proteinatlas.org/ENSG00000170631/subcellular,bad983fdb387add965dfebbc18c0b7f3601cc00751ee79d7a6c56a6d8e5d39d2
ERN1,O75460,HSPA5,P11021,XRCC1,P18887,633,654,0.9678899082568807,nuclear,0,True,True,Nucleoplasm,Nucleoplasm,A_compartment_separation,Mature nuclear protein; target policy excludes this compartment/side.,"SUBCELLULAR LOCATION: Nucleus {ECO:0000269|PubMed:17353262, ECO:0000269|PubMed:28002403}. Chromosome {ECO:0000269|PubMed:14500814}. Note=Moves from the nucleoli to the global nuclear chromatin upon DNA damage (PubMed:28002403). Recruited to DNA damage sites fowwing interaction with poly-ADP-ribose chains (PubMed:14500814). {ECO:0000269|PubMed:14500814, ECO:0000269|PubMed:28002403}.",,ENSG00000073050,XRCC1,Enhanced,https://www.uniprot.org/uniprotkb/P18887/entry,https://www.proteinatlas.org/ENSG00000073050/subcellular,4f1a78b62049b9ad227cc4bc8128640e79649441623caf3db4e1ad3e97b39704
ERN1,O75460,HSPA5,P11021,RPA1,P27694,616,654,0.9418960244648318,nuclear,0,True,True,Nucleoplasm,Nucleoplasm,A_compartment_separation,Mature nuclear protein; target policy excludes this compartment/side.,"SUBCELLULAR LOCATION: Nucleus {ECO:0000269|PubMed:17596542, ECO:0000269|PubMed:17959650}. Nucleus, PML body {ECO:0000269|PubMed:17959650}. Note=Enriched in PML bodies in cells displaying alternative lengthening of their telomeres. {ECO:0000269|PubMed:17959650}.",,ENSG00000132383,RPA1,Enhanced,https://www.uniprot.org/uniprotkb/P27694/entry,https://www.proteinatlas.org/ENSG00000132383/subcellular,c901a8a384fea6feea46dc8e67570910a8a9bb96be3b2861c6299ec4999ef687
ERN1,O75460,HSPA5,P11021,WEE1,P30291,646,654,0.9877675840978594,nuclear,0,True,True,Nucleoli,Nucleoli,A_compartment_separation,Mature nuclear protein; target policy excludes this compartment/side.,SUBCELLULAR LOCATION: Nucleus {ECO:0000269|PubMed:8348613}.,,ENSG00000166483,WEE1,Supported,https://www.uniprot.org/uniprotkb/P30291/entry,https://www.proteinatlas.org/ENSG00000166483/subcellular,5ef1f29ae6c48b186caa6e996c42991c0077374bda1649603ab90d4cbe9752aa
ERN1,O75460,HSPA5,P11021,PUM3,Q15397,648,654,0.9908256880733946,nuclear,0,True,True,Nucleoli,Nucleoli,A_compartment_separation,Mature nuclear protein; target policy excludes this compartment/side.,"SUBCELLULAR LOCATION: Nucleus, nucleolus {ECO:0000269|PubMed:12429849, ECO:0000269|PubMed:21266351, ECO:0000269|Ref.6}. Nucleus, nucleoplasm {ECO:0000269|PubMed:21266351}. Chromosome {ECO:0000269|PubMed:20813266}. Note=Localizes predominantly in the nucleolus with minor punctate signals in the nucleoplasm. {ECO:0000269|PubMed:21266351}.",,ENSG00000080608,PUM3,Supported,https://www.uniprot.org/uniprotkb/Q15397/entry,https://www.proteinatlas.org/ENSG00000080608/subcellular,fed855d8f9a436dba90df6fc4a11954480b05d3b602737df395023146f1ac949
ERN1,O75460,HSPA5,P11021,SETMAR,Q53H47,684,654,1.0458715596330275,nuclear,0,True,True,Nucleoli,Nucleoli,A_compartment_separation,Mature nuclear protein; target policy excludes this compartment/side.,"SUBCELLULAR LOCATION: Nucleus {ECO:0000269|PubMed:18263876}. Chromosome {ECO:0000269|PubMed:18790802, ECO:0000269|PubMed:22231448}. Note=Recruited on damaged DNA at sites of double-strand breaks. {ECO:0000269|PubMed:18263876}.",,ENSG00000170364,SETMAR,Supported,https://www.uniprot.org/uniprotkb/Q53H47/entry,https://www.proteinatlas.org/ENSG00000170364/subcellular,1631bbb33bdb7ded028b9b1e2044ac7483bc10b8889db0923b82eb30333eb1c9
ERN1,O75460,HSPA5,P11021,GRHL2,Q6ISB3,625,654,0.9556574923547401,nuclear,0,True,True,Nucleoplasm,Nucleoplasm,A_compartment_separation,Mature nuclear protein; target policy excludes this compartment/side.,"SUBCELLULAR LOCATION: Nucleus {ECO:0000269|PubMed:20938050, ECO:0000269|PubMed:25152456, ECO:0000269|PubMed:29499165}. Membrane {ECO:0000269|PubMed:25152456}. Note=detected at cell-cell contact areas. {ECO:0000269|PubMed:25152456}.",,ENSG00000083307,GRHL2,Supported,https://www.uniprot.org/uniprotkb/Q6ISB3/entry,https://www.proteinatlas.org/ENSG00000083307/subcellular,3ff513736589741d9b5ad3cdee558a579a4ab5b5750c5b78150e2bdeba8123c7
