target,model,positive_subset,U_stratum,P,U,panel_size,P_vs_U_concordance,average_precision,first_positive_rank_min,first_positive_rank_max,first_positive_rank_expected,reciprocal_rank,recovered_P_at_5,recall_at_5,known_positive_precision_at_5,EF_at_5,NDCG_at_5,target_success_at_5,recovered_P_at_10,recall_at_10,known_positive_precision_at_10,EF_at_10,NDCG_at_10,target_success_at_10,recovered_P_at_20,recall_at_20,known_positive_precision_at_20,EF_at_20,NDCG_at_20,target_success_at_20
CDK2,tuna_retrained,exclude_prior_train_development_P,background,3,150,153,0.9311111111111111,0.16249999999999998,6,6,6.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.3333333333333333,0.1,5.1000000000000005,0.16716045496620227,1.0,3.0,1.0,0.15,7.6499999999999995,0.39928943119790916,1.0
CDK2,tuna_retrained,exclude_prior_train_development_P_and_homomers,all_U,3,300,303,0.9177777777777778,0.08367190720131897,9,9,9.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.3333333333333333,0.1,10.1,0.14126697285982898,1.0,1.0,0.3333333333333333,0.05,5.05,0.14126697285982898,1.0
CDK2,tuna_retrained,exclude_prior_train_development_P_and_homomers,context,3,150,153,0.9044444444444445,0.15674603174603174,4,4,4.0,0.25,1.0,0.3333333333333333,0.2,10.200000000000001,0.20210734650054757,1.0,1.0,0.3333333333333333,0.1,5.1000000000000005,0.20210734650054757,1.0,1.0,0.3333333333333333,0.05,2.5500000000000003,0.20210734650054757,1.0
CDK2,tuna_retrained,exclude_prior_train_development_P_and_homomers,background,3,150,153,0.9311111111111111,0.16249999999999998,6,6,6.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.3333333333333333,0.1,5.1000000000000005,0.16716045496620227,1.0,3.0,1.0,0.15,7.6499999999999995,0.39928943119790916,1.0
HIF1A,ipin_baseline,all_P,all_U,3,300,303,0.73,0.029692197566213316,22,22,22.0,0.045454545454545456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HIF1A,ipin_baseline,all_P,context,3,150,153,0.6733333333333333,0.04613280513110733,15,15,15.0,0.06666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.3333333333333333,0.05,2.5500000000000003,0.11731968150568911,1.0
HIF1A,ipin_baseline,all_P,background,3,150,153,0.7866666666666666,0.07685185185185185,8,8,8.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.3333333333333333,0.1,5.1000000000000005,0.1480409554829326,1.0,1.0,0.3333333333333333,0.05,2.5500000000000003,0.1480409554829326,1.0
HIF1A,ipin_baseline,exclude_development_P,all_U,3,300,303,0.73,0.029692197566213316,22,22,22.0,0.045454545454545456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HIF1A,ipin_baseline,exclude_development_P,context,3,150,153,0.6733333333333333,0.04613280513110733,15,15,15.0,0.06666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.3333333333333333,0.05,2.5500000000000003,0.11731968150568911,1.0
HIF1A,ipin_baseline,exclude_development_P,background,3,150,153,0.7866666666666666,0.07685185185185185,8,8,8.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.3333333333333333,0.1,5.1000000000000005,0.1480409554829326,1.0,1.0,0.3333333333333333,0.05,2.5500000000000003,0.1480409554829326,1.0
HIF1A,ipin_baseline,exclude_development_P_and_homomers,all_U,3,300,303,0.73,0.029692197566213316,22,22,22.0,0.045454545454545456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HIF1A,ipin_baseline,exclude_development_P_and_homomers,context,3,150,153,0.6733333333333333,0.04613280513110733,15,15,15.0,0.06666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.3333333333333333,0.05,2.5500000000000003,0.11731968150568911,1.0
HIF1A,ipin_baseline,exclude_development_P_and_homomers,background,3,150,153,0.7866666666666666,0.07685185185185185,8,8,8.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.3333333333333333,0.1,5.1000000000000005,0.1480409554829326,1.0,1.0,0.3333333333333333,0.05,2.5500000000000003,0.1480409554829326,1.0
HIF1A,ipin_baseline,exclude_prior_train_development_P,all_U,3,300,303,0.73,0.029692197566213316,22,22,22.0,0.045454545454545456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HIF1A,ipin_baseline,exclude_prior_train_development_P,context,3,150,153,0.6733333333333333,0.04613280513110733,15,15,15.0,0.06666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.3333333333333333,0.05,2.5500000000000003,0.11731968150568911,1.0
HIF1A,ipin_baseline,exclude_prior_train_development_P,background,3,150,153,0.7866666666666666,0.07685185185185185,8,8,8.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.3333333333333333,0.1,5.1000000000000005,0.1480409554829326,1.0,1.0,0.3333333333333333,0.05,2.5500000000000003,0.1480409554829326,1.0
HIF1A,ipin_baseline,exclude_prior_train_development_P_and_homomers,all_U,3,300,303,0.73,0.029692197566213316,22,22,22.0,0.045454545454545456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HIF1A,ipin_baseline,exclude_prior_train_development_P_and_homomers,context,3,150,153,0.6733333333333333,0.04613280513110733,15,15,15.0,0.06666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.3333333333333333,0.05,2.5500000000000003,0.11731968150568911,1.0
HIF1A,ipin_baseline,exclude_prior_train_development_P_and_homomers,background,3,150,153,0.7866666666666666,0.07685185185185185,8,8,8.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.3333333333333333,0.1,5.1000000000000005,0.1480409554829326,1.0,1.0,0.3333333333333333,0.05,2.5500000000000003,0.1480409554829326,1.0
HIF1A,ipin_optimized,all_P,all_U,3,300,303,0.6522222222222223,0.041292356185973204,12,12,12.0,0.08333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.3333333333333333,0.05,5.05,0.12681701683239352,1.0
HIF1A,ipin_optimized,all_P,context,3,150,153,0.6266666666666667,0.06474594429139884,8,8,8.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.3333333333333333,0.1,5.1000000000000005,0.1480409554829326,1.0,1.0,0.3333333333333333,0.05,2.5500000000000003,0.1480409554829326,1.0
HIF1A,ipin_optimized,all_P,background,3,150,153,0.6777777777777778,0.09820218096080165,5,5,5.0,0.2,1.0,0.3333333333333333,0.2,10.200000000000001,0.18154179253735267,1.0,1.0,0.3333333333333333,0.1,5.1000000000000005,0.18154179253735267,1.0,1.0,0.3333333333333333,0.05,2.5500000000000003,0.18154179253735267,1.0
HIF1A,ipin_optimized,exclude_development_P,all_U,3,300,303,0.6522222222222223,0.041292356185973204,12,12,12.0,0.08333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.3333333333333333,0.05,5.05,0.12681701683239352,1.0
HIF1A,ipin_optimized,exclude_development_P,context,3,150,153,0.6266666666666667,0.06474594429139884,8,8,8.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.3333333333333333,0.1,5.1000000000000005,0.1480409554829326,1.0,1.0,0.3333333333333333,0.05,2.5500000000000003,0.1480409554829326,1.0
HIF1A,ipin_optimized,exclude_development_P,background,3,150,153,0.6777777777777778,0.09820218096080165,5,5,5.0,0.2,1.0,0.3333333333333333,0.2,10.200000000000001,0.18154179253735267,1.0,1.0,0.3333333333333333,0.1,5.1000000000000005,0.18154179253735267,1.0,1.0,0.3333333333333333,0.05,2.5500000000000003,0.18154179253735267,1.0
HIF1A,ipin_optimized,exclude_development_P_and_homomers,all_U,3,300,303,0.6522222222222223,0.041292356185973204,12,12,12.0,0.08333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.3333333333333333,0.05,5.05,0.12681701683239352,1.0
HIF1A,ipin_optimized,exclude_development_P_and_homomers,context,3,150,153,0.6266666666666667,0.06474594429139884,8,8,8.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.3333333333333333,0.1,5.1000000000000005,0.1480409554829326,1.0,1.0,0.3333333333333333,0.05,2.5500000000000003,0.1480409554829326,1.0
HIF1A,ipin_optimized,exclude_development_P_and_homomers,background,3,150,153,0.6777777777777778,0.09820218096080165,5,5,5.0,0.2,1.0,0.3333333333333333,0.2,10.200000000000001,0.18154179253735267,1.0,1.0,0.3333333333333333,0.1,5.1000000000000005,0.18154179253735267,1.0,1.0,0.3333333333333333,0.05,2.5500000000000003,0.18154179253735267,1.0
HIF1A,ipin_optimized,exclude_prior_train_development_P,all_U,3,300,303,0.6522222222222223,0.041292356185973204,12,12,12.0,0.08333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.3333333333333333,0.05,5.05,0.12681701683239352,1.0
HIF1A,ipin_optimized,exclude_prior_train_development_P,context,3,150,153,0.6266666666666667,0.06474594429139884,8,8,8.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.3333333333333333,0.1,5.1000000000000005,0.1480409554829326,1.0,1.0,0.3333333333333333,0.05,2.5500000000000003,0.1480409554829326,1.0
HIF1A,ipin_optimized,exclude_prior_train_development_P,background,3,150,153,0.6777777777777778,0.09820218096080165,5,5,5.0,0.2,1.0,0.3333333333333333,0.2,10.200000000000001,0.18154179253735267,1.0,1.0,0.3333333333333333,0.1,5.1000000000000005,0.18154179253735267,1.0,1.0,0.3333333333333333,0.05,2.5500000000000003,0.18154179253735267,1.0
HIF1A,ipin_optimized,exclude_prior_train_development_P_and_homomers,all_U,3,300,303,0.6522222222222223,0.041292356185973204,12,12,12.0,0.08333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.3333333333333333,0.05,5.05,0.12681701683239352,1.0
HIF1A,ipin_optimized,exclude_prior_train_development_P_and_homomers,context,3,150,153,0.6266666666666667,0.06474594429139884,8,8,8.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.3333333333333333,0.1,5.1000000000000005,0.1480409554829326,1.0,1.0,0.3333333333333333,0.05,2.5500000000000003,0.1480409554829326,1.0
HIF1A,ipin_optimized,exclude_prior_train_development_P_and_homomers,background,3,150,153,0.6777777777777778,0.09820218096080165,5,5,5.0,0.2,1.0,0.3333333333333333,0.2,10.200000000000001,0.18154179253735267,1.0,1.0,0.3333333333333333,0.1,5.1000000000000005,0.18154179253735267,1.0,1.0,0.3333333333333333,0.05,2.5500000000000003,0.18154179253735267,1.0
HIF1A,tuna_retrained,all_P,all_U,3,300,303,0.6977777777777778,0.053900620077090663,8,8,8.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.3333333333333333,0.1,10.1,0.1480409554829326,1.0,1.0,0.3333333333333333,0.05,5.05,0.1480409554829326,1.0
HIF1A,tuna_retrained,all_P,context,3,150,153,0.6377777777777778,0.08678809774700186,5,5,5.0,0.2,1.0,0.3333333333333333,0.2,10.200000000000001,0.18154179253735267,1.0,1.0,0.3333333333333333,0.1,5.1000000000000005,0.18154179253735267,1.0,1.0,0.3333333333333333,0.05,2.5500000000000003,0.18154179253735267,1.0
HIF1A,tuna_retrained,all_P,background,3,150,153,0.7577777777777778,0.11321070234113711,4,4,4.0,0.25,1.0,0.3333333333333333,0.2,10.200000000000001,0.20210734650054757,1.0,1.0,0.3333333333333333,0.1,5.1000000000000005,0.20210734650054757,1.0,1.0,0.3333333333333333,0.05,2.5500000000000003,0.20210734650054757,1.0
HIF1A,tuna_retrained,exclude_development_P,all_U,3,300,303,0.6977777777777778,0.053900620077090663,8,8,8.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.3333333333333333,0.1,10.1,0.1480409554829326,1.0,1.0,0.3333333333333333,0.05,5.05,0.1480409554829326,1.0
HIF1A,tuna_retrained,exclude_development_P,context,3,150,153,0.6377777777777778,0.08678809774700186,5,5,5.0,0.2,1.0,0.3333333333333333,0.2,10.200000000000001,0.18154179253735267,1.0,1.0,0.3333333333333333,0.1,5.1000000000000005,0.18154179253735267,1.0,1.0,0.3333333333333333,0.05,2.5500000000000003,0.18154179253735267,1.0
HIF1A,tuna_retrained,exclude_development_P,background,3,150,153,0.7577777777777778,0.11321070234113711,4,4,4.0,0.25,1.0,0.3333333333333333,0.2,10.200000000000001,0.20210734650054757,1.0,1.0,0.3333333333333333,0.1,5.1000000000000005,0.20210734650054757,1.0,1.0,0.3333333333333333,0.05,2.5500000000000003,0.20210734650054757,1.0
HIF1A,tuna_retrained,exclude_development_P_and_homomers,all_U,3,300,303,0.6977777777777778,0.053900620077090663,8,8,8.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.3333333333333333,0.1,10.1,0.1480409554829326,1.0,1.0,0.3333333333333333,0.05,5.05,0.1480409554829326,1.0
HIF1A,tuna_retrained,exclude_development_P_and_homomers,context,3,150,153,0.6377777777777778,0.08678809774700186,5,5,5.0,0.2,1.0,0.3333333333333333,0.2,10.200000000000001,0.18154179253735267,1.0,1.0,0.3333333333333333,0.1,5.1000000000000005,0.18154179253735267,1.0,1.0,0.3333333333333333,0.05,2.5500000000000003,0.18154179253735267,1.0
HIF1A,tuna_retrained,exclude_development_P_and_homomers,background,3,150,153,0.7577777777777778,0.11321070234113711,4,4,4.0,0.25,1.0,0.3333333333333333,0.2,10.200000000000001,0.20210734650054757,1.0,1.0,0.3333333333333333,0.1,5.1000000000000005,0.20210734650054757,1.0,1.0,0.3333333333333333,0.05,2.5500000000000003,0.20210734650054757,1.0
HIF1A,tuna_retrained,exclude_prior_train_development_P,all_U,3,300,303,0.6977777777777778,0.053900620077090663,8,8,8.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.3333333333333333,0.1,10.1,0.1480409554829326,1.0,1.0,0.3333333333333333,0.05,5.05,0.1480409554829326,1.0
HIF1A,tuna_retrained,exclude_prior_train_development_P,context,3,150,153,0.6377777777777778,0.08678809774700186,5,5,5.0,0.2,1.0,0.3333333333333333,0.2,10.200000000000001,0.18154179253735267,1.0,1.0,0.3333333333333333,0.1,5.1000000000000005,0.18154179253735267,1.0,1.0,0.3333333333333333,0.05,2.5500000000000003,0.18154179253735267,1.0
HIF1A,tuna_retrained,exclude_prior_train_development_P,background,3,150,153,0.7577777777777778,0.11321070234113711,4,4,4.0,0.25,1.0,0.3333333333333333,0.2,10.200000000000001,0.20210734650054757,1.0,1.0,0.3333333333333333,0.1,5.1000000000000005,0.20210734650054757,1.0,1.0,0.3333333333333333,0.05,2.5500000000000003,0.20210734650054757,1.0
HIF1A,tuna_retrained,exclude_prior_train_development_P_and_homomers,all_U,3,300,303,0.6977777777777778,0.053900620077090663,8,8,8.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.3333333333333333,0.1,10.1,0.1480409554829326,1.0,1.0,0.3333333333333333,0.05,5.05,0.1480409554829326,1.0
HIF1A,tuna_retrained,exclude_prior_train_development_P_and_homomers,context,3,150,153,0.6377777777777778,0.08678809774700186,5,5,5.0,0.2,1.0,0.3333333333333333,0.2,10.200000000000001,0.18154179253735267,1.0,1.0,0.3333333333333333,0.1,5.1000000000000005,0.18154179253735267,1.0,1.0,0.3333333333333333,0.05,2.5500000000000003,0.18154179253735267,1.0
HIF1A,tuna_retrained,exclude_prior_train_development_P_and_homomers,background,3,150,153,0.7577777777777778,0.11321070234113711,4,4,4.0,0.25,1.0,0.3333333333333333,0.2,10.200000000000001,0.20210734650054757,1.0,1.0,0.3333333333333333,0.1,5.1000000000000005,0.20210734650054757,1.0,1.0,0.3333333333333333,0.05,2.5500000000000003,0.20210734650054757,1.0
CTNNB1,ipin_baseline,all_P,all_U,3,300,303,0.8855555555555555,0.11492374727668844,4,4,4.0,0.25,1.0,0.3333333333333333,0.2,20.2,0.20210734650054757,1.0,1.0,0.3333333333333333,0.1,10.1,0.20210734650054757,1.0,1.0,0.3333333333333333,0.05,5.05,0.20210734650054757,1.0
CTNNB1,ipin_baseline,all_P,context,3,150,153,0.8666666666666667,0.16386648745519714,3,3,3.0,0.3333333333333333,1.0,0.3333333333333333,0.2,10.200000000000001,0.23463936301137822,1.0,1.0,0.3333333333333333,0.1,5.1000000000000005,0.23463936301137822,1.0,1.0,0.3333333333333333,0.05,2.5500000000000003,0.23463936301137822,1.0
CTNNB1,ipin_baseline,all_P,background,3,150,153,0.9044444444444445,0.23696969696969694,2,2,2.0,0.5,1.0,0.3333333333333333,0.2,10.200000000000001,0.2960819109658652,1.0,1.0,0.3333333333333333,0.1,5.1000000000000005,0.2960819109658652,1.0,1.0,0.3333333333333333,0.05,2.5500000000000003,0.2960819109658652,1.0
CTNNB1,ipin_baseline,exclude_development_P,all_U,3,300,303,0.8855555555555555,0.11492374727668844,4,4,4.0,0.25,1.0,0.3333333333333333,0.2,20.2,0.20210734650054757,1.0,1.0,0.3333333333333333,0.1,10.1,0.20210734650054757,1.0,1.0,0.3333333333333333,0.05,5.05,0.20210734650054757,1.0
CTNNB1,ipin_baseline,exclude_development_P,context,3,150,153,0.8666666666666667,0.16386648745519714,3,3,3.0,0.3333333333333333,1.0,0.3333333333333333,0.2,10.200000000000001,0.23463936301137822,1.0,1.0,0.3333333333333333,0.1,5.1000000000000005,0.23463936301137822,1.0,1.0,0.3333333333333333,0.05,2.5500000000000003,0.23463936301137822,1.0
CTNNB1,ipin_baseline,exclude_development_P,background,3,150,153,0.9044444444444445,0.23696969696969694,2,2,2.0,0.5,1.0,0.3333333333333333,0.2,10.200000000000001,0.2960819109658652,1.0,1.0,0.3333333333333333,0.1,5.1000000000000005,0.2960819109658652,1.0,1.0,0.3333333333333333,0.05,2.5500000000000003,0.2960819109658652,1.0
CTNNB1,ipin_baseline,exclude_development_P_and_homomers,all_U,3,300,303,0.8855555555555555,0.11492374727668844,4,4,4.0,0.25,1.0,0.3333333333333333,0.2,20.2,0.20210734650054757,1.0,1.0,0.3333333333333333,0.1,10.1,0.20210734650054757,1.0,1.0,0.3333333333333333,0.05,5.05,0.20210734650054757,1.0
CTNNB1,ipin_baseline,exclude_development_P_and_homomers,context,3,150,153,0.8666666666666667,0.16386648745519714,3,3,3.0,0.3333333333333333,1.0,0.3333333333333333,0.2,10.200000000000001,0.23463936301137822,1.0,1.0,0.3333333333333333,0.1,5.1000000000000005,0.23463936301137822,1.0,1.0,0.3333333333333333,0.05,2.5500000000000003,0.23463936301137822,1.0
CTNNB1,ipin_baseline,exclude_development_P_and_homomers,background,3,150,153,0.9044444444444445,0.23696969696969694,2,2,2.0,0.5,1.0,0.3333333333333333,0.2,10.200000000000001,0.2960819109658652,1.0,1.0,0.3333333333333333,0.1,5.1000000000000005,0.2960819109658652,1.0,1.0,0.3333333333333333,0.05,2.5500000000000003,0.2960819109658652,1.0
CTNNB1,ipin_baseline,exclude_prior_train_development_P,all_U,3,300,303,0.8855555555555555,0.11492374727668844,4,4,4.0,0.25,1.0,0.3333333333333333,0.2,20.2,0.20210734650054757,1.0,1.0,0.3333333333333333,0.1,10.1,0.20210734650054757,1.0,1.0,0.3333333333333333,0.05,5.05,0.20210734650054757,1.0
CTNNB1,ipin_baseline,exclude_prior_train_development_P,context,3,150,153,0.8666666666666667,0.16386648745519714,3,3,3.0,0.3333333333333333,1.0,0.3333333333333333,0.2,10.200000000000001,0.23463936301137822,1.0,1.0,0.3333333333333333,0.1,5.1000000000000005,0.23463936301137822,1.0,1.0,0.3333333333333333,0.05,2.5500000000000003,0.23463936301137822,1.0
CTNNB1,ipin_baseline,exclude_prior_train_development_P,background,3,150,153,0.9044444444444445,0.23696969696969694,2,2,2.0,0.5,1.0,0.3333333333333333,0.2,10.200000000000001,0.2960819109658652,1.0,1.0,0.3333333333333333,0.1,5.1000000000000005,0.2960819109658652,1.0,1.0,0.3333333333333333,0.05,2.5500000000000003,0.2960819109658652,1.0
CTNNB1,ipin_baseline,exclude_prior_train_development_P_and_homomers,all_U,3,300,303,0.8855555555555555,0.11492374727668844,4,4,4.0,0.25,1.0,0.3333333333333333,0.2,20.2,0.20210734650054757,1.0,1.0,0.3333333333333333,0.1,10.1,0.20210734650054757,1.0,1.0,0.3333333333333333,0.05,5.05,0.20210734650054757,1.0
CTNNB1,ipin_baseline,exclude_prior_train_development_P_and_homomers,context,3,150,153,0.8666666666666667,0.16386648745519714,3,3,3.0,0.3333333333333333,1.0,0.3333333333333333,0.2,10.200000000000001,0.23463936301137822,1.0,1.0,0.3333333333333333,0.1,5.1000000000000005,0.23463936301137822,1.0,1.0,0.3333333333333333,0.05,2.5500000000000003,0.23463936301137822,1.0
CTNNB1,ipin_baseline,exclude_prior_train_development_P_and_homomers,background,3,150,153,0.9044444444444445,0.23696969696969694,2,2,2.0,0.5,1.0,0.3333333333333333,0.2,10.200000000000001,0.2960819109658652,1.0,1.0,0.3333333333333333,0.1,5.1000000000000005,0.2960819109658652,1.0,1.0,0.3333333333333333,0.05,2.5500000000000003,0.2960819109658652,1.0
CTNNB1,ipin_optimized,all_P,all_U,3,300,303,0.6,0.016001899335232668,78,78,78.0,0.01282051282051282,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CTNNB1,ipin_optimized,all_P,context,3,150,153,0.5755555555555556,0.029325380145052277,45,45,45.0,0.022222222222222223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CTNNB1,ipin_optimized,all_P,background,3,150,153,0.6244444444444445,0.034278928962889504,34,34,34.0,0.029411764705882353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CTNNB1,ipin_optimized,exclude_development_P,all_U,3,300,303,0.6,0.016001899335232668,78,78,78.0,0.01282051282051282,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CTNNB1,ipin_optimized,exclude_development_P,context,3,150,153,0.5755555555555556,0.029325380145052277,45,45,45.0,0.022222222222222223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CTNNB1,ipin_optimized,exclude_development_P,background,3,150,153,0.6244444444444445,0.034278928962889504,34,34,34.0,0.029411764705882353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CTNNB1,ipin_optimized,exclude_development_P_and_homomers,all_U,3,300,303,0.6,0.016001899335232668,78,78,78.0,0.01282051282051282,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CTNNB1,ipin_optimized,exclude_development_P_and_homomers,context,3,150,153,0.5755555555555556,0.029325380145052277,45,45,45.0,0.022222222222222223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CTNNB1,ipin_optimized,exclude_development_P_and_homomers,background,3,150,153,0.6244444444444445,0.034278928962889504,34,34,34.0,0.029411764705882353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CTNNB1,ipin_optimized,exclude_prior_train_development_P,all_U,3,300,303,0.6,0.016001899335232668,78,78,78.0,0.01282051282051282,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CTNNB1,ipin_optimized,exclude_prior_train_development_P,context,3,150,153,0.5755555555555556,0.029325380145052277,45,45,45.0,0.022222222222222223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CTNNB1,ipin_optimized,exclude_prior_train_development_P,background,3,150,153,0.6244444444444445,0.034278928962889504,34,34,34.0,0.029411764705882353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CTNNB1,ipin_optimized,exclude_prior_train_development_P_and_homomers,all_U,3,300,303,0.6,0.016001899335232668,78,78,78.0,0.01282051282051282,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CTNNB1,ipin_optimized,exclude_prior_train_development_P_and_homomers,context,3,150,153,0.5755555555555556,0.029325380145052277,45,45,45.0,0.022222222222222223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CTNNB1,ipin_optimized,exclude_prior_train_development_P_and_homomers,background,3,150,153,0.6244444444444445,0.034278928962889504,34,34,34.0,0.029411764705882353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CTNNB1,tuna_retrained,all_P,all_U,3,300,303,0.6166666666666667,0.02459453576609104,23,23,23.0,0.043478260869565216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CTNNB1,tuna_retrained,all_P,context,3,150,153,0.6022222222222222,0.039266579018052784,17,17,17.0,0.058823529411764705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.3333333333333333,0.05,2.5500000000000003,0.1125388887954676,1.0
CTNNB1,tuna_retrained,all_P,background,3,150,153,0.6311111111111111,0.06782106782106781,7,7,7.0,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.3333333333333333,0.1,5.1000000000000005,0.15642624200758548,1.0,1.0,0.3333333333333333,0.05,2.5500000000000003,0.15642624200758548,1.0
CTNNB1,tuna_retrained,exclude_development_P,all_U,3,300,303,0.6166666666666667,0.02459453576609104,23,23,23.0,0.043478260869565216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CTNNB1,tuna_retrained,exclude_development_P,context,3,150,153,0.6022222222222222,0.039266579018052784,17,17,17.0,0.058823529411764705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.3333333333333333,0.05,2.5500000000000003,0.1125388887954676,1.0
CTNNB1,tuna_retrained,exclude_development_P,background,3,150,153,0.6311111111111111,0.06782106782106781,7,7,7.0,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.3333333333333333,0.1,5.1000000000000005,0.15642624200758548,1.0,1.0,0.3333333333333333,0.05,2.5500000000000003,0.15642624200758548,1.0
