U_stratum,anchor_positive_uniprot,class,development_exposed_positive,homomeric,panel_row,partner_gene,partner_sequence_length,partner_sequence_sha256,partner_uniprot,query_gene,query_sequence_length,query_sequence_sha256,query_uniprot,ipin_baseline_score,ipin_optimized_score,tuna_original_score,tuna_retrained_seed20260803_score,tuna_retrained_seed20260817_score,tuna_retrained_seed20260831_score,tuna_retrained_score,ipin_baseline_rank,ipin_optimized_rank,tuna_original_rank,tuna_retrained_rank
background,Q9BX63,U,False,False,262,LTBP1,1721,252033e26f178f1869d658414e03cc94f58a0a4e907d625af681d473de6b3244,Q14766,BRCA1,1863,80d7199c8d1550a5ba8387043481c1acf0f070df410b47c2bc1375584b59bdf1,P38398,-2.4974857171376548,-2.5135064919789634,0.22751270234584808,-6.733331680297852,-9.345209121704102,-8.497727394104004,-8.192089398701986,224.0,236.0,275.0,199.0
background,Q9BX63,U,False,False,263,VWA5B2,1242,063e83bd9706b4077ab35464575a631c850de75cc47fa77e2277598a414cb67f,Q8N398,BRCA1,1863,80d7199c8d1550a5ba8387043481c1acf0f070df410b47c2bc1375584b59bdf1,P38398,-2.4623607794443765,-1.8424872159957886,0.31462690234184265,-8.708667755126953,-9.59382152557373,-7.63251256942749,-8.64500061670939,220.0,179.0,249.0,229.0
background,Q9BX63,U,False,False,264,EFHB,833,c5b477f29ce2f7c8a4f6f2600f09e07541d9da6d4b8b3a5c88c52f1c6fad74fa,Q8N7U6,BRCA1,1863,80d7199c8d1550a5ba8387043481c1acf0f070df410b47c2bc1375584b59bdf1,P38398,-2.0393754641215005,-1.8193989992141724,0.4816618859767914,-7.44125509262085,-7.262520790100098,-6.585262775421143,-7.096346219380696,170.0,174.0,129.0,112.0
background,Q9BX63,U,False,False,265,ATP8A2,1188,93dcf69a6cda714c519792f978c7824e8f7aca5a0cb52c0703a2c2619e9ad90b,Q9NTI2,BRCA1,1863,80d7199c8d1550a5ba8387043481c1acf0f070df410b47c2bc1375584b59bdf1,P38398,-1.705675760904948,-2.601931651433309,0.20290891826152802,-7.877081394195557,-7.500282287597656,-9.452977180480957,-8.276780287424723,122.0,241.0,283.0,208.0
background,Q9BX63,U,False,False,266,CCDC30,783,0940fb7520282124fe5f7c085b323421f67f60e6f690741580132322c239e271,Q5VVM6,BRCA1,1863,80d7199c8d1550a5ba8387043481c1acf0f070df410b47c2bc1375584b59bdf1,P38398,0.5574378867944082,1.6192636092503865,0.6769847869873047,-4.500664710998535,-6.238515377044678,-3.8969790935516357,-4.878719727198283,2.0,1.0,2.0,13.0
background,Q9BX63,U,False,False,267,PTCHD3,954,dfca6324da53e78528bbc7ea45df3d7ce5534df90e87552eade893008d5e810c,Q3KNS1,BRCA1,1863,80d7199c8d1550a5ba8387043481c1acf0f070df410b47c2bc1375584b59bdf1,P38398,-3.4992422262827554,-4.026118914286296,0.17405398190021515,-11.559514045715332,-11.019327163696289,-11.64062786102295,-11.406489690144857,286.0,293.0,291.0,301.0
background,Q9BX63,U,False,False,268,PARP1,1014,0ca26b54f0c45d0135ce37c885e5d97403dfe1e0e8b7752d3773a6b8966fa1a9,P09874,BRCA1,1863,80d7199c8d1550a5ba8387043481c1acf0f070df410b47c2bc1375584b59bdf1,P38398,-1.1711965799331665,-0.6428873141606649,0.4511755704879761,-6.57604455947876,-5.762845039367676,-8.35147476196289,-6.896788120269775,55.0,45.0,157.0,104.0
background,Q9BX63,U,False,False,269,PSD,1024,68be0f38f8f03ea6d14a28a06b5a162c1abed76bd17b4377f94095075f65c4f6,A5PKW4,BRCA1,1863,80d7199c8d1550a5ba8387043481c1acf0f070df410b47c2bc1375584b59bdf1,P38398,-3.4519434769948325,-2.826826016108195,0.3726838231086731,-7.757272720336914,-11.408080101013184,-7.957882404327393,-9.041078408559164,284.0,257.0,212.0,245.0
background,Q9BX63,U,False,False,270,EPB41L3,1087,76b747d935e10dd36f702957e2eaa92f661ef91d39a16bfeb24423491cab20bd,Q9Y2J2,BRCA1,1863,80d7199c8d1550a5ba8387043481c1acf0f070df410b47c2bc1375584b59bdf1,P38398,-2.3713372548421225,-2.393456300099691,0.30816733837127686,-7.650478363037109,-9.23872184753418,-7.445272922515869,-8.111491044362387,208.0,223.0,252.0,191.0
background,Q9BX63,U,False,False,271,SMARCA4,1647,93a32e58eb0310a18ce3069c4e0112de0472db029109a28b0254988aca1f7ca6,P51532,BRCA1,1863,80d7199c8d1550a5ba8387043481c1acf0f070df410b47c2bc1375584b59bdf1,P38398,-1.740962068239848,-1.053743342558543,0.3831758499145508,-7.465841293334961,-7.820556640625,-7.718352794647217,-7.6682502428690595,127.0,84.0,200.0,161.0
background,Q9BX63,U,False,False,272,LRRC32,662,2a2ba2ac0709034ea515dc8b177ea877da401496e697cca39edc64cba24c03b1,Q14392,BRCA1,1863,80d7199c8d1550a5ba8387043481c1acf0f070df410b47c2bc1375584b59bdf1,P38398,-3.9712769190470376,-2.750641345977783,0.4346156120300293,-9.776345252990723,-8.438530921936035,-7.554093837738037,-8.589656670888266,297.0,252.0,167.0,225.0
background,Q9BX63,U,False,False,273,FGD6,1430,66fb056fbd41f5abf0d03f4cdda82bb9e9d04cef1f47067b6364176c477b030e,Q6ZV73,BRCA1,1863,80d7199c8d1550a5ba8387043481c1acf0f070df410b47c2bc1375584b59bdf1,P38398,-1.4102267026901245,-1.0890207886695862,0.44843998551368713,-6.149206161499023,-6.972904205322266,-6.232173919677734,-6.451428095499675,83.0,88.0,161.0,69.0
background,Q9BX63,U,False,False,274,TNNI3K,835,762742da35b77dd86d21cfa5e00c0aaa0cfc5d94b1640f37d93609c86820d912,Q59H18,BRCA1,1863,80d7199c8d1550a5ba8387043481c1acf0f070df410b47c2bc1375584b59bdf1,P38398,-1.0642769734064739,-1.7580243746439617,0.38812559843063354,-3.2909905910491943,-11.627065658569336,-7.203359127044678,-7.373805125554402,43.0,167.0,197.0,136.0
background,Q9BX63,U,False,False,275,ZBTB47,747,8b6e1d388f59a163750cb015fe70d01412b4b4080dd9a78675e0c114d8e1c243,Q9UFB7,BRCA1,1863,80d7199c8d1550a5ba8387043481c1acf0f070df410b47c2bc1375584b59bdf1,P38398,-1.74806014696757,-1.5441619952519734,0.48342499136924744,-7.07114839553833,-6.853623390197754,-4.540714263916016,-6.1551620165507,130.0,134.0,127.0,51.0
background,Q9BX63,U,False,False,276,HGF,728,6b792f9f0f9499b4fd5f139e373266d8937f5ebb0da7814b0700fdac917414c6,P14210,BRCA1,1863,80d7199c8d1550a5ba8387043481c1acf0f070df410b47c2bc1375584b59bdf1,P38398,-2.7791027228037515,-3.314561367034912,0.23713910579681396,-9.384185791015625,-8.993486404418945,-12.754112243652344,-10.377261479695639,246.0,277.0,270.0,289.0
background,Q9BX63,U,False,False,277,CACNA1E,2313,b0623d1a82065dc98ca8c74682e6c721696a9c94038c25b7396036116d4cc444,Q15878,BRCA1,1863,80d7199c8d1550a5ba8387043481c1acf0f070df410b47c2bc1375584b59bdf1,P38398,-2.578716278076172,-3.8461732069651284,0.16206347942352295,-10.421969413757324,-10.124079704284668,-10.351097106933594,-10.29904874165853,232.0,289.0,298.0,286.0
background,Q9BX63,U,False,False,278,ITGA10,1167,99e8ba3957225436457038ded186b77e44aa3e644c7423d2c09fdb06a967d3aa,O75578,BRCA1,1863,80d7199c8d1550a5ba8387043481c1acf0f070df410b47c2bc1375584b59bdf1,P38398,-4.1297407150268555,-3.7655956745147705,0.17697331309318542,-7.094883918762207,-9.077690124511719,-8.89228343963623,-8.354952494303385,301.0,288.0,289.0,211.0
background,Q9BX63,U,False,False,279,NIBAN2,746,2f8a913b6b4a98135f15da5d35133a54cad272fd1c029ff6f314e620123fced8,Q96TA1,BRCA1,1863,80d7199c8d1550a5ba8387043481c1acf0f070df410b47c2bc1375584b59bdf1,P38398,-2.354211171468099,-1.8487672805786133,0.285174697637558,-7.965461730957031,-9.725257873535156,-4.289788246154785,-7.326835950215657,205.0,180.0,261.0,134.0
background,Q9BX63,U,False,False,280,RASAL3,1011,63a14cbc7edcfef669259ed4c31e084bded85c258e06369c9da151b4c3384356,Q86YV0,BRCA1,1863,80d7199c8d1550a5ba8387043481c1acf0f070df410b47c2bc1375584b59bdf1,P38398,-2.4156390031178794,-2.0133965810139975,0.41751551628112793,-7.143208980560303,-11.281265258789062,-7.456124782562256,-8.626866340637207,216.0,196.0,181.0,228.0
background,Q9BX63,U,False,False,281,FGD4,766,7dabaaa31d60df9f4b73d18a1a6b8a5fba5a4612b8bb4a07a6feeafa62702e91,Q96M96,BRCA1,1863,80d7199c8d1550a5ba8387043481c1acf0f070df410b47c2bc1375584b59bdf1,P38398,-1.3830560843149822,-1.318894386291504,0.3095022737979889,-7.909967422485352,-10.027067184448242,-10.107486724853516,-9.34817377726237,77.0,111.0,251.0,258.0
background,Q9BX63,U,False,False,282,HSPA4L,839,30295c8edc5071e9b5c913167c237bba714d5ead5b258e623e7e7bab3decf90c,O95757,BRCA1,1863,80d7199c8d1550a5ba8387043481c1acf0f070df410b47c2bc1375584b59bdf1,P38398,-1.2406422297159831,-0.9112528810898463,0.35587695240974426,-7.248728275299072,-8.516648292541504,-7.8080363273620605,-7.857804298400879,63.0,69.0,232.0,175.0
background,Q9BX63,U,False,False,283,SRPRA,638,3717eee95c247835f27a109289d7eefa352234be87970eaa11fd3f09daa2c6eb,P08240,BRCA1,1863,80d7199c8d1550a5ba8387043481c1acf0f070df410b47c2bc1375584b59bdf1,P38398,-1.7713383038838704,-1.662522594134013,0.3589478135108948,-6.719956874847412,-6.235477924346924,-7.037935733795166,-6.664456844329834,134.0,149.0,226.0,89.0
background,Q9BX63,U,False,False,284,TXNDC16,825,80e0353e9e430d6bb7edfb8e88a63d20a4e52430a621b827272a8efb1533dd54,Q9P2K2,BRCA1,1863,80d7199c8d1550a5ba8387043481c1acf0f070df410b47c2bc1375584b59bdf1,P38398,-2.157090743382772,-1.9649206002553303,0.20038096606731415,-9.629939079284668,-9.188332557678223,-8.941876411437988,-9.253382682800293,185.0,192.0,284.0,253.0
background,Q9BX63,U,False,False,285,NCOA2,1464,873e4d8992906f338e9327452047a9bcc1098d2abd79347002ead3dd34e2fabd,Q15596,BRCA1,1863,80d7199c8d1550a5ba8387043481c1acf0f070df410b47c2bc1375584b59bdf1,P38398,-2.283323605855306,-1.682093620300293,0.44463497400283813,-6.777649879455566,-6.667605876922607,-5.8979268074035645,-6.447727521260579,197.0,153.0,163.0,67.0
background,Q9BX63,U,False,False,286,SYMPK,1274,c789633dcae94f1348602f9e9fca0698ed3b6e053f82262f816006aeffa454eb,Q92797,BRCA1,1863,80d7199c8d1550a5ba8387043481c1acf0f070df410b47c2bc1375584b59bdf1,P38398,-2.1487015088399253,-1.061034878094991,0.45316803455352783,-8.916367530822754,-8.313485145568848,-6.9737091064453125,-8.067853927612305,184.0,87.0,152.0,189.0
background,Q9BX63,U,False,False,287,MAGI1,1491,f935637e8522d4fb0cd0b64cfb64f48f8b3d74031faddc4a031006e2a2dae024,Q96QZ7,BRCA1,1863,80d7199c8d1550a5ba8387043481c1acf0f070df410b47c2bc1375584b59bdf1,P38398,-1.9268283446629841,-1.3636802236239116,0.2927485406398773,-8.87802505493164,-11.14450740814209,-7.826261043548584,-9.282931168874105,155.0,113.0,256.0,255.0
background,Q9BX63,U,False,False,288,SCART1,1027,cf8ad16563de6d30f4c421c51caa61dd078d3b41895f846ca14d52860c08e6a5,Q4G0T1,BRCA1,1863,80d7199c8d1550a5ba8387043481c1acf0f070df410b47c2bc1375584b59bdf1,P38398,-2.8265886306762695,-2.404322067896525,0.21342048048973083,-11.060285568237305,-8.92790699005127,-10.288721084594727,-10.092304547627768,251.0,227.0,280.0,277.0
background,Q9BX63,U,False,False,289,ANGEL1,670,43cf05fa630cf1874a5537427ed2497aee42490cc3b02f244fee45d322b76063,Q9UNK9,BRCA1,1863,80d7199c8d1550a5ba8387043481c1acf0f070df410b47c2bc1375584b59bdf1,P38398,-2.0901097853978476,-2.5210616985956826,0.39593422412872314,-6.284763336181641,-10.286020278930664,-7.3956379890441895,-7.988807201385498,176.0,237.0,193.0,184.0
background,Q9BX63,U,False,False,290,ZNF609,1411,b54c964b395e34842c51fa29a23ca6b65551504f1c92ca600311d0cdb355f2d3,O15014,BRCA1,1863,80d7199c8d1550a5ba8387043481c1acf0f070df410b47c2bc1375584b59bdf1,P38398,-2.5268874168395996,-2.5414159297943115,0.5027061700820923,-7.221268653869629,-7.717658996582031,-6.8206610679626465,-7.2531962394714355,228.0,238.0,104.0,127.0
background,Q9BX63,U,False,False,291,ZBTB48,688,56b015597901732c37b5cde6f7b18e6e7c8c6b7f8770b611536ecf9a851ae243,P10074,BRCA1,1863,80d7199c8d1550a5ba8387043481c1acf0f070df410b47c2bc1375584b59bdf1,P38398,-1.3397265275319417,-1.1513612667719524,0.520045816898346,-7.309859752655029,-5.642475128173828,-6.905823707580566,-6.619386196136475,71.0,96.0,95.0,83.0
background,Q9BX63,U,False,False,292,PDE2A,941,ff29e54889434b99a973dfa4cf8631b9f46c18759527d7efbac1cef11a5d4c2a,O00408,BRCA1,1863,80d7199c8d1550a5ba8387043481c1acf0f070df410b47c2bc1375584b59bdf1,P38398,-1.8157143592834473,-0.8994035720825195,0.356932133436203,-6.060457706451416,-7.689333438873291,-8.904536247253418,-7.551442464192708,142.0,67.0,228.0,153.0
background,Q9BX63,U,False,False,293,MAP4K5,846,a7eb891318c7b005cda821c06bad05258265ef15f81cf44f14afece0ba58b63e,Q9Y4K4,BRCA1,1863,80d7199c8d1550a5ba8387043481c1acf0f070df410b47c2bc1375584b59bdf1,P38398,-1.8061227798461914,-1.2717784841855366,0.2878304421901703,-9.822848320007324,-9.244943618774414,-8.447190284729004,-9.171660741170248,139.0,108.0,258.0,251.0
background,Q9BX63,U,False,False,294,SIPA1L3,1781,e10e5d6971fa8f43e8a519b687c96ef9e192e1cd9fa73d3f4f66d286aaab5732,O60292,BRCA1,1863,80d7199c8d1550a5ba8387043481c1acf0f070df410b47c2bc1375584b59bdf1,P38398,-3.1896235942840576,-2.3924200534820557,0.40878525376319885,-8.100221633911133,-8.557665824890137,-7.124040603637695,-7.927309354146321,274.0,222.0,186.0,179.0
background,Q9BX63,U,False,False,295,DHX58,678,c9e670cb8f8b21cc31b314f8bc5c1c4ae9f33ab34a99f5cdfeb490d4e4483e0b,Q96C10,BRCA1,1863,80d7199c8d1550a5ba8387043481c1acf0f070df410b47c2bc1375584b59bdf1,P38398,-1.2596065998077393,0.11180178324381511,0.5902209281921387,-7.111477375030518,-9.370479583740234,-7.641728401184082,-8.041228453318277,64.0,11.0,26.0,187.0
background,Q9BX63,U,False,False,296,RPS6KC1,1066,92a0372ca5362eb20d366ed6467617874b09eca8469aa3f8fb22ab656de81e75,Q96S38,BRCA1,1863,80d7199c8d1550a5ba8387043481c1acf0f070df410b47c2bc1375584b59bdf1,P38398,-1.4997177521387737,-1.751502513885498,0.520452082157135,-6.167030334472656,-6.218705654144287,-5.076597690582275,-5.820777893066406,98.0,166.0,94.0,34.0
background,Q9BX63,U,False,False,297,ITGAL,1170,4dcc7bcfcead8f33eee44af53d05e2a520b1109d93ea0450cfc3cbfbb59ecb5f,P20701,BRCA1,1863,80d7199c8d1550a5ba8387043481c1acf0f070df410b47c2bc1375584b59bdf1,P38398,-4.093906323115031,-4.253020366032918,0.2136620581150055,-9.840128898620605,-10.223039627075195,-9.432247161865234,-9.831805229187012,300.0,298.0,279.0,271.0
background,Q9BX63,U,False,False,298,PCDHGB6,930,eb1a02815f37a3f63d1caacaa507f064ec322f182ec0078d6e69a0bc0ec2d7d4,Q9Y5F9,BRCA1,1863,80d7199c8d1550a5ba8387043481c1acf0f070df410b47c2bc1375584b59bdf1,P38398,-2.1588735580444336,-1.4330596725145976,0.21259477734565735,-8.40301513671875,-7.174837112426758,-10.086295127868652,-8.554715792338053,186.0,122.0,281.0,223.0
background,Q9BX63,U,False,False,299,WDR81,1941,7514462ad67127917afc0093b0922ae841c1f4beef12c6353c58b660fac9d255,Q562E7,BRCA1,1863,80d7199c8d1550a5ba8387043481c1acf0f070df410b47c2bc1375584b59bdf1,P38398,-2.097512722015381,-1.8232536315917969,0.366108775138855,-7.539175987243652,-7.664391994476318,-7.959184169769287,-7.720917383829753,179.0,177.0,220.0,167.0
background,Q9BX63,U,False,False,300,DACT2,774,770fb496aebe083f25b3ab6d0692871a2123b0a939aa0814bfdddeb68db42326,Q5SW24,BRCA1,1863,80d7199c8d1550a5ba8387043481c1acf0f070df410b47c2bc1375584b59bdf1,P38398,-3.237097899119059,-3.1295255025227866,0.4521150588989258,-9.027375221252441,-10.975407600402832,-8.37074089050293,-9.457841237386068,276.0,269.0,156.0,264.0
background,Q9BX63,U,False,False,301,ANO6,910,5c7146c6b5088cb442ad69847410b170092180ad4a375d9a5113075d7ffc8b75,Q4KMQ2,BRCA1,1863,80d7199c8d1550a5ba8387043481c1acf0f070df410b47c2bc1375584b59bdf1,P38398,-3.0626375675201416,-4.634018739064534,0.17025941610336304,-11.710602760314941,-10.533712387084961,-10.632865905761719,-10.959060351053873,264.0,301.0,293.0,300.0
background,Q9BX63,U,False,False,302,SLC15A1,708,d68e35088e10ce9deb1469c2256f9ab50794cabd4fe7b47abee92f06fc0940d3,P46059,BRCA1,1863,80d7199c8d1550a5ba8387043481c1acf0f070df410b47c2bc1375584b59bdf1,P38398,-3.4306788444519043,-3.914518117904663,0.19712422788143158,-9.409453392028809,-8.630988121032715,-9.303984642028809,-9.114808718363443,283.0,291.0,286.0,247.0
background,Q9BX63,U,False,False,303,PTPN21,1174,a38a01c0d3f2482ef859e0c61bafc8a9efcf94d39db016b101fd86a548553b44,Q16825,BRCA1,1863,80d7199c8d1550a5ba8387043481c1acf0f070df410b47c2bc1375584b59bdf1,P38398,-2.582712014516195,-1.8566457033157349,0.16851426661014557,-8.56468391418457,-8.23404312133789,-8.449764251708984,-8.416163762410482,233.0,181.0,294.0,214.0
