sequence_sha256,historical_exact_TRAIN_endpoint,historical_exact_DEV_endpoint,exact_train_31k_P_endpoint,exact_train_U_pool_endpoint,exact_expanded_development_endpoint,any_model_exact_TRAIN_DEV_endpoint,newly_flagged_endpoint
030ef1b424381b56f9f5794a5a8f5526cf73f1a02d7d305f1c0b51d8b3c2485c,False,False,True,True,False,True,True
03152ba679c4454fc789615d78d0ea579615a1e6753e172646a69ac5294c2776,False,False,False,True,False,True,True
031e507cb7d5e3f9d662fca3d3273a4f152a7efcc23650b91e2eb927471e98c3,False,False,False,False,False,False,False
032673d7a7e9fb88ad54b6d8d8c70fac0beede20d86b28285d9a8984125190f4,False,False,False,False,False,False,False
0329ec3fc057d37a5805b7731700bcc1917b61588e302a7b5a406b98ddbdbbb5,False,False,False,True,False,True,True
032a8d7e0056e7e650a131222d8b444b2276e73c9e5f9708a86cb6cbe27cacc8,False,False,False,False,False,False,False
032e442444266a4f2d72c547449833f10150f2a3d1b196ea69ff7b775a7dfdbc,False,False,False,False,False,False,False
0330da65144d88333b3dece12b6ba84cce3fba64b496958e4b6c974a782d4ca9,True,True,True,True,True,True,False
0331f76a837610fb95d1477d0c0026a12ecb1d59557ea19271245330335df031,False,False,False,True,False,True,True
03346d5c8912f23e69eb32efddd16d88e4bb92b47873cb99ddd9f210c7b559bd,False,False,False,False,False,False,False
0335fa6fff2121f646c693e2d3d20b744f30f9cc25bff705df88c993fc25f891,False,False,False,False,False,False,False
0336d90970053146896580852ab952df4eac27b59ba35e461e92539deb87a31e,False,False,True,True,False,True,True
0337e43c6b36eeb6225519a6103bd6d083c406f5f872de6a1c6082a95912eb0d,False,False,True,True,False,True,True
0339aef2e38614a5f7807e4027f276c6d034ab825e0889de11b730c8ff0397d0,False,False,False,False,False,False,False
033c0cc9813f6d8fe5b4ae62ec9a783de7e4b53a3f552386f4fcb62f2344e458,True,True,True,True,True,True,False
0343de1aa0be6a37d5d947b1b6a1f65c46d6e72cfe0977ecacd7df2f8338a087,True,True,True,True,True,True,False
03453c0d966d0e587ed795d4ee82a3beb7ddffb0798312628c96e5984ed46f22,False,False,False,False,False,False,False
034b7801b68d2559d707e61142e1283038802eba74fd84654357a34abd2a18da,False,False,True,True,False,True,True
03530fceff3cd2043e333e517a64e419363d13ee7683205b6755b1f795c7594c,False,False,False,True,False,True,True
03561bfd871eab65be8ade422127637ffaccd6782609385921d68221679741c2,False,False,True,True,False,True,True
0357a836b3f2fc54e934b9cab6530110c24fa0bccf95d2ad315b1f3c477685a3,False,False,False,False,False,False,False
0359b05167be461b6fb28d363f64bf442d403fd78f04df9f6fe4624604a01395,False,False,False,False,False,False,False
0367e578ef2ac00129bbe1f370864df74584a9d47a0c4f1d8995e04670a047b6,False,False,False,False,False,False,False
03791116ad36474a9843719449403e4b9c2a8fc803636468acd50547a783e3f2,False,False,False,False,False,False,False
0386cbaf1953669dd60fe26180f4cdd64f9604066c44fd9a9477b19338883645,True,True,True,True,True,True,False
038a340cd8b2ee1c08d4d9011947ed5832e74f6755376fd811713ac456b018b6,False,False,False,False,False,False,False
038eb4a04f0b8d9282c5aaa9ac215d9386b84c33518d81876ca1a62486f33bed,False,True,False,False,True,True,False
03903d55163acbd9ce67e70d7e9788656542c1a6541732558793ad9a4df33b6e,True,True,True,True,True,True,False
0391923d22a775f926bf10a3b89e3acda1b56ed82a0f762a3667089cebceaaa4,False,False,False,True,False,True,True
0392907470e374de7a2516e0f718fe63d52f9c05b6abcaecebd14c4ba48caaa3,False,False,False,False,False,False,False
039588b42955e34912f489957ec49b2c2116653d2c9be791c53a4763d25485f8,True,True,True,True,True,True,False
0397ac05b7a6ef833b85bf044f07ea2fee7a40aaf0d85f906070ee322f07ae94,False,False,False,False,False,False,False
0398f25f8a0f4a4191727351d2fd54d124020728f209a603d3dfc039e2b3299d,False,False,False,False,False,False,False
039e282655c60c5532ee0336126b43df1e92d9866f4a19bc5202cd38dface36c,False,False,True,True,False,True,True
039e8ee7fb75c3be4b6acd9df2d2bf1007707c66e278567b4b9fcdff08a150c9,False,False,False,True,False,True,True
03a0514d39c53afd3eb36e1073341dfa3748b336d35c95336f0b05e9dd3efdef,True,True,True,True,True,True,False
03a2a800e33796d1ba072cdf3a3c567349f36d20eb41bb182134be3cd162c665,False,False,False,False,False,False,False
03a3485187fe9799a950a5af209201b9cdf4233f18560113263ef3c877ae2e63,True,True,True,True,True,True,False
03a3a2da6563a858865b9947615412e8301d7e8cc246bec470dd56ea71c17578,True,True,True,True,True,True,False
03a727470f6015c9b298e56c3fed2be93d08345117682e432a93639df558e3ee,True,True,True,True,True,True,False
03a897da883dc3c4a52aa74ddb3085512b1d858fec34ac02e7d0689587e7082a,False,True,False,False,True,True,False
03ac048a809b4975b4fb492f21e2b890c00ca81cc202460cd855bca52e5caa04,False,False,False,True,False,True,True
03ac6c06d9d91f3eaeab7939af10c43bf69c33a37ed8166696d323d437e4832a,False,True,False,False,True,True,False
03af7f2cf1afd0cbda6e15e7e7c4122724f05c89b758bbe09316d74d353d1428,False,False,False,False,False,False,False
03b084824ed0556a2d1529e71130bf140b17447fef21201a5b045d4185a6d00f,False,False,False,True,False,True,True
03b793e16b4891b01ed86092ef89b11eafe647b05b4b4b1736c3d667d84aa334,True,True,True,True,True,True,False
03bed0e51868a94906d090437e8dc41fee35b4717d661f28b65cb8f5b694df6d,False,False,False,True,False,True,True
03bed4538eea9cf9d4350b787c0dd1297630c76887410f15695c09ddda577f79,False,True,False,False,True,True,False
03bf7d9061d410250649766cb813ed1e219e0429ac58121265ba048fdb155fc2,False,False,False,False,False,False,False
03bfae282c699ad0b358e53c924c5fc3b921d43eccfec4f32b71a4382263a1f4,False,False,True,True,False,True,True
03cb06c1350febfa7357d384beef7d7d249034818ec61e792af457d1418b3455,True,True,True,True,True,True,False
03cf3b3c83216860a5745341b0c682fca4dc1f3e06e7c670be8d4120cf9f01ba,False,False,False,False,False,False,False
03d1425d0d5c47c1d3379c67c2f52cc53241994d558770a8aabefc504b66d225,False,False,False,False,False,False,False
03d51b230e8f7eacfaa5b87c8e4c355bef107b2ec3f8b0fa27e38c6e4e9aa6c5,True,True,True,True,True,True,False
03d718c790734ceed51297d50a853455daa3404923f96797635052ced2c59c2e,False,False,False,False,False,False,False
03dae8d1850d904767037c8dc8ad183fdf87675a6942cae307cddad7d426bcb1,False,False,False,True,False,True,True
03daf74fc540badcd3662e879181c94f75b25cdd29334dc248287cf0f0b83e3f,False,False,False,False,False,False,False
03db67f5ccc79c0e88a87b9fdc01ec13c77bffc83aa5944fe068a493e8a05eeb,True,True,True,True,True,True,False
03de8b44a3780da282e88f9f48cb7b234b060b82b2842a37b1d451610c934fcb,False,False,True,True,False,True,True
03e008492f16f49ee0d015a83a64122741d09a33200845d4f86f8ab619ba79b5,False,False,False,False,False,False,False
03e44deb1f6f41d60bb54fa2d0d33e4cbf4c04537f3ad6863bd8db30d07ec307,False,False,False,False,False,False,False
03e491accf17989a307e6b491926695f9b96313de16db8ea52869f1ae03ff899,False,True,False,False,True,True,False
03e5e49e12b353efd07bb7ee15c1eb4f681ccf6a8018dca3c50000797c5b24d0,False,True,False,False,True,True,False
03edf970e630820b6b56d22a75b13e84ee66b5936e196ee7da1d0987218414bd,False,False,False,False,False,False,False
03f2704ca744660c6e61ed773f7b6994efabf9f037eb02cdc9adaf8ee03b03aa,False,False,False,False,False,False,False
03f3bff99e538233f5d59472c5e811c038aee6e5b1d37b8c6db7073474606a05,False,False,False,False,False,False,False
03f952f3f591d57a0851c7385ac1b3b2c60da55b757a4a3e1eb6bbb79f313e72,False,False,False,False,False,False,False
03fd0e415874c1b76591e75822c5b5c34d1a328247e0e8e39040cc07ad71fbdf,False,False,False,False,False,False,False
0408b42163a62f5788f1f1a9764f21340d94cd5c24cd9d88b23ec98eeab310ff,True,True,True,True,True,True,False
040c1ae77ab9dcbd364c3e525a30d1318cf599fdfc54e0ebb5f16d90d645ca51,False,False,True,True,False,True,True
041aa3e3741ed2a231b538f1037be36ce7cc05f1811f24a8f7d9525327882f87,False,True,False,False,True,True,False
041cda40a37b21d687372204cf43df9a612586d8972186688318ee04ca2b14ba,False,False,False,False,False,False,False
04232bbb11045f83d9d2d04c51f3e86a1973f309fc0ae114f46056e547194ba1,True,True,True,True,True,True,False
042723429109f7e8fd79a7193eba0ef976501af0972d7388a064a32d339aca84,False,True,False,False,True,True,False
042905fdfc4f727516ef3b84655b6b8cb221208d3978992879ccdd30ffe2937b,False,False,False,False,False,False,False
042922d9e9dded6accaef8f793d97d0945807ffc342ebd2a603f2631dc5becc8,False,False,False,False,False,False,False
042b90517121a874d1afcd05e9b675b692777341b89bd3babe0c3a3cf49cad86,False,False,True,True,False,True,True
042e8756f7eff4c4bca359d86f1cd6784556bc517e6113451adc26e6f094167b,False,False,False,False,False,False,False
0434596b304f260fbee0b77eef59be2d628958c6d5b7183f9b5d51ae2af32241,False,False,False,True,False,True,True
04358dd86d87951fdcf720149e82ef4d333efc2c9f17d7b6926c6b40b7703167,False,False,True,True,False,True,True
043a9481ca54289d960e4473800aab6553242826f5833e4e0b3ed428569f8573,False,False,False,False,False,False,False
043f80df5b673d9048e118735cb0230b0baaa23f788c3bae0010f9995412d852,False,False,True,True,False,True,True
0447e99dbd1dbdfe7ff689b40b828efcca11068e36cd6ac8785fd77768be7d07,True,True,True,True,True,True,False
044dcfe1c1b173959a8fa62fab94e3efb9d7e607ee0ec6e0d2a26fbd2f3216ff,True,True,True,True,True,True,False
044ece7cc0b37878e849b056ce8b0121c6c8668d68939ef2a7cbd2f723842a3b,False,False,False,True,False,True,True
0451c5f5ef052711dec57df65d688e28c0027e49dc4be546d73beb880c6181ed,False,True,False,False,True,True,False
0456717a01695278a327a571b776a78224a26ca6368c978587640a3e5ce84893,False,False,False,False,False,False,False
0457c1e6c728cb48f481e7993bd74598af5d7f176913012e582d952294ec0b8c,True,True,True,True,True,True,False
045b40ed3f7468695d17e7fe0f721391e68f979a73c27227f04c06067790237c,False,False,False,False,False,False,False
045b4782edb4e93569b2e26a62e4ba8595aed92344f60c604d03a33e51350544,False,False,False,False,False,False,False
046343a8120d4913cebaa6a57d0f4a832d801b8c7599dde050d9de550e2abc65,False,False,False,False,False,False,False
0468271f120dede89ccbbd6077886543933c4c4e19762c1bbf9c8d9469beed6a,False,False,False,False,False,False,False
046b11d4d9b1c2ac50688059413062d2f9371c5ae9829f0ad4ff0e432aeaf35c,False,False,False,False,False,False,False
046d0b539a6386193a56cd98c3653561de1274dabfded7d5cc904d6e1cdd0246,False,False,False,False,False,False,False
046d323b52eafbc733a0a13459e05ea3f103108d8841a69ce8cd34fb456b27c2,False,False,False,False,False,False,False
0472c97bb97cb6d93f1317b068853a630d463a61ae3a0a2638091defdfe4c614,False,False,True,True,False,True,True
0472f1c5d0009e840b47541564d7889ed2461d4f06ea85258ecc0e027c476537,False,True,False,False,True,True,False
04760e45081b1d3be858cf5c5a8a51417c4969744b0df330cfb055704f25379c,False,False,False,False,False,False,False
04770a360e7954ab34f507b43e99f4bf5e82130f35800ddd1a5c8b5cbeeadc80,False,False,True,True,False,True,True
047c4884c689cbed925022fc4f779fee152844d347f313f0e61dbcd6d7206231,False,False,False,False,False,False,False
047c8151e24d14e6a6cac87c4af360012b85f24ac8c509ccc92a3041bdad44d2,False,False,False,False,False,False,False
047db368ecfc33d9e40641ba769875ca34ecea34354313e190902a5ac37a90a9,False,True,False,False,True,True,False
047ef4b7286ef4abace5dffbaec8d3cf4ae97c4ab4746c6d26664d40d742d2c2,False,False,False,False,False,False,False
0480135abb2e6f75d7ee5115531c9894a7e9ce25e753b6556cfc89028158e2d8,False,False,False,True,False,True,True
048414ac56487de43456c4d8277feabecbeb4db4194a42f3cd885bfd823b008f,False,False,False,True,False,True,True
0485206622621e81abb7366851480e380fd9ea6f6148bec63384662578658e81,False,False,True,True,False,True,True
048a777a0a69a8b7b54fc5a6e681137c55bf54e2afed55fbee77dcb6ee414ca0,False,False,False,False,False,False,False
048b14b46c06753fae0d7b78a59a136152cddacdc520c8cef54f4f533d6eefea,False,False,False,False,False,False,False
048ec9910e4cebfb8dba760f36c938dd7f122dd7d0b91a28b1973d702209d1f9,True,True,True,True,True,True,False
048f3365541c8c5d8552d2ab0a4e72edf23a24870d3852555974d05f265e6497,False,False,False,False,False,False,False
048faae84f58015284b30c687e13d7f09a29a8f6c980a31991516cf22f8afb06,False,False,False,False,False,False,False
0494798870d820ece4f8027b4e62dc5f9eaa49861f165cceb4da5d03f3cf1ad3,True,True,True,True,True,True,False
0496dcdce6f128e09e4f7f02a8aa6da524ae006c432d1539a4948002313d325b,False,False,False,False,False,False,False
049e1723be32eb91c5c2f4eb195659bffb806c8971ee1f05f1b52a80f0da8d6c,False,False,False,False,False,False,False
04a1835a3469b6e54919a4fc3c75a9f2ce83e524b9883a7c367c93e2744d9d62,False,False,False,False,False,False,False
04a285688a80179633fa47ca3b171d23fd36ff2d88fb0ae5334f803af4535d80,False,False,False,False,False,False,False
04a4318e96e1752d51c9451dd5b417fda9fecd205c4e06c05aefb80324c6666a,False,False,False,True,False,True,True
04a6b9fc90570f88f98eb6329fd8a7742ba9004349c252f39b0569a6f3b16938,False,False,False,False,False,False,False
04a80e743a8bdc25fb2ade4630c4145a3a2a11542c58da2f31ab17655c9b57cb,False,True,False,False,True,True,False
04b2594a4f5c87643f240537bfb51552802ca1b95d0459b6f7cd4cf101e47fe5,False,False,False,True,False,True,True
04b37a43b0be927bfe8cf70aa7e588497e3ef9d492433adfe5688d4714256db2,False,False,False,False,False,False,False
04b495482e347b99abd551e14ed0e375d6f9cf5197ec405db487e4cb5405fed1,False,False,False,False,False,False,False
04b8619b2c63b7521f9f39fcce19acfa830192afaa1d280a44575c701f4033f6,False,False,False,False,False,False,False
04bc46ae60ad65d0081fe9253aa2b6bcc0b444a903b8932458f137761d79f58b,False,False,False,True,False,True,True
04c29a7fc2a73d3e9a2f3a02082598b175d0660853c44b3c924f70fc1a8dc998,True,True,True,True,True,True,False
04c51261457dedfeb1fc97afb7755cf063b13ac6cb7ea4b52114f06f0fefe937,False,False,True,True,False,True,True
04c583e901e6964300dff1e78969dc14d697665dbf907b1dd2dc871050cfcc18,False,False,False,False,False,False,False
04cd419d229d9fc0613db7be76c62961db3ca033dcda09e97a55147fade8707c,False,False,False,False,False,False,False
04cecbe0f36483499f54b75c68678d9bf0848c819f021129a7048b77690c0f48,False,False,False,False,False,False,False
04d07fd70555f1bd6074dd7ff89a31bc998384efaf4dcb09d1f58ad8a93ced6d,False,False,False,False,False,False,False
04dd2e46d11766ee2ef7dd569987110a4a4298eb115ce7bed6744aa319a9c7fc,True,True,True,True,True,True,False
04e17cd6f1ed4e330da5eac7f7df4a5c08f9f77e015e5f063bb80c6753dcc7e1,True,True,True,True,True,True,False
04e2e60aaba5301f3926a39024df0d77a08ed0db6e1f9a092863306b6e42c570,False,False,False,False,False,False,False
04e36ea8d6dc92346d7b41087525186744de03867c1ed4993b5a79bea6469561,False,False,False,False,False,False,False
04e43f8fc09d0f1c0be911a63138d042718ed616fc301479c3f8de5f291cd91a,False,False,False,False,False,False,False
04e52a2de93ec4e08ddcc8951b75e73dcc63a4a3b7dac6dd3ab173ba29e5e11b,True,True,True,True,True,True,False
04e69cd2f66153581190cf72fc27a709fec4d451072fde718c545ccc994353db,False,False,True,True,False,True,True
04e940a5ebf0b96fc9faa1d8b38ce5273808c79190ab719e40a85726aa6605c3,False,False,False,False,False,False,False
04f507f360262c8c70bc288af09826d316d6012dece9979f78206fb900fe2e09,True,True,True,True,True,True,False
04f543ee73839a1620f2c547a225d570e81e70f2cc485b069426e1fc311ccd83,False,False,False,False,False,False,False
04f63f5cfc906c2d1597469355254c0a8b50582f0ef68d0481307f7de867b86b,False,False,False,False,False,False,False
04f9af29e83625b7c47e608bc9b8ea3804f409fb3c82b7569d837e35b89a58c1,False,False,False,True,False,True,True
04fbcf9d0235ac025f27a2d4802fca921ac321682c3d36cdf29102199ada9975,False,False,False,False,False,False,False
04fe3cb4abde5554bb95cbfd6fdca4f71f6b480f68c428d73e59fcca4abb7158,False,False,False,False,False,False,False
050009ff80179ab6a862934f4c32a093eb86fdb016d22b3399a41ac9ad80a5a4,True,True,True,True,True,True,False
050773d7107e81f26a6dfd5efd734141e2c26da555f53c43a2bf312175d84445,False,False,False,False,False,False,False
050a988e4dd306cb94c8293d5d9927ea71996c253245a30b15c84449de7ebe2a,False,False,False,True,False,True,True
050b822794aa731dd296c43c564c8739da620a789dd8705d5d6471e7e4c2f8e4,False,False,False,False,False,False,False
050e19ea1803e9755dd27d701d5df2cc9d22ad8f0bf6e12cb5df5c324b557f05,False,False,False,False,False,False,False
0510365d5dd375f79172cc4d1e402e460683791ea33b84ea3b06569892aa8def,False,False,False,False,False,False,False
0510ee24c4318b1296486bb65591844320d432a094ca72c3cce4dd794d7e826a,False,True,False,False,True,True,False
0511f1b629a5766adf2b5c9528e9f7e464fb1699ac0b7773cf1c94d54e10992b,False,False,False,False,False,False,False
0519d21586302713cafdb06a73c6cb58c2b237abc823854e40cc95c77c684220,True,True,True,True,True,True,False
0519dfa64eaa945237e2e4b52f8e792a2c595ad8964c4c2fa2c8a5f40527076a,False,False,False,False,False,False,False
0519e9c7f200a115d5b1eb05de7548ca19d99446736a07fb64cde0047fc744a2,False,False,False,False,False,False,False
051bd2ccc64c86a262f22ca3287d2e7872665be770e8b02043becd4e08fba803,False,False,False,False,False,False,False
051fc4732e4921492421cda1544c298561f4d5e41751c6e73886e38ed9280207,True,True,True,True,True,True,False
0521b2f316f2de67ed3854babd4b51b39a561d882c45c8fff8c9d0f308f639b3,False,False,False,False,False,False,False
052477d9d8b1ec64fc6c69f96af092ee0361e6368a6f987b82ad91cd13430b79,False,False,False,False,False,False,False
0524d4ba4c0fdd9638cdc59d6a5c479618e81166da4a6989ffa3fae2b717790a,False,False,False,False,False,False,False
05257dda19a57c07220d48b255f0470bb56889172f0118d7743e56014cbe056a,False,False,False,False,False,False,False
052610bf4a6c66d0ff55c6deb5c6cee4ed3fe418357e464e1bdf54f5d79a1f60,False,False,False,False,False,False,False
05293671125e0988cd7b08ef6585eea00a5490dfc82d07f4d9e455b664add557,False,True,False,False,True,True,False
052e47ca9b6bf71afee9b7d343dc6a30ec86fb03ec890b3c8d4d3a136f96f0c9,False,False,True,True,False,True,True
052e782b960d60db9bd47b56c355c08b1a63685d782b3e311cac9716b4313b42,False,False,False,False,False,False,False
05307707daa671458bec57c0e6fce0f8c51d9d904ba24600ed25b54eedea6826,False,False,False,True,False,True,True
0535695438b17319e4fa653f1e81808b86c76e951fa132ed0365ec4eac73cd25,False,True,False,False,True,True,False
0537fa9ff80b5df226ff03c1e81edcd21b63d0dd86cc08e81ec8844c60601ba0,True,True,True,True,True,True,False
053c46fd247e5c5fd56b443d4f3c1e825ac4ce16a8d9bc0c7f5495786c2fd728,False,False,False,False,False,False,False
05407e98fb345298c52b67288253a32db9e777d04f40b31462d25f0165d74b2c,False,False,False,False,False,False,False
05452532487acca6303c94db3c6d76f9f5236b453428bc7952ed328328f86014,True,True,True,True,True,True,False
05471425b8604ba0519d43405f083c4e4bf1a90a53a1106db0316d0986073b07,False,False,False,False,False,False,False
054b35bc87419c3553b3670514574d43143a1a9b81ac60554acc85321b088db6,True,True,True,True,True,True,False
0551de594dc04762b33421a7e1a2d024e42b2a5b294a322e6516622060837042,False,False,False,False,False,False,False
055247ffcf60b8f86c6f0b8e26c0a648789695dcc25250572c4e96cad9ce3e45,False,False,False,False,False,False,False
0552e7adcfc723754573e5243e8dde61a157bb8a1e5d35b86cfb1a69ab6aa233,False,True,False,False,True,True,False
0553e384837490bb162ccaae6f444d058e6e47f181ba0f61613498909c162f45,False,False,False,False,False,False,False
05573f8f030a34f6a388af8fd9ce4da98cd4f79e9be591ff22695410aacf133d,False,False,False,False,False,False,False
05581dae6f0579da869a0303a20bfc9b322659ea29e5b680f94f552ebd23456c,True,True,True,True,True,True,False
055afcfc6d90088599d564a393aab73ce5d64e33cca1bd0e8ce215128434003e,False,False,False,False,False,False,False
055dc82475387a539a355dbd553c01e9fe79dd51ac4a3aa1da5689a0aa75b9df,False,False,True,True,False,True,True
0560f7842c48b391e118a4f4f2ccb86478daf580a22357649d8ad3c33c0705b2,False,False,False,False,False,False,False
05616f4e1110eb948089f833ae4a86693d593c88781b374c335ee488a2593a13,False,False,False,False,False,False,False
056ac92d02d94539124808c522902c3ef2ca2a031d558b9bc8000c2f5745b35f,False,False,True,True,False,True,True
056e2e99cf323f01271ab7aad8266fbc7a92d1ee0752aca82c087de5a16c0f2e,False,False,False,False,False,False,False
