species,target_id,subset,candidate_set,model,target_similarity_bin,P,U,panel_size,P_vs_U_concordance,average_precision,first_positive_rank_min,first_positive_rank_max,first_positive_rank_expected,reciprocal_rank,recovered_P_at_5,recall_at_5,known_positive_precision_at_5,EF_at_5,NDCG_at_5,target_success_at_5,recovered_P_at_10,recall_at_10,known_positive_precision_at_10,EF_at_10,NDCG_at_10,target_success_at_10,recovered_P_at_20,recall_at_20,known_positive_precision_at_20,EF_at_20,NDCG_at_20,target_success_at_20
mouse,mouse:Q9JL10,all,all_U,ipin_baseline,at_least_80pct,7,200,207,0.5242857142857142,0.061121609721389296,5,5,5.0,0.2,1.0,0.14285714285714285,0.2,5.9142857142857155,0.13120507751234178,1.0,1.0,0.14285714285714285,0.1,2.9571428571428577,0.10633668103022986,1.0,1.0,0.14285714285714285,0.05,1.4785714285714289,0.10633668103022986,1.0
mouse,mouse:Q9JL10,all,all_U,ipin_optimized,at_least_80pct,7,200,207,0.5992857142857143,0.06754239482095274,5,5,5.0,0.2,1.0,0.14285714285714285,0.2,5.9142857142857155,0.13120507751234178,1.0,1.0,0.14285714285714285,0.1,2.9571428571428577,0.10633668103022986,1.0,1.0,0.14285714285714285,0.05,1.4785714285714289,0.10633668103022986,1.0
mouse,mouse:Q9JL10,all,all_U,tuna_retrained,at_least_80pct,7,200,207,0.4692857142857143,0.04916772918536041,21,21,21.0,0.047619047619047616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mouse,mouse:Q9JL10,all,all_U,ipin_tuna_31k,at_least_80pct,7,200,207,0.44857142857142857,0.03402348758633705,37,37,37.0,0.02702702702702703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mouse,mouse:Q9JL10,no_exact_TRAIN_DEV_endpoint,background,ipin_baseline,at_least_80pct,7,98,105,0.49271137026239065,0.1075765340746731,3,3,3.0,0.3333333333333333,1.0,0.14285714285714285,0.2,3.0,0.16958010263680806,1.0,1.0,0.14285714285714285,0.1,1.5,0.13743816645714543,1.0,1.0,0.14285714285714285,0.05,0.75,0.13743816645714543,1.0
mouse,mouse:Q9JL10,no_exact_TRAIN_DEV_endpoint,background,ipin_optimized,at_least_80pct,7,98,105,0.6064139941690962,0.14893775692095018,2,2,2.0,0.5,1.0,0.14285714285714285,0.2,3.0,0.21398626473452756,1.0,1.0,0.14285714285714285,0.1,1.5,0.17342765698823948,1.0,1.0,0.14285714285714285,0.05,0.75,0.17342765698823948,1.0
mouse,mouse:Q9JL10,no_exact_TRAIN_DEV_endpoint,background,tuna_retrained,at_least_80pct,7,98,105,0.4620991253644315,0.10179955481322506,9,9,9.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.14285714285714285,0.1,1.5,0.08274602130532004,1.0,3.0,0.42857142857142855,0.15,2.25,0.22533960669559194,1.0
mouse,mouse:Q9JL10,no_exact_TRAIN_DEV_endpoint,background,ipin_tuna_31k,at_least_80pct,7,98,105,0.4067055393586006,0.061019972934866544,25,25,25.0,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mouse,mouse:Q9JL10,no_exact_TRAIN_DEV_endpoint,matched,ipin_baseline,at_least_80pct,7,99,106,0.5613275613275613,0.1160573068623819,3,3,3.0,0.3333333333333333,1.0,0.14285714285714285,0.2,3.028571428571429,0.16958010263680806,1.0,1.0,0.14285714285714285,0.1,1.5142857142857145,0.13743816645714543,1.0,1.0,0.14285714285714285,0.05,0.7571428571428572,0.13743816645714543,1.0
mouse,mouse:Q9JL10,no_exact_TRAIN_DEV_endpoint,matched,ipin_optimized,at_least_80pct,7,99,106,0.5988455988455988,0.11078998746945788,4,4,4.0,0.25,1.0,0.14285714285714285,0.2,3.028571428571429,0.14606834984270645,1.0,1.0,0.14285714285714285,0.1,1.5142857142857145,0.11838279295536293,1.0,1.0,0.14285714285714285,0.05,0.7571428571428572,0.11838279295536293,1.0
mouse,mouse:Q9JL10,no_exact_TRAIN_DEV_endpoint,matched,tuna_retrained,at_least_80pct,7,99,106,0.4862914862914863,0.09486424571000326,11,11,11.0,0.09090909090909091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.42857142857142855,0.15,2.2714285714285714,0.21247134977517595,1.0
mouse,mouse:Q9JL10,no_exact_TRAIN_DEV_endpoint,matched,ipin_tuna_31k,at_least_80pct,7,99,106,0.49927849927849927,0.07808116175007078,11,11,11.0,0.09090909090909091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.14285714285714285,0.05,0.7571428571428572,0.07667481399289293,1.0
mouse,mouse:Q9JL10,no_exact_TRAIN_DEV_endpoint,all_U,ipin_baseline,at_least_80pct,7,197,204,0.5271936185641769,0.061799543994801295,5,5,5.0,0.2,1.0,0.14285714285714285,0.2,5.828571428571428,0.13120507751234178,1.0,1.0,0.14285714285714285,0.1,2.914285714285714,0.10633668103022986,1.0,1.0,0.14285714285714285,0.05,1.457142857142857,0.10633668103022986,1.0
mouse,mouse:Q9JL10,no_exact_TRAIN_DEV_endpoint,all_U,ipin_optimized,at_least_80pct,7,197,204,0.602610587382161,0.06848065920443971,5,5,5.0,0.2,1.0,0.14285714285714285,0.2,5.828571428571428,0.13120507751234178,1.0,1.0,0.14285714285714285,0.1,2.914285714285714,0.10633668103022986,1.0,1.0,0.14285714285714285,0.05,1.457142857142857,0.10633668103022986,1.0
mouse,mouse:Q9JL10,no_exact_TRAIN_DEV_endpoint,all_U,tuna_retrained,at_least_80pct,7,197,204,0.47425670775924583,0.05204467765579274,19,19,19.0,0.05263157894736842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.14285714285714285,0.05,1.457142857142857,0.06360039474961572,1.0
mouse,mouse:Q9JL10,no_exact_TRAIN_DEV_endpoint,all_U,ipin_tuna_31k,at_least_80pct,7,197,204,0.45322697606961565,0.034945459794916894,35,35,35.0,0.02857142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mouse,mouse:Q9JL10,no_exact_any_model_TRAIN_DEV_endpoint,background,ipin_baseline,at_least_80pct,7,98,105,0.49271137026239065,0.1075765340746731,3,3,3.0,0.3333333333333333,1.0,0.14285714285714285,0.2,3.0,0.16958010263680806,1.0,1.0,0.14285714285714285,0.1,1.5,0.13743816645714543,1.0,1.0,0.14285714285714285,0.05,0.75,0.13743816645714543,1.0
mouse,mouse:Q9JL10,no_exact_any_model_TRAIN_DEV_endpoint,background,ipin_optimized,at_least_80pct,7,98,105,0.6064139941690962,0.14893775692095018,2,2,2.0,0.5,1.0,0.14285714285714285,0.2,3.0,0.21398626473452756,1.0,1.0,0.14285714285714285,0.1,1.5,0.17342765698823948,1.0,1.0,0.14285714285714285,0.05,0.75,0.17342765698823948,1.0
mouse,mouse:Q9JL10,no_exact_any_model_TRAIN_DEV_endpoint,background,tuna_retrained,at_least_80pct,7,98,105,0.4620991253644315,0.10179955481322506,9,9,9.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.14285714285714285,0.1,1.5,0.08274602130532004,1.0,3.0,0.42857142857142855,0.15,2.25,0.22533960669559194,1.0
mouse,mouse:Q9JL10,no_exact_any_model_TRAIN_DEV_endpoint,background,ipin_tuna_31k,at_least_80pct,7,98,105,0.4067055393586006,0.061019972934866544,25,25,25.0,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mouse,mouse:Q9JL10,no_exact_any_model_TRAIN_DEV_endpoint,matched,ipin_baseline,at_least_80pct,7,99,106,0.5613275613275613,0.1160573068623819,3,3,3.0,0.3333333333333333,1.0,0.14285714285714285,0.2,3.028571428571429,0.16958010263680806,1.0,1.0,0.14285714285714285,0.1,1.5142857142857145,0.13743816645714543,1.0,1.0,0.14285714285714285,0.05,0.7571428571428572,0.13743816645714543,1.0
mouse,mouse:Q9JL10,no_exact_any_model_TRAIN_DEV_endpoint,matched,ipin_optimized,at_least_80pct,7,99,106,0.5988455988455988,0.11078998746945788,4,4,4.0,0.25,1.0,0.14285714285714285,0.2,3.028571428571429,0.14606834984270645,1.0,1.0,0.14285714285714285,0.1,1.5142857142857145,0.11838279295536293,1.0,1.0,0.14285714285714285,0.05,0.7571428571428572,0.11838279295536293,1.0
mouse,mouse:Q9JL10,no_exact_any_model_TRAIN_DEV_endpoint,matched,tuna_retrained,at_least_80pct,7,99,106,0.4862914862914863,0.09486424571000326,11,11,11.0,0.09090909090909091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.42857142857142855,0.15,2.2714285714285714,0.21247134977517595,1.0
mouse,mouse:Q9JL10,no_exact_any_model_TRAIN_DEV_endpoint,matched,ipin_tuna_31k,at_least_80pct,7,99,106,0.49927849927849927,0.07808116175007078,11,11,11.0,0.09090909090909091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.14285714285714285,0.05,0.7571428571428572,0.07667481399289293,1.0
mouse,mouse:Q9JL10,no_exact_any_model_TRAIN_DEV_endpoint,all_U,ipin_baseline,at_least_80pct,7,197,204,0.5271936185641769,0.061799543994801295,5,5,5.0,0.2,1.0,0.14285714285714285,0.2,5.828571428571428,0.13120507751234178,1.0,1.0,0.14285714285714285,0.1,2.914285714285714,0.10633668103022986,1.0,1.0,0.14285714285714285,0.05,1.457142857142857,0.10633668103022986,1.0
mouse,mouse:Q9JL10,no_exact_any_model_TRAIN_DEV_endpoint,all_U,ipin_optimized,at_least_80pct,7,197,204,0.602610587382161,0.06848065920443971,5,5,5.0,0.2,1.0,0.14285714285714285,0.2,5.828571428571428,0.13120507751234178,1.0,1.0,0.14285714285714285,0.1,2.914285714285714,0.10633668103022986,1.0,1.0,0.14285714285714285,0.05,1.457142857142857,0.10633668103022986,1.0
mouse,mouse:Q9JL10,no_exact_any_model_TRAIN_DEV_endpoint,all_U,tuna_retrained,at_least_80pct,7,197,204,0.47425670775924583,0.05204467765579274,19,19,19.0,0.05263157894736842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.14285714285714285,0.05,1.457142857142857,0.06360039474961572,1.0
mouse,mouse:Q9JL10,no_exact_any_model_TRAIN_DEV_endpoint,all_U,ipin_tuna_31k,at_least_80pct,7,197,204,0.45322697606961565,0.034945459794916894,35,35,35.0,0.02857142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mouse,mouse:Q6P9Y7,all,background,ipin_baseline,no_qualifying_hit,2,100,102,0.56,0.0402046783625731,19,19,19.0,0.05263157894736842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,0.05,2.5500000000000003,0.14186890186599416,1.0
mouse,mouse:Q6P9Y7,all,background,ipin_optimized,no_qualifying_hit,2,100,102,0.765,0.059027777777777776,18,18,18.0,0.05555555555555555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,0.05,2.5500000000000003,0.14434031438272124,1.0
mouse,mouse:Q6P9Y7,all,background,tuna_retrained,no_qualifying_hit,2,100,102,0.395,0.023518469306404464,53,53,53.0,0.018867924528301886,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mouse,mouse:Q6P9Y7,all,background,ipin_tuna_31k,no_qualifying_hit,2,100,102,0.58,0.05861244019138756,11,11,11.0,0.09090909090909091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,0.05,2.5500000000000003,0.1710330840677181,1.0
mouse,mouse:Q6P9Y7,all,matched,ipin_baseline,no_qualifying_hit,2,100,102,0.45,0.02832415420928403,31,31,31.0,0.03225806451612903,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mouse,mouse:Q6P9Y7,all,matched,ipin_optimized,no_qualifying_hit,2,100,102,0.65,0.040507364975450086,26,26,26.0,0.038461538461538464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mouse,mouse:Q6P9Y7,all,matched,tuna_retrained,no_qualifying_hit,2,100,102,0.38,0.023057644110275687,57,57,57.0,0.017543859649122806,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mouse,mouse:Q6P9Y7,all,matched,ipin_tuna_31k,no_qualifying_hit,2,100,102,0.55,0.06204819277108434,10,10,10.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,0.1,5.1000000000000005,0.17723928678404774,1.0,1.0,0.5,0.05,2.5500000000000003,0.17723928678404774,1.0
mouse,mouse:Q6P9Y7,all,all_U,ipin_baseline,no_qualifying_hit,2,200,202,0.505,0.01678302900107411,49,49,49.0,0.02040816326530612,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mouse,mouse:Q6P9Y7,all,all_U,ipin_optimized,no_qualifying_hit,2,200,202,0.7075,0.024614919963757174,43,43,43.0,0.023255813953488372,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mouse,mouse:Q6P9Y7,all,all_U,tuna_retrained,no_qualifying_hit,2,200,202,0.3875,0.0117814005676193,109,109,109.0,0.009174311926605505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mouse,mouse:Q6P9Y7,all,all_U,ipin_tuna_31k,no_qualifying_hit,2,200,202,0.565,0.03136942675159236,20,20,20.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,0.05,5.05,0.1395953738647505,1.0
mouse,mouse:Q6P9Y7,no_exact_TRAIN_DEV_endpoint,background,ipin_baseline,no_qualifying_hit,2,100,102,0.56,0.0402046783625731,19,19,19.0,0.05263157894736842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,0.05,2.5500000000000003,0.14186890186599416,1.0
mouse,mouse:Q6P9Y7,no_exact_TRAIN_DEV_endpoint,background,ipin_optimized,no_qualifying_hit,2,100,102,0.765,0.059027777777777776,18,18,18.0,0.05555555555555555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,0.05,2.5500000000000003,0.14434031438272124,1.0
mouse,mouse:Q6P9Y7,no_exact_TRAIN_DEV_endpoint,background,tuna_retrained,no_qualifying_hit,2,100,102,0.395,0.023518469306404464,53,53,53.0,0.018867924528301886,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mouse,mouse:Q6P9Y7,no_exact_TRAIN_DEV_endpoint,background,ipin_tuna_31k,no_qualifying_hit,2,100,102,0.58,0.05861244019138756,11,11,11.0,0.09090909090909091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,0.05,2.5500000000000003,0.1710330840677181,1.0
mouse,mouse:Q6P9Y7,no_exact_TRAIN_DEV_endpoint,matched,ipin_baseline,no_qualifying_hit,2,100,102,0.45,0.02832415420928403,31,31,31.0,0.03225806451612903,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mouse,mouse:Q6P9Y7,no_exact_TRAIN_DEV_endpoint,matched,ipin_optimized,no_qualifying_hit,2,100,102,0.65,0.040507364975450086,26,26,26.0,0.038461538461538464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mouse,mouse:Q6P9Y7,no_exact_TRAIN_DEV_endpoint,matched,tuna_retrained,no_qualifying_hit,2,100,102,0.38,0.023057644110275687,57,57,57.0,0.017543859649122806,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mouse,mouse:Q6P9Y7,no_exact_TRAIN_DEV_endpoint,matched,ipin_tuna_31k,no_qualifying_hit,2,100,102,0.55,0.06204819277108434,10,10,10.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,0.1,5.1000000000000005,0.17723928678404774,1.0,1.0,0.5,0.05,2.5500000000000003,0.17723928678404774,1.0
mouse,mouse:Q6P9Y7,no_exact_TRAIN_DEV_endpoint,all_U,ipin_baseline,no_qualifying_hit,2,200,202,0.505,0.01678302900107411,49,49,49.0,0.02040816326530612,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mouse,mouse:Q6P9Y7,no_exact_TRAIN_DEV_endpoint,all_U,ipin_optimized,no_qualifying_hit,2,200,202,0.7075,0.024614919963757174,43,43,43.0,0.023255813953488372,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mouse,mouse:Q6P9Y7,no_exact_TRAIN_DEV_endpoint,all_U,tuna_retrained,no_qualifying_hit,2,200,202,0.3875,0.0117814005676193,109,109,109.0,0.009174311926605505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mouse,mouse:Q6P9Y7,no_exact_TRAIN_DEV_endpoint,all_U,ipin_tuna_31k,no_qualifying_hit,2,200,202,0.565,0.03136942675159236,20,20,20.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,0.05,5.05,0.1395953738647505,1.0
mouse,mouse:Q6P9Y7,no_exact_any_model_TRAIN_DEV_endpoint,background,ipin_baseline,no_qualifying_hit,2,100,102,0.56,0.0402046783625731,19,19,19.0,0.05263157894736842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,0.05,2.5500000000000003,0.14186890186599416,1.0
mouse,mouse:Q6P9Y7,no_exact_any_model_TRAIN_DEV_endpoint,background,ipin_optimized,no_qualifying_hit,2,100,102,0.765,0.059027777777777776,18,18,18.0,0.05555555555555555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,0.05,2.5500000000000003,0.14434031438272124,1.0
mouse,mouse:Q6P9Y7,no_exact_any_model_TRAIN_DEV_endpoint,background,tuna_retrained,no_qualifying_hit,2,100,102,0.395,0.023518469306404464,53,53,53.0,0.018867924528301886,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mouse,mouse:Q6P9Y7,no_exact_any_model_TRAIN_DEV_endpoint,background,ipin_tuna_31k,no_qualifying_hit,2,100,102,0.58,0.05861244019138756,11,11,11.0,0.09090909090909091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,0.05,2.5500000000000003,0.1710330840677181,1.0
mouse,mouse:Q6P9Y7,no_exact_any_model_TRAIN_DEV_endpoint,matched,ipin_baseline,no_qualifying_hit,2,100,102,0.45,0.02832415420928403,31,31,31.0,0.03225806451612903,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mouse,mouse:Q6P9Y7,no_exact_any_model_TRAIN_DEV_endpoint,matched,ipin_optimized,no_qualifying_hit,2,100,102,0.65,0.040507364975450086,26,26,26.0,0.038461538461538464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mouse,mouse:Q6P9Y7,no_exact_any_model_TRAIN_DEV_endpoint,matched,tuna_retrained,no_qualifying_hit,2,100,102,0.38,0.023057644110275687,57,57,57.0,0.017543859649122806,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mouse,mouse:Q6P9Y7,no_exact_any_model_TRAIN_DEV_endpoint,matched,ipin_tuna_31k,no_qualifying_hit,2,100,102,0.55,0.06204819277108434,10,10,10.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,0.1,5.1000000000000005,0.17723928678404774,1.0,1.0,0.5,0.05,2.5500000000000003,0.17723928678404774,1.0
mouse,mouse:Q6P9Y7,no_exact_any_model_TRAIN_DEV_endpoint,all_U,ipin_baseline,no_qualifying_hit,2,200,202,0.505,0.01678302900107411,49,49,49.0,0.02040816326530612,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mouse,mouse:Q6P9Y7,no_exact_any_model_TRAIN_DEV_endpoint,all_U,ipin_optimized,no_qualifying_hit,2,200,202,0.7075,0.024614919963757174,43,43,43.0,0.023255813953488372,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mouse,mouse:Q6P9Y7,no_exact_any_model_TRAIN_DEV_endpoint,all_U,tuna_retrained,no_qualifying_hit,2,200,202,0.3875,0.0117814005676193,109,109,109.0,0.009174311926605505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mouse,mouse:Q6P9Y7,no_exact_any_model_TRAIN_DEV_endpoint,all_U,ipin_tuna_31k,no_qualifying_hit,2,200,202,0.565,0.03136942675159236,20,20,20.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,0.05,5.05,0.1395953738647505,1.0
mouse,mouse:Q9CZA6,all,background,ipin_baseline,no_qualifying_hit,5,100,105,0.48,0.054025441485659347,33,33,33.0,0.030303030303030304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mouse,mouse:Q9CZA6,all,background,ipin_optimized,no_qualifying_hit,5,100,105,0.57,0.07842202512934221,8,8,8.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.2,0.1,2.1,0.10699313236726378,1.0,1.0,0.2,0.05,1.05,0.10699313236726378,1.0
mouse,mouse:Q9CZA6,all,background,tuna_retrained,no_qualifying_hit,5,100,105,0.672,0.15147675246035902,5,5,5.0,0.2,1.0,0.2,0.2,4.2,0.13120507751234178,1.0,2.0,0.4,0.2,4.2,0.252016380211836,1.0,2.0,0.4,0.1,2.1,0.252016380211836,1.0
mouse,mouse:Q9CZA6,all,background,ipin_tuna_31k,no_qualifying_hit,5,100,105,0.59,0.07176243470361118,12,12,12.0,0.08333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.2,0.05,1.05,0.09165402792833294,1.0
mouse,mouse:Q9CZA6,all,matched,ipin_baseline,no_qualifying_hit,5,100,105,0.508,0.05765391471273824,34,34,34.0,0.029411764705882353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mouse,mouse:Q9CZA6,all,matched,ipin_optimized,no_qualifying_hit,5,100,105,0.61,0.09113605071051879,6,6,6.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.2,0.1,2.1,0.1208113026994942,1.0,1.0,0.2,0.05,1.05,0.1208113026994942,1.0
mouse,mouse:Q9CZA6,all,matched,tuna_retrained,no_qualifying_hit,5,100,105,0.71,0.16651425899953248,4,4,4.0,0.25,1.0,0.2,0.2,4.2,0.14606834984270645,1.0,2.0,0.4,0.2,4.2,0.26687965254220064,1.0,2.0,0.4,0.1,2.1,0.26687965254220064,1.0
mouse,mouse:Q9CZA6,all,matched,ipin_tuna_31k,no_qualifying_hit,5,100,105,0.674,0.09482456140350878,8,8,8.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.2,0.1,2.1,0.10699313236726378,1.0,1.0,0.2,0.05,1.05,0.10699313236726378,1.0
mouse,mouse:Q9CZA6,all,all_U,ipin_baseline,no_qualifying_hit,5,200,205,0.494,0.028767432115404515,66,66,66.0,0.015151515151515152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mouse,mouse:Q9CZA6,all,all_U,ipin_optimized,no_qualifying_hit,5,200,205,0.59,0.04415309839038653,13,13,13.0,0.07692307692307693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.2,0.05,2.05,0.0890802702182344,1.0
mouse,mouse:Q9CZA6,all,all_U,tuna_retrained,no_qualifying_hit,5,200,205,0.691,0.08955907789938339,8,8,8.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.4,0.2,8.2,0.20503241819862084,1.0,2.0,0.4,0.1,4.1,0.20503241819862084,1.0
mouse,mouse:Q9CZA6,all,all_U,ipin_tuna_31k,no_qualifying_hit,5,200,205,0.632,0.04252451835822979,19,19,19.0,0.05263157894736842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.2,0.05,2.05,0.07847428227110642,1.0
mouse,mouse:Q9CZA6,no_exact_TRAIN_DEV_endpoint,background,ipin_baseline,no_qualifying_hit,5,97,102,0.4865979381443299,0.056418168087172295,31,31,31.0,0.03225806451612903,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mouse,mouse:Q9CZA6,no_exact_TRAIN_DEV_endpoint,background,ipin_optimized,no_qualifying_hit,5,97,102,0.5649484536082474,0.07908591340893568,8,8,8.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.2,0.1,2.04,0.10699313236726378,1.0,1.0,0.2,0.05,1.02,0.10699313236726378,1.0
mouse,mouse:Q9CZA6,no_exact_TRAIN_DEV_endpoint,background,tuna_retrained,no_qualifying_hit,5,97,102,0.6701030927835051,0.1526388888888889,5,5,5.0,0.2,1.0,0.2,0.2,4.08,0.13120507751234178,1.0,2.0,0.4,0.2,4.08,0.252016380211836,1.0,2.0,0.4,0.1,2.04,0.252016380211836,1.0
